state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_AR,enrollmetric,pp_stloc_raw_AR,pp_fed_raw_AR,pp_total_raw_AR,schoolstloc_raw_AR,schoolfed_raw_AR,schooltot_raw_AR,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
AR,2018-2019,505000,505028,VALLEY SPRINGS SCHOOL DISTRICT,Valley Springs Middle School,513350.0,513350.0,4500500600000.0,51335000678,273.0,05-08,3.0,270,Four Quarter ADA,7218.9175,957.7014,8176.619140625,1953428.1464,259152.5491,2212580.75,8319.483507,0,0,1,1,1,0,0
AR,2018-2019,1612000,1612047,VALLEY VIEW SCHOOL DISTRICT,Valley View Elementary School,513380.0,513380.0,4501601200000.0,51338001094,710.0,PK-02,2.0,614,Four Quarter ADA,7491.0543,2141.3358,9632.3896484375,4601534.9919,1315359.7916,5916895,9721.458465,0,0,1,1,1,0,0
AR,2018-2019,1612000,1612048,VALLEY VIEW SCHOOL DISTRICT,Valley View High School,513380.0,513380.0,4501601200000.0,51338001095,596.0,10-12,4.0,590,Four Quarter ADA,9521.6946,713.8822,10235.5771484375,5620480.931,421391.5359,6041872.5,10306.78315,0,0,1,1,1,0,0
AR,2018-2019,1612000,1612050,VALLEY VIEW SCHOOL DISTRICT,Valley View Intermediate School,513380.0,513380.0,4501601200000.0,51338001587,893.0,03-06,2.0,897,Four Quarter ADA,6974.1359,811.0194,7785.1552734375,6260938.7517,728082.0398,6989021,7928.928159,0,0,1,1,1,0,0
AR,2018-2019,1612000,1612051,VALLEY VIEW SCHOOL DISTRICT,Valley View Junior High School,513380.0,513380.0,4501601200000.0,51338001580,684.0,07-09,3.0,676,Four Quarter ADA,7496.4379,942.9911,8439.4287109375,5072966.8854,638138.0726,5711105,8563.825918,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705026,VAN BUREN SCHOOL DISTRICT,Butterfield Trail Middle Schoo,513410.0,513410.0,4501700500000.0,51341001102,697.0,06-08,3.0,696,Four Quarter ADA,7614.1362,1148.426,8762.5625,5305922.687,800282.4441,6106205,8824.946801,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705025,VAN BUREN SCHOOL DISTRICT,Central Elementary School,513410.0,513410.0,4501700500000.0,51341001097,528.0,KG-05,2.0,535,Four Quarter ADA,6609.0484,2616.427,9225.4755859375,3540023.2027,1401444.1519,4941467.5,9274.151161,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705020,VAN BUREN SCHOOL DISTRICT,City Heights Elementary School,513410.0,513410.0,4501700500000.0,51341001096,356.0,KG-05,2.0,348,Four Quarter ADA,7638.1853,839.1828,8477.3681640625,2659759.3259,292219.1761,2951978.5,8548.198221,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705029,VAN BUREN SCHOOL DISTRICT,James R. Tate Elem. School,513410.0,513410.0,4501700500000.0,51341001369,434.0,PK-05,2.0,367,Four Quarter ADA,8283.3896,1803.5551,10086.9443359375,3046410.6581,663299.6418,3709710.25,10110.10834,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705022,VAN BUREN SCHOOL DISTRICT,King Elementary School,513410.0,513410.0,4501700500000.0,51341001099,543.0,PK-05,2.0,508,Four Quarter ADA,7020.9133,1684.7412,8705.654296875,3567940.3955,856164.4287,4424105,8769.723879,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705033,VAN BUREN SCHOOL DISTRICT,Northridge Middle School,513410.0,513410.0,4501700500000.0,51341000393,618.0,06-08,3.0,620,Four Quarter ADA,7663.4768,1207.0589,8870.5361328125,4753989.9342,748791.4267,5502781.5,8929.722898,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705030,VAN BUREN SCHOOL DISTRICT,Parkview Elementary School,513410.0,513410.0,4501700500000.0,51341001371,435.0,KG-05,2.0,437,Four Quarter ADA,6683.88,929.3998,7613.27978515625,2925972.8999,406859.3053,3332832.25,7709.698987,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705032,VAN BUREN SCHOOL DISTRICT,Rena Elementary School,513410.0,513410.0,4501700500000.0,51341000061,447.0,KG-05,2.0,458,Four Quarter ADA,6522.0835,672.0849,7194.16845703125,2989356.2058,308045.8947,3297402,7302.999238,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705703,VAN BUREN SCHOOL DISTRICT,River Valley Virtual Academy,513410.0,513410.0,4501700500000.0,51341001650,45.0,01-12,4.0,43,Four Quarter ADA,10543.7298,379.5457,10923.275390625,456592.9308,16436.1081,473029.03125,10921.67226,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705034,VAN BUREN SCHOOL DISTRICT,Van Buren Freshman Academy,513410.0,513410.0,4501700500000.0,51341001631,443.0,09-09,3.0,436,Four Quarter ADA,7915.8481,1284.7836,9200.6318359375,3457865.0889,561229.6256,4019094.75,9250.043135,0,0,1,1,1,0,0
AR,2018-2019,1705000,1705027,VAN BUREN SCHOOL DISTRICT,Van Buren High School,513410.0,513410.0,4501700500000.0,51341001103,1286.0,10-12,4.0,1260,Four Quarter ADA,9710.4355,846.4512,10556.88671875,12235359.6912,1066546.847,13301907,10566.13383,0,0,1,1,1,0,0
AR,2018-2019,2307000,2307038,VILONIA SCHOOL DISTRICT,Frank Mitchell Intermediate School,513530.0,513530.0,4502300700000.0,51353001617,720.0,04-06,2.0,715,Four Quarter ADA,6411.7941,1447.6156,7859.40966796875,4586615.1947,1035537.8948,5622153,7959.131254,0,0,1,1,1,0,0
AR,2018-2019,2307000,2307033,VILONIA SCHOOL DISTRICT,Vilonia Elementary School,513530.0,513530.0,4502300700000.0,51353001109,566.0,PK-03,2.0,470,Four Quarter ADA,7955.7767,2419.1823,10374.958984375,3744299.5616,1138561.7566,4882861.5,10400.185,0,0,1,1,1,0,0
AR,2018-2019,2307000,2307036,VILONIA SCHOOL DISTRICT,Vilonia Freshman Academy,513530.0,513530.0,4502300700000.0,51353000082,,,,261,Four Quarter ADA,10513.6486,951.4103,11465.05859375,2745959.4705,248489.7724,2994449.25,11458.00236,0,0,1,1,1,0,0
AR,2018-2019,2307000,2307034,VILONIA SCHOOL DISTRICT,Vilonia High School,513530.0,513530.0,4502300700000.0,51353001110,718.0,09-12,4.0,713,Four Quarter ADA,9322.9002,1108.2369,10431.13671875,6647644.9,790222.5156,7437867.5,10454.69908,0,0,1,1,1,0,0
AR,2018-2019,2307000,2307037,VILONIA SCHOOL DISTRICT,Vilonia Middle School,513530.0,513530.0,4502300700000.0,51353000137,488.0,07-08,3.0,485,Four Quarter ADA,7582.5814,998.1958,8580.77734375,3678578.2022,484260.0456,4162838.25,8659.13632,0,0,1,1,1,0,0
AR,2018-2019,2307000,2307035,VILONIA SCHOOL DISTRICT,Vilonia Primary School,513530.0,513530.0,4502300700000.0,51353001430,388.0,KG-03,2.0,394,Four Quarter ADA,8383.7035,1071.5888,9455.2919921875,3308095.9511,422834.4449,3730930.5,9507.753059,0,0,1,1,1,0,0
AR,2018-2019,2503000,2503009,VIOLA SCHOOL DISTRICT,Viola Elementary School,513560.0,513560.0,4502500400000.0,51356001111,201.0,KG-06,2.0,201,Four Quarter ADA,8548.7512,1385.9836,9934.734375,1721148.5678,279044.6923,2000193.25,10125.77073,0,0,1,1,1,0,0
AR,2018-2019,2503000,2503010,VIOLA SCHOOL DISTRICT,Viola High School,513560.0,513560.0,4502500400000.0,51356001112,175.0,07-12,4.0,173,Four Quarter ADA,11731.2324,844.1925,12575.4248046875,2030658.5522,146128.4477,2176787,12688.25965,0,0,1,1,1,0,0
AR,2018-2019,6401000,6401001,WALDRON SCHOOL DISTRICT,Waldron Elementary School,513680.0,513680.0,4506400200000.0,51368001120,733.0,PK-04,2.0,553,Four Quarter ADA,8365.7823,2388.2781,10754.060546875,4632182.8785,1322403.6091,5954586.5,10711.32899,0,0,1,1,1,1,0
AR,2018-2019,6401000,6401003,WALDRON SCHOOL DISTRICT,Waldron High School,513680.0,513680.0,4506400200000.0,51368001122,419.0,09-12,4.0,410,Four Quarter ADA,10900.8036,1549.1901,12449.994140625,4478867.6773,636523.4731,5115391,12357.03914,0,0,1,1,1,0,0
AR,2018-2019,6401000,6401004,WALDRON SCHOOL DISTRICT,Waldron Middle School,513680.0,513680.0,4506400200000.0,51368001121,459.0,05-08,3.0,459,Four Quarter ADA,7765.2899,1490.7602,9256.0498046875,3566551.9542,684697.4078,4251249.5,9257.680396,0,0,1,1,1,0,0
AR,2018-2019,602000,602016,WARREN SCHOOL DISTRICT,Eastside Elementary School,500006.0,500006.0,4500600300000.0,50000601129,482.0,KG-03,2.0,484,Four Quarter ADA,8175.1353,1349.6648,9524.7998046875,3959846.8899,653746.4982,4613593.5,9681.39433,0,0,1,1,1,0,0
AR,2018-2019,602000,622001,WARREN SCHOOL DISTRICT,SEACBEC (WARREN),500006.0,500006.0,4500600300000.0,50000600543,0.0,09-12,4.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,1,1,1,1,0
AR,2018-2019,602000,602017,WARREN SCHOOL DISTRICT,Thomas C Brunson Elementary School,500006.0,500006.0,4500600300000.0,50000601570,264.0,04-05,2.0,267,Four Quarter ADA,7761.4168,1157.0969,8918.513671875,2074686.4216,309300.8914,2383987.25,9093.062778,0,0,1,1,1,0,0
AR,2018-2019,602000,602703,WARREN SCHOOL DISTRICT,Warren High School District Conversion Charter,500006.0,500006.0,4500600300000.0,50000601130,458.0,09-12,4.0,451,Four Quarter ADA,10593.4874,2322.7394,12916.2265625,4787756.764,1049768.6814,5837525.5,12972.38725,0,0,1,1,1,0,0
AR,2018-2019,602000,602702,WARREN SCHOOL DISTRICT,Warren Middle School,500006.0,500006.0,4500600300000.0,50000601334,365.0,06-08,3.0,368,Four Quarter ADA,7833.3299,1039.4304,8872.7607421875,2889474.3744,383413.899,3272888.25,9048.664777,0,0,1,1,1,0,0
AR,2018-2019,3509000,3509066,WATSON CHAPEL SCHOOL DISTRICT,Coleman Elementary School,513930.0,513930.0,4503501000000.0,51393001136,596.0,04-06,2.0,590,Four Quarter ADA,7415.2902,1137.6491,8552.939453125,4379525.3313,671903.9683,5051429.5,8646.875577,0,0,1,1,1,0,0
AR,2018-2019,3509000,3509063,WATSON CHAPEL SCHOOL DISTRICT,Edgewood Elementary School,513930.0,513930.0,4503501000000.0,51393001137,350.0,KG-01,1.0,344,Four Quarter ADA,7661.8847,1202.6929,8864.5771484375,2636880.1853,413913.4304,3050793.5,8949.284422,0,0,1,1,1,0,0
AR,2018-2019,3509000,3509064,WATSON CHAPEL SCHOOL DISTRICT,L. L. Owen Elementary School,513930.0,513930.0,4503501000000.0,51393001138,307.0,02-03,2.0,310,Four Quarter ADA,9263.8579,1201.7937,10465.6513671875,2877217.0145,373259.3171,3250476.25,10502.94437,0,0,1,1,1,0,0
