state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NV,enrollmetric,pp_stloc_raw_NV,pp_fed_raw_NV,pp_total_raw_NV,schoolstloc_raw_NV,schoolfed_raw_NV,schooltot_raw_NV,pp_total_norm_NERDS,pp_perfed_raw_NV,pp_nonperfed_raw_NV,pp_perstloc_raw_NV,pp_nonperstloc_raw_NV,pp_personnel_raw_NV,pp_nonpersonnel_raw_NV,pp_instruction_raw_NV,pp_noninstruction_raw_NV,pp_nonperson_instruction_fed_raw_NV,pp_nonperson_instruction_stloc_raw_NV,pp_nonperson_instructionsupport_fed_raw_NV,pp_nonperson_instructionsupport_stloc_raw_NV,pp_nonperson_leadership_fed_raw_NV,pp_nonperson_leadership_stloc_raw_NV,pp_nonperson_operations_fed_raw_NV,pp_nonperson_operations_stloc_raw_NV,pp_person_instruction_fed_raw_NV,pp_person_instruction_stloc_raw_NV,pp_person_instructionsupport_fed_raw_NV,pp_person_instructionsupport_stloc_raw_NV,pp_person_leadership_fed_raw_NV,pp_person_leadership_stloc_raw_NV,pp_person_operations_fed_raw_NV,pp_person_operations_stloc_raw_NV,pp_total_nonperson_instructionsupport_raw_NV,pp_total_nonperson_leadership_raw_NV,pp_total_nonperson_operations_raw_NV,pp_total_person_instructionsupport_raw_NV,pp_total_person_leadership_raw_NV,pp_total_person_operations_raw_NV,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NV,2018-2019,2,2314,Clark,C W Woodbury Middle School,3200060,3200060,29500200100000.0,320006000017.0,904.0,06-08,3.0,904,Student Count,8354.61999999999,497.89,8852.50999999999,7552576.47999999,450092.56,8002669.03999999,9122.338825,320.46,177.43,7195.3,1159.32,7515.75999999999,1336.75,4896.99,354.93,113.17,241.76,62.54,173.83,0,0.49,1.72,743.24,126.66,4770.33,193.73,584.95,0.07,777.26,0,1062.76,236.37,0.49,744.96,778.68,777.33,1062.76,1,0,1,1,0,0,0
NV,2018-2019,2,2429,Clark,Canyon Springs High School and the Leadership and Law Preparatory Academy,3200060,3200060,29500200100000.0,320006000567.0,2721.0,09-12,4.0,2721,Student Count,7247.41,645.91,7893.32,19720202.61,1757521.10999999,21477723.72,8163.148825,450.96,194.95,5948.7,1298.71,6399.65999999999,1493.65999999999,3945.24,359.69,102.33,257.36,64.62,407.53,0,2.49,28,631.33,327.11,3618.13,123.78,610.53,0.07,701.68,0,1018.36,472.15,2.49,659.33,734.31,701.75,1018.36,1,0,1,1,0,0,0
NV,2018-2019,2,2084,Clark,Carolyn Reedom Elementary School,3200060,3200060,29500200100000.0,320006000757.0,612.0,PK-05,2.0,612,Student Count,8729.44999999999,168.26,8897.71,5342423.39999999,102975.12,5445398.52,9167.538825,113.54,54.72,7704.25,1025.19999999999,7817.79,1079.91999999999,5450.92999999999,193.43,14.22,179.21,40.17,204.55,0,0.79,0.33,640.65,25.07,5425.86,88.43,698.33,0.04,735.1,0,844.96,244.72,0.79,640.98,786.76,735.14,844.96,1,0,1,1,0,0,0
NV,2018-2019,2,2359,Clark,Carroll M Johnston Middle School,3200060,3200060,29500200100000.0,320006000672.0,1205.0,06-08,3.0,1205,Student Count,7919.26999999999,1131.2,9050.47,9542720.35,1363096,10905816.35,9320.298825,864.32,266.88,6557.34999999999,1361.92,7421.66999999999,1628.8,4744.84,384.06,96.79,287.27,167.83,250.02,0,4.13,2.26,820.5,488,4256.84,376.25,556.74,0.07,651.36,0,1092.41,417.85,4.13,822.76,932.99,651.43,1092.41,1,0,1,1,0,0,0
NV,2018-2019,2,2607,Clark,Centennial High School,3200060,3200060,29500200100000.0,320006000493.0,3050.0,09-12,4.0,3050,Student Count,7105.01999999999,206.939999999999,7311.95999999999,21670311,631166.999999999,22301477.9999999,7581.788825,130.26,76.6799999999999,5651.89,1453.12999999999,5782.15,1529.80999999999,3771.36,293.12,35.09,258.03,38.51,574.55,0,2.25,3.08,618.3,40.96,3730.4,89.26,559.11,0.04,523.37,0,839.01,613.06,2.25,621.38,648.37,523.41,839.01,1,0,1,1,0,0,0
NV,2018-2019,2,2409,Clark,Chaparral High School,3200060,3200060,29500200100000.0,320006000018.0,2384.0,09-12,4.0,2384,Student Count,7387.83,644,8031.83,17612586.72,1535296,19147882.72,8301.658825,455.94,188.059999999999,6021.5,1366.33,6477.44,1554.38999999999,4153.75,324.34,108.33,216.01,75.25,397.87,0,1.59,4.48,750.86,336.58,3817.17,119.29,604.28,0.07,634.93,0,965.12,473.12,1.59,755.34,723.569999999999,635,965.12,1,0,1,1,0,0,0
NV,2018-2019,2,2272,Clark,Charles & Phyllis Frias Elementary,3200060,3200060,29500200100000.0,320006000586.0,697.0,PK-05,2.0,697,Student Count,8768.75,217.179999999999,8985.93,6111818.75,151374.46,6263193.21,9255.758825,163.119999999999,54.06,7597.21,1171.54,7760.33,1225.6,5541.96,226.5,14.13,212.37,39.6,339.56,0,1.42,0.33,618.19,75.69,5466.27,87.39,607.05,0.04,706.23,0,817.66,379.16,1.42,618.52,694.439999999999,706.27,817.66,1,0,1,1,0,0,0
NV,2018-2019,2,2350,Clark,Charles Arthur Hughes Middle School,3200060,3200060,29500200100000.0,320006000592.0,607.0,06-08,3.0,607,Student Count,10556.18,485.39,11041.57,6407601.26,294631.73,6702232.99,11311.39882,342.89,142.5,8911.17,1645.01,9254.06,1787.51,5842.8,360.74,78.53,282.21,62.25,393,0,7.58,1.72,962.22,226.74,5616.06,116.08,715.11,0.07,1324.46,0,1255.54,455.25,7.58,963.94,831.19,1324.53,1255.54,1,0,1,1,0,0,0
NV,2018-2019,2,2334,Clark,Charles Silvestri Junior High School,3200060,3200060,29500200100000.0,320006000475.0,1640.0,06-08,3.0,1640,Student Count,6755.98999999999,432.719999999999,7188.70999999999,11079823.5999999,709660.799999999,11789484.3999999,7458.538825,293.91,138.81,5759.55,996.439999999999,6053.46,1135.25,4126.35,206.47,83.82,122.65,53.28,353.45,0,6.3,1.71,514.04,127.22,3999.13,166.62,544.23,0.07,493.78,0,722.41,406.73,6.3,515.75,710.85,493.849999999999,722.41,1,0,1,1,0,0,0
NV,2018-2019,2,2079,Clark,Charlotte & Jerry Keller Elementary School,3200060,3200060,29500200100000.0,320006000801.0,679.0,PK-05,2.0,679,Student Count,8973.75,794.25,9768,6093176.25,539295.75,6632472,10037.82882,581.75,212.5,7664.37,1309.38,8246.12,1521.88,5609.29,482.07,146.51,335.56,64.25,140.91,0,3.52,1.74,829.39,454.64,5154.65,127.04,619.14,0.07,757.84,0,1132.74,205.16,3.52,831.13,746.18,757.91,1132.74,1,0,1,1,0,0,0
NV,2018-2019,2,2122,Clark,Charlotte Hill Elementary School,3200060,3200060,29500200100000.0,320006000378.0,571.0,PK-05,2.0,571,Student Count,9137.13,556.23,9693.35999999999,5217301.22999999,317607.33,5534908.56,9963.188825,416.66,139.57,8069.53,1067.6,8486.18999999999,1207.17,6056.21,306.299999999999,79.63,226.67,58.21,109.47,0,1.2,1.73,730.26,308.67,5747.54,107.92,777.04,0.07,562.72,0,982.23,167.68,1.2,731.99,884.959999999999,562.79,982.23,1,0,1,1,0,0,0
NV,2018-2019,2,2415,Clark,Cheyenne High School,3200060,3200060,29500200100000.0,320006000405.0,2091.0,09-12,4.0,2091,Student Count,7762.29,625.44,8387.73,16230948.39,1307795.04,17538743.43,8657.558825,457.29,168.15,6576.48,1185.81,7033.77,1353.96,4501.92,368.69,88.21,280.48,75.45,307.92,0,4.17,4.49,593.24,241.38,4260.54,215.84,634.55,0.07,635.7,0,1045.69,383.37,4.17,597.73,850.39,635.77,1045.69,1,0,1,1,0,0,0
NV,2018-2019,2,2938,Clark,Child Haven 6-12,3200060,3200060,29500200100000.0,320006000676.0,,06-12,4.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,2,2414,Clark,Cimarron Memorial High School,3200060,3200060,29500200100000.0,320006000406.0,2525.0,09-12,4.0,2525,Student Count,7242.54,473.36,7715.9,18287413.5,1195234,19482647.5,7985.728825,338.65,134.71,5837.96999999999,1404.57,6176.61999999999,1539.28,4048.97,331.84,56.92,274.92,73.31,537.43,0,5.03,4.48,587.19,160.99,3887.98,177.59,562.43,0.07,588.91,0,798.65,610.74,5.03,591.67,740.02,588.98,798.65,1,0,1,1,0,0,0
NV,2018-2019,2,2145,Clark,Clarence Piggott Elementary School,3200060,3200060,29500200100000.0,320006000271.0,678.0,PK-05,2.0,678,Student Count,8126.23,128.72,8254.94999999999,5509583.93999999,87272.16,5596856.1,8524.778825,85.21,43.51,7321.69,804.54,7406.9,848.05,5333.51,167.56,12.33,155.23,30.86,217.21,0,1.09,0.32,431.01,14.52,5318.99,70.65,573.49,0.04,655.46,0,773.75,248.07,1.09,431.33,644.14,655.5,773.75,1,0,1,1,0,0,0
NV,2018-2019,2,2941,Clark,Clark Adult Program,3200060,3200060,29500200100000.0,320006000795.0,2.0,12-12,4.0,NRD,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,2,2777,Clark,Clark County Detention Center,3200060,3200060,29500200100000.0,320006000294.0,49.0,06-12,4.0,49,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,2,2110,Clark,Claude & Stella Parson Elementary School,3200060,3200060,29500200100000.0,320006000355.0,389.0,PK-05,2.0,389,Student Count,11279.5399999999,1319.9,12599.4399999999,4387741.06,513441.1,4901182.15999999,12869.26882,979.63,340.27,9764.31,1515.23,10743.9399999999,1855.5,7641.96,617.46,54.25,563.21,284.34,123.58,0,7.54,1.68,820.9,833.88,6808.08,145.68,682.6,0.07,1048.42,0,1225.21,407.919999999999,7.54,822.579999999999,828.28,1048.49,1225.21,1,0,1,1,0,0,0
NV,2018-2019,2,2352,Clark,Clifford O Findlay Middle,3200060,3200060,29500200100000.0,320006000570.0,1304.0,06-08,3.0,1304,Student Count,7035.39,542.73,7578.12,9174148.56,707719.92,9881868.48,7847.948825,422.9,119.83,5868.12,1167.27,6291.01999999999,1287.1,4005.06,387.64,59.61,328.03,58.5,224.19,0,1.53,1.72,613.52,247.9,3757.16,174.93,454.55,0.07,710,0,946.41,282.69,1.53,615.24,629.48,710.07,946.41,1,0,1,1,0,0,0
NV,2018-2019,2,2337,Clark,Clifforn Lawrence Junior High School,3200060,3200060,29500200100000.0,320006000490.0,1348.0,06-08,3.0,1348,Student Count,7118.29,444.91,7563.2,9595454.92,599738.68,10195193.6,7833.028825,316.52,128.39,6023.18,1095.11,6339.7,1223.5,4160.86,248.97,77.59,171.38,49.09,266.03,0,1.9,1.71,655.8,175.09,3985.77,141.36,442.41,0.07,706.59,0,888.41,315.12,1.9,657.51,583.77,706.66,888.41,1,0,1,1,0,0,0
NV,2018-2019,2,2293,Clark,Clyde C Cox Elementary School,3200060,3200060,29500200100000.0,320006000337.0,802.0,PK-05,2.0,802,Student Count,8441.33,813.33,9254.66,6769946.66,652290.66,7422237.32,9524.488825,672.95,140.38,7207.13,1234.2,7880.08,1374.58,5612.4,348.45,44.47,303.98,94.14,215.68,0,0.49,1.77,714.05,495.79,5116.61,177.09,665.39,0.07,563.54,0,861.59,309.82,0.49,715.819999999999,842.48,563.61,861.59,1,0,1,1,0,0,0
NV,2018-2019,2,2422,Clark,College of So. NV High School East,3200060,3200060,29500200100000.0,320006000443.0,149.0,11-12,4.0,149,Student Count,11689.36,42.11,11731.47,1741714.64,6274.39,1747989.03,12001.29882,27.58,14.53,5809.66,5879.7,5837.24,5894.23,3183.12,5490.89,6.37,5484.52,7.52,231.41,0,0.92,0.64,162.85,1.21,3181.91,26.33,1060.63,0.04,1564.69,0,2.43,238.93,0.92,163.489999999999,1086.96,1564.73,2.43,1,0,1,1,0,0,0
NV,2018-2019,2,2426,Clark,College of So. NV High School South,3200060,3200060,29500200100000.0,320006000463.0,156.0,11-12,4.0,156,Student Count,5043.25,42.11,5085.36,786747,6569.16,793316.159999999,5355.188825,27.58,14.53,4565.14,478.11,4592.72,492.64,3201.59,128.03,6.37,121.66,7.52,223.71,0,2.03,0.64,130.71,1.21,3200.38,26.33,897.6,0.04,465.42,0,1.74,231.23,2.03,131.35,923.93,465.46,1.74,1,0,1,1,0,1,0
NV,2018-2019,2,2423,Clark,College of So. NV High School West,3200060,3200060,29500200100000.0,320006000444.0,187.0,11-12,4.0,187,Student Count,5761,45.27,5806.27,1077307,8465.49,1085772.49,6076.098825,30.74,14.53,5186.78,574.22,5217.52,588.75,3750.23,164.81,6.37,158.44,7.52,219.37,0,39.62,0.64,156.79,1.21,3749.02,29.49,800.7,0.04,637.72,0,-0.66,226.89,39.62,157.429999999999,830.19,637.76,-0.66,1,0,1,1,0,1,0
NV,2018-2019,2,2612,Clark,Coronado High School,3200060,3200060,29500200100000.0,320006000540.0,3450.0,09-12,4.0,3450,Student Count,6152.26999999999,168.609999999999,6320.87999999999,21225331.5,581704.5,21807035.9999999,6590.708825,102.02,66.59,4896.02,1256.25,4998.04,1322.84,3424.87999999999,190.35,33.39,156.96,30.12,683.53,0,4.87,3.08,410.89,28.72,3396.16,73.26,439.86,0.04,508.84,0,551.16,713.65,4.87,413.969999999999,513.12,508.88,551.16,1,0,1,1,0,0,0
NV,2018-2019,2,2932,Clark,Cowan Behavior J/SHS,3200060,3200060,29500200100000.0,320006000597.0,98.0,06-12,4.0,98,Student Count,12105.65,219.549999999999,12325.1999999999,1186353.7,21515.8999999999,1207869.59999999,12595.02882,154.329999999999,65.22,10152,1953.64999999999,10306.33,2018.87,2850.75,398.909999999999,14.88,384.03,49.66,128.29,0,2.8,0.68,1438.53,47.57,2803.18,106.72,97.72,0.04,1533.53,0,5717.57,177.95,2.8,1439.21,204.44,1533.57,5717.57,1,0,1,1,0,0,0
NV,2018-2019,2,2924,Clark,Cowan Sunset Southeast HS,3200060,3200060,29500200100000.0,320006000329.0,29.0,09-12,4.0,29,Student Count,32624.8799999999,68.2899999999999,32693.17,946121.519999999,1980.40999999999,948101.929999999,32962.99882,48.45,19.84,29843.84,2781.03999999999,29892.29,2800.87999999999,5847.27,267.299999999999,5.46,261.84,14.35,104.17,0,0.22,0.03,2414.81,14.06,5833.21,34.39,2237.65,0,10880.97,0,10892.01,118.52,0.22,2414.84,2272.04,10880.97,10892.01,1,0,1,1,0,0,0
NV,2018-2019,2,2205,Clark,Crestwood Elementary School,3200060,3200060,29500200100000.0,320006000023.0,706.0,PK-05,2.0,706,Student Count,9451.93999999999,703.24,10155.1799999999,6673069.63999999,496487.44,7169557.07999999,10425.00882,459.67,243.57,8154.97,1296.97,8614.64,1540.54,6219.13,557.88,177.91,379.97,63.96,126.2,0,1.94,1.7,788.86,337.93,5881.2,121.67,586.81,0.07,779.72,0,907.24,190.16,1.94,790.56,708.479999999999,779.79,907.24,1,0,1,1,0,0,0
NV,2018-2019,2,2125,Clark,Cynthia Cunningham Elementary School,3200060,3200060,29500200100000.0,320006000381.0,776.0,PK-05,2.0,776,Student Count,9186.56,1156.76,10343.32,7128770.56,897645.76,8026416.31999999,10613.14882,848.99,307.77,7933.63,1252.92999999999,8782.62,1560.7,6191.02,487.4,164.13,323.27,141.92,94.81,0,1.55,1.72,833.3,462.93,5728.09,385.99,691.14,0.07,601.22,0,913.18,236.73,1.55,835.02,1077.13,601.29,913.18,1,0,1,1,0,0,0
NV,2018-2019,2,2259,Clark,Cyril Wengert Elementary School,3200060,3200060,29500200100000.0,320006000024.0,659.0,PK-05,2.0,659,Student Count,7868.37,959.3,8827.67,5185255.83,632178.7,5817434.53,9097.498825,810.85,148.45,6801.09999999999,1067.27,7611.95,1215.72,5149.93,309.3,85.81,223.49,60.97,93.83,0,1.11,1.67,748.84,689.35,4460.58,121.43,848.25,0.07,661.07,0,831.2,154.8,1.11,750.51,969.68,661.14,831.2,1,0,1,1,0,0,0
NV,2018-2019,2,2283,Clark,D'Vorre & Hall Ober  Elementary School,3200060,3200060,29500200100000.0,320006000509.0,766.0,PK-05,2.0,766,Student Count,7425.54,192.39,7617.93,5687963.64,147370.74,5835334.38,7887.758825,138.07,54.32,6580.9,844.64,6718.96999999999,898.96,4744.15,183.67,14.14,169.53,39.85,125.22,0,5.16,0.33,544.73,50.19,4693.96,87.84,620.45,0.04,562.02,0,704.47,165.07,5.16,545.06,708.29,562.06,704.47,1,0,1,1,0,0,0
NV,2018-2019,2,2153,Clark,Dan Goldfarb Elementary School,3200060,3200060,29500200100000.0,320006000439.0,822.0,PK-05,2.0,822,Student Count,7029.57999999999,705.31,7734.88999999999,5778314.75999999,579764.82,6358079.57999999,8004.718825,593.63,111.68,6075.14,954.44,6668.77,1066.12,4787.01,259.21,56.39,202.82,53.6,97.88,0,1.45,1.69,652.29,484.21,4302.8,109.35,560.56,0.07,509.69,0,702.09,151.48,1.45,653.98,669.91,509.76,702.09,1,0,1,1,0,0,0
NV,2018-2019,2,2126,Clark,David M Cox Elementary School,3200060,3200060,29500200100000.0,320006000382.0,648.0,PK-05,2.0,648,Student Count,8505.07999999999,244.84,8749.91999999999,5511291.83999999,158656.32,5669948.15999999,9019.748825,185.829999999999,59.01,7319.00999999999,1186.07,7504.83999999999,1245.08,5300.17,302.51,15.01,287.5,43.66,260.02,0,0.95,0.34,637.6,90.55,5209.62,95.24,720.53,0.04,510.96,0,877.9,303.679999999999,0.95,637.94,815.77,511,877.9,1,0,1,1,0,0,0
NV,2018-2019,2,2151,Clark,Dean LaMar Allen Elementary School,3200060,3200060,29500200100000.0,320006000437.0,517.0,PK-05,2.0,517,Student Count,8807.88,188.03,8995.91,4553673.96,97211.51,4650885.47,9265.738825,125.12,62.91,7832.29999999999,975.579999999999,7957.41999999999,1038.48999999999,5456.7,183.05,15.53,167.52,47.05,155.97,0,0.54,0.33,651.55,23.67,5433.03,101.41,755.52,0.04,569.35,0,1074.4,203.019999999999,0.54,651.88,856.93,569.39,1074.4,1,0,1,1,0,0,0
NV,2018-2019,2,2289,Clark,Dean Petersen Elementary,3200060,3200060,29500200100000.0,320006000589.0,976.0,PK-05,2.0,976,Student Count,7861.62999999999,624.64,8486.26999999999,7672950.87999999,609648.64,8282599.51999999,8756.098825,431.99,192.65,6755.57,1106.05999999999,7187.55999999999,1298.70999999999,5334.51,289.1,101.9,187.2,89.08,167.47,0,1.59,1.67,749.8,211.06,5123.45,220.86,489.04,0.07,514.54,0,628.54,256.55,1.59,751.469999999999,709.9,514.61,628.54,1,0,1,1,0,0,0
NV,2018-2019,2,2430,Clark,Del Sol Academy of the Performing Arts,3200060,3200060,29500200100000.0,320006000571.0,2379.0,09-12,4.0,2379,Student Count,7640.65999999999,498.13,8138.78999999999,18177130.1399999,1185051.27,19362181.4099999,8408.618825,352.13,146,6191.42999999999,1449.23,6543.55999999999,1595.23,4036.77999999999,394.05,74.04,320.01,66.72,473.8,0,6.63,5.24,648.79,100.04,3936.74,252.02,575.15,0.07,721.15,0,958.39,540.52,6.63,654.03,827.17,721.22,958.39,1,0,1,1,0,0,0
NV,2018-2019,2,2355,Clark,Del Webb Middle School,3200060,3200060,29500200100000.0,320006000659.0,1787.0,06-08,3.0,1787,Student Count,6368.9,113.64,6482.54,11381224.3,203074.68,11584298.98,6752.368825,78.32,35.32,5406.25,962.65,5484.57,997.97,3675.27,175.31,9.52,165.79,25.49,320.18,0,1.72,0.31,474.96,19.56,3655.71,58.72,484.33,0.04,528.29,0,737.92,345.67,1.72,475.27,543.05,528.329999999999,737.92,1,0,1,1,0,0,0
NV,2018-2019,2,2315,Clark,Dell Robison Middle School,3200060,3200060,29500200100000.0,320006000025.0,1288.0,06-08,3.0,1288,Student Count,7601.03,660.75,8261.78,9790126.64,851046,10641172.64,8531.608825,498.099999999999,162.65,6305.65,1295.37999999999,6803.75,1458.03,4664.38,501.9,85.02,416.88,75.92,165.4,0,6.86,1.71,706.24,325.14,4339.24,172.89,544.95,0.07,638.27,0,783.19,241.32,6.86,707.95,717.84,638.34,783.19,1,0,1,1,0,0,0
NV,2018-2019,2,2065,Clark,Dennis Ortwein Elementary,3200060,3200060,29500200100000.0,320006000915.0,680.0,PK-05,2.0,680,Student Count,7737.31,192.93,7930.24,5261370.8,131192.4,5392563.2,8200.068825,140.489999999999,52.44,6741.98,995.33,6882.47,1047.77,4756.94,171.8,13.77,158.03,38.35,204.73,0,0.96,0.32,631.61,55.64,4701.3,84.81,654.21,0.04,676.03,0,710.44,243.079999999999,0.96,631.93,739.02,676.069999999999,710.44,1,0,1,1,0,0,0
NV,2018-2019,2,2623,Clark,Desert Oasis High School,3200060,3200060,29500200100000.0,320006000754.0,3169.0,09-12,4.0,3169,Student Count,6571.76,175.619999999999,6747.38,20825907.44,556539.779999999,21382447.22,7017.208825,105.54,70.08,5241.17,1330.59,5346.71,1400.67,3526.18,268.73,33.99,234.74,33.01,580.19,0,2.46,3.08,513.2,26.72,3499.46,78.78,438.79,0.04,506.56,0,796.36,613.2,2.46,516.28,517.57,506.6,796.36,1,0,1,1,0,0,0
NV,2018-2019,2,2609,Clark,Desert Pines High School,3200060,3200060,29500200100000.0,320006000495.0,2878.0,09-12,4.0,2878,Student Count,7275.54,718.44,7993.98,20939004.12,2067670.32,23006674.4399999,8263.808825,485.51,232.929999999999,6015.41,1260.13,6500.92,1493.06,4284,504.05,122.05,382,106.4,288.67,0,6,4.48,583.46,278.56,4005.44,206.88,521.81,0.07,639.47,0,848.69,395.07,6,587.94,728.689999999999,639.54,848.69,1,0,1,1,0,0,0
NV,2018-2019,2,2955,Clark,Desert Rose High School,3200060,3200060,29500200100000.0,320006000767.0,383.0,09-12,4.0,383,Student Count,15146.06,820.77,15966.83,5800940.97999999,314354.91,6115295.89,16236.65882,478.97,341.799999999999,13160.61,1985.45,13639.58,2327.25,7685.21,793.29,192.36,600.93,128.54,262.6,0,3.52,20.9,1118.4,128.49,7556.72,350.44,1757.23,0.04,1957.44,0,1889.22,391.14,3.52,1139.3,2107.67,1957.48,1889.22,1,0,1,1,0,0,0
NV,2018-2019,2,2927,Clark,Desert Willow Secondary,3200060,3200060,29500200100000.0,320006000683.0,16.0,06-12,4.0,16,Student Count,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
NV,2018-2019,2,2074,Clark,Don and Dee Snyder Elementary School,3200060,3200060,29500200100000.0,320006000872.0,834.0,PK-05,2.0,834,Student Count,7731.24999999999,317.64,8048.88999999999,6447862.49999999,264911.76,6712774.26,8318.718825,192.899999999999,124.74,6855.50999999999,875.74,7048.40999999999,1000.48,4980.11,256.74,72.94,183.8,50.08,177.74,0,0.01,1.72,514.19,99.88,4880.23,92.95,623.34,0.07,685.03,0,666.91,227.82,0.01,515.91,716.29,685.1,666.91,1,0,1,1,0,0,0
NV,2018-2019,2,2199,Clark,Don E Hayden Elementary,3200060,3200060,29500200100000.0,320006000679.0,605.0,PK-05,2.0,605,Student Count,9236.59,537.25,9773.84,5588136.95,325036.25,5913173.2,10043.66882,352.31,184.939999999999,8119.86,1116.73,8472.16999999999,1301.67,5956.51999999999,307.24,112.49,194.75,70.72,131.36,0,1.39,1.73,789.23,234.28,5722.24,117.96,665.86,0.07,745.62,0,986.14,202.08,1.39,790.96,783.82,745.69,986.14,1,0,1,1,0,0,0
NV,2018-2019,2,2268,Clark,Doris French Elementary School,3200060,3200060,29500200100000.0,320006000026.0,530.0,PK-05,2.0,530,Student Count,9682.99,484.88,10167.8699999999,5131984.7,256986.4,5388971.1,10437.69882,314.79,170.09,8512.39,1170.6,8827.18,1340.69,6262.26,297.86,92.18,205.68,76.18,235.67,0,1.34,1.73,727.91,171.97,6090.29,142.75,821.8,0.07,599.66,0,1000.64,311.85,1.34,729.64,964.55,599.73,1000.64,1,0,1,1,0,0,0
NV,2018-2019,2,2207,Clark,Doris Hancock Elementary School,3200060,3200060,29500200100000.0,320006000027.0,606.0,PK-05,2.0,606,Student Count,10288.97,804.37,11093.34,6235115.82,487448.22,6722564.04,11363.16882,580.52,223.85,8733.42,1555.55,9313.93999999999,1779.4,6568.2,621.15,154.23,466.92,67.89,164.39,0,0.43,1.73,923.81,322.72,6245.48,257.73,772.07,0.07,807.69,0,908.18,232.279999999999,0.43,925.54,1029.8,807.76,908.18,1,0,1,1,0,0,0
NV,2018-2019,2,2295,Clark,Doris M Reed Elementary School,3200060,3200060,29500200100000.0,320006000339.0,754.0,PK-05,2.0,754,Student Count,8398.77,1587.94999999999,9986.72,6332672.58,1197314.29999999,7529986.88,10256.54882,1088.23,499.719999999999,7301.31,1097.46,8389.54,1597.17999999999,6016.4,348,214.06,133.94,283.34,228.81,0,4.35,2.32,730.36,704.35,5312.05,383.81,650.34,0.07,565.22,0,773.7,512.15,4.35,732.68,1034.15,565.29,773.7,1,0,1,1,0,0,0
NV,2018-2019,2,2118,Clark,Dorothy Eisenberg Elementary School,3200060,3200060,29500200100000.0,320006000260.0,552.0,PK-05,2.0,552,Student Count,9429.91,639.04,10068.95,5205310.32,352750.08,5558060.4,10338.77882,452.83,186.21,8463.94999999999,965.96,8916.77999999999,1152.16999999999,6475.31,263.75,116.87,146.88,67.6,168.03,0,0.98,1.74,650.07,322.92,6152.39,129.84,575.32,0.07,862.13,0,874.11,235.63,0.98,651.81,705.16,862.2,874.11,1,0,1,1,0,0,0
NV,2018-2019,2,2072,Clark,Dr. Beverly S. Mathis Elementary School,3200060,3200060,29500200100000.0,320006000876.0,955.0,PK-05,2.0,955,Student Count,7583.35,418.29,8001.64,7242099.25,399466.95,7641566.2,8271.468825,234.209999999999,184.08,6760.83,822.52,6995.04,1006.6,5282.81,274.59,121.17,153.42,61.2,129.02,0,3.02,1.71,537.06,119.64,5163.17,114.5,403.02,0.07,453.98,0,740.66,190.22,3.02,538.77,517.52,454.05,740.66,1,0,1,1,0,0,0
