state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_KS,enrollmetric,pp_stloc_raw_KS,pp_fed_raw_KS,pp_total_raw_KS,schoolstloc_raw_KS,schoolfed_raw_KS,schooltot_raw_KS,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
KS,2018-2019,D0491,8022,Eudora,Eudora Elementary School,2006090,2006090,17502301900000.0,200609001964,862.0,PK-05,2.0,813.7,September Count Day,7274,113,7386,5918799,91565,6010364,8061.468581,1,0,1,0,1,0,0
KS,2018-2019,D0491,8023,Eudora,Eudora High  School,2006090,2006090,17502301900000.0,200609000542,493.0,09-12,4.0,494.5,September Count Day,10615,139,10754,5249163,68674,5317837,11318.21793,1,0,1,0,1,0,0
KS,2018-2019,D0491,8029,Eudora,Eudora Middle School,2006090,2006090,17502301900000.0,200609000874,410.0,06-08,3.0,410.3,September Count Day,10962,167,11130,4497763,68673,4566436,11681.79803,1,0,1,0,1,0,0
KS,2018-2019,D0389,5268,Eureka,Eureka Jr/Sr High,2006120,2006120,17503702500000.0,200612000873,279.0,07-12,4.0,279,September Count Day,13344,213,13558,3723102,59512,3782614,14575.65092,1,0,1,0,1,0,0
KS,2018-2019,D0389,5287,Eureka,Marshall Elementary School,2006120,2006120,17503702500000.0,200612001740,387.0,PK-06,2.0,356.5,September Count Day,9079,1067,10146,3236578,380448,3617026,11276.35496,1,0,1,0,1,0,0
KS,2018-2019,D0310,3191,Fairfield,Fairfield Schools,2008310,2008310,17507801700000.0,200831002025,304.0,PK-12,4.0,276,September Count Day,14631,1137,15768,4038126,313770,4351896,15910.09752,1,0,1,0,1,0,0
KS,2018-2019,D0492,8051,Flinthills,Flinthills High School,2011220,2011220,17500803400000.0,201122001930,93.0,09-12,4.0,92.5,September Count Day,11541,0,11541,1067525,0,1067525,12065.81427,1,0,1,0,1,0,0
KS,2018-2019,D0492,8046,Flinthills,Flinthills Intermediate School,2011220,2011220,17500803400000.0,201122001338,58.0,03-05,2.0,58,September Count Day,13118,686,13804,760838,39806,800644,14254.06361,1,0,1,0,1,0,0
KS,2018-2019,D0492,8050,Flinthills,Flinthills Middle School,2011220,2011220,17500803400000.0,201122001951,68.0,06-08,3.0,68,September Count Day,11774,0,11774,800644,0,800644,12291.11789,1,0,1,0,1,0,0
KS,2018-2019,D0492,8038,Flinthills,Flinthills Primary School,2011220,2011220,17500803400000.0,201122001337,72.0,PK-02,2.0,60.5,September Count Day,16768,877,17645,1014451,53074,1067525,17968.18899,1,0,1,0,1,0,0
KS,2018-2019,D0234,898,Fort Scott,Eugene Ware Elem,2006180,2006180,17500601500000.0,200618000146,443.0,03-05,2.0,443,September Count Day,8782,1328,10110,3890380,588178,4478558,10248.42217,1,0,1,0,1,0,0
KS,2018-2019,D0234,902,Fort Scott,Fort Scott Middle School,2006180,2006180,17500601500000.0,200618000148,431.0,06-08,3.0,431,September Count Day,9652,762,10414,4160071,328395,4488466,10542.38054,1,0,1,0,1,0,0
KS,2018-2019,D0234,904,Fort Scott,Fort Scott Sr High,2006180,2006180,17500601500000.0,200618000149,598.0,09-12,4.0,597,September Count Day,9078,705,9783,5419388,420897,5840285,9932.223524,1,0,1,0,1,0,0
KS,2018-2019,D0234,900,Fort Scott,Winfield Scott Elem,2006180,2006180,17500601500000.0,200618000147,457.0,PK-02,2.0,411.5,September Count Day,9196,1310,10506,3784114,539244,4323358,10631.34163,1,0,1,0,1,0,0
KS,2018-2019,D0225,684,Fowler,Fowler Elem,2006210,2006210,17506000200000.0,200621000103,76.0,PK-05,2.0,60.5,September Count Day,16943,1636,18579,1025042,99007,1124049,19377.26541,1,0,1,0,1,0,0
KS,2018-2019,D0225,686,Fowler,Fowler High,2006210,2006210,17506000200000.0,200621000104,74.0,06-12,4.0,74,September Count Day,12975,848,13823,960139,62783,1022922,14778.36401,1,0,1,0,1,0,0
KS,2018-2019,D0484,7821,Fredonia,Fredonia Early Learning Center,2006270,2006270,17510301300000.0,200627002089,69.0,PK-KG,1.0,59,September Count Day,10770,613,11383,635454,36158,671612,12076.68541,1,0,1,0,1,0,0
KS,2018-2019,D0484,7838,Fredonia,Fredonia Jr./Sr. High School,2006270,2006270,17510301300000.0,200627001304,325.0,07-12,4.0,325,September Count Day,9972,697,10668,3240828,226426,3467254,11385.30305,1,0,1,0,1,0,0
KS,2018-2019,D0484,7832,Fredonia,Lincoln Elementary,2006270,2006270,17510301300000.0,200627001302,320.0,01-06,2.0,320,September Count Day,9588,705,10293,3068170,225588,3293758,11022.68992,1,0,1,0,1,0,0
KS,2018-2019,D0249,1287,Frontenac Public Schools,Frank Layden Elem,2006300,2006300,17501901800000.0,200630000197,451.0,PK-05,2.0,426.5,September Count Day,9382,1029,10411,4001562,438763,4440325,10386.03854,1,0,1,0,1,0,0
KS,2018-2019,D0249,1291,Frontenac Public Schools,Frontenac Jr. High,2006300,2006300,17501901800000.0,200630001915,228.0,06-08,3.0,228,September Count Day,9369,604,9973,2136214,137691,2273905,9962.506409,1,0,1,0,1,0,0
KS,2018-2019,D0249,1293,Frontenac Public Schools,Frontenac Sr. High School,2006300,2006300,17501901800000.0,200630001912,263.0,09-12,4.0,263,September Count Day,10932,597,11529,2875055,157019,3032074,11467.10914,1,0,1,0,1,0,0
KS,2018-2019,D0495,8133,Ft Larned,Fort Larned Elementary School,2008370,2008370,17507300800000.0,200837002100,438.0,PK-05,2.0,396.5,September Count Day,13073,849,13922,5183428,336676,5520104,14584.32547,1,0,1,0,1,0,0
KS,2018-2019,D0495,8140,Ft Larned,Larned Middle School,2008370,2008370,17507300800000.0,200837001354,192.0,06-08,3.0,192,September Count Day,17591,376,17967,3377479,72174,3449653,18495.71239,1,0,1,0,1,0,0
KS,2018-2019,D0495,8142,Ft Larned,Larned Sr High,2008370,2008370,17507300800000.0,200837001355,259.0,09-12,4.0,258.6,September Count Day,17138,265,17403,4432003,68532,4500535,17950.34225,1,0,1,0,1,0,0
KS,2018-2019,D0207,286,Ft Leavenworth,Bradley Elem,2006330,2006330,17505201600000.0,200633000046,560.0,PK-06,2.0,503,September Count Day,7861,1635,9497,3954117,822626,4776743,10493.67386,1,0,1,0,1,0,0
KS,2018-2019,D0207,288,Ft Leavenworth,Eisenhower Elem,2006330,2006330,17505201600000.0,200633000047,491.0,PK-06,2.0,472.5,September Count Day,7939,1652,9590,3751008,780370,4531378,10583.60191,1,0,1,0,1,0,0
KS,2018-2019,D0207,290,Ft Leavenworth,MacArthur Elem,2006330,2006330,17505201600000.0,200633000048,505.0,PK-06,2.0,480.5,September Count Day,8188,1704,9892,3934504,818546,4753050,10875.62635,1,0,1,0,1,0,0
KS,2018-2019,D0207,294,Ft Leavenworth,Patton Jr High,2006330,2006330,17505201600000.0,200633000049,284.0,07-09,3.0,300.5,September Count Day,9326,1940,11266,2802363,583012,3385375,12204.24084,1,0,1,0,1,0,0
KS,2018-2019,D0499,8274,Galena,Galena High,2006360,2006360,17501104700000.0,200636001387,289.0,09-12,4.0,288.4,September Count Day,9339,2188,11527,2693363,630898,3324261,11453.30249,1,0,1,0,1,0,0
KS,2018-2019,D0499,8270,Galena,Galena Middle School,2006360,2006360,17501104700000.0,200636001511,177.0,06-08,3.0,177,September Count Day,8601,4122,12723,1522422,729522,2251944,12609.79662,1,0,1,0,1,1,0
KS,2018-2019,D0499,8264,Galena,Liberty Elem,2006360,2006360,17501104700000.0,200636001385,179.0,03-05,2.0,179,September Count Day,8614,3577,12191,1541949,640224,2182173,12095.36946,1,0,1,0,1,0,0
KS,2018-2019,D0499,8268,Galena,Spring Grove Primary Center,2006360,2006360,17501104700000.0,200636001386,195.0,PK-02,2.0,170.5,September Count Day,8483,3369,11853,1446405,574477,2020882,11768.53417,1,0,1,0,1,0,0
KS,2018-2019,D0457,7120,Garden City,Abe Hubert Elementary School,2006390,2006390,17502800200000.0,200639001170,336.0,KG-06,2.0,337,September Count Day,9593,1497,11090,3232878,504506,3737384,11074.00828,1,0,1,0,1,0,0
KS,2018-2019,D0457,7118,Garden City,Alta Brown Elem,2006390,2006390,17502800200000.0,200639001169,325.0,KG-04,2.0,325,September Count Day,10725,1677,12402,3485589,545024,4030613,12342.67074,1,0,1,0,1,0,0
KS,2018-2019,D0457,7147,Garden City,Bernadine Sitts Intermediate Ctr,2006390,2006390,17502800200000.0,200639001207,504.0,05-06,2.0,504,September Count Day,9305,1434,10739,4689823,722796,5412619,10734.6024,1,0,1,0,1,0,0
KS,2018-2019,D0457,7124,Garden City,Buffalo Jones Elem,2006390,2006390,17502800200000.0,200639001172,277.0,KG-04,2.0,277,September Count Day,9151,1465,10616,2534778,405743,2940521,10615.66529,1,0,1,0,1,0,0
KS,2018-2019,D0457,7148,Garden City,Charles O Stones Intermediate Ctr,2006390,2006390,17502800200000.0,200639001227,441.0,05-08,3.0,441,September Count Day,8942,1401,10342,3943284,617737,4561021,10350.71597,1,0,1,0,1,0,0
KS,2018-2019,D0457,7115,Garden City,Edith Scheuerman Elem,2006390,2006390,17502800200000.0,200639001633,202.0,KG-04,2.0,202,September Count Day,11581,1810,13391,2339340,365549,2704889,13299.00242,1,0,1,0,1,0,0
KS,2018-2019,D0457,7119,Garden City,Florence Wilson Elem,2006390,2006390,17502800200000.0,200639001600,353.0,KG-04,2.0,354,September Count Day,9534,1536,11070,3374953,543920,3918873,11054.66891,1,0,1,0,1,0,0
KS,2018-2019,D0457,7177,Garden City,Garden City Alternate Education Center,2006390,2006390,17502800200000.0,200639002067,72.0,KG-12,4.0,70.1,September Count Day,11490,2140,13629,805415,149994,955409,13529.14088,1,0,1,0,1,0,0
KS,2018-2019,D0457,7130,Garden City,Garden City High School,2006390,2006390,17502800200000.0,200639001175,2040.0,09-12,4.0,2038.2,September Count Day,9712,971,10683,19794700,1979496,21774196,10680.45217,1,0,1,0,1,0,0
KS,2018-2019,D0457,7126,Garden City,Georgia Matthews Elem,2006390,2006390,17502800200000.0,200639001173,172.0,KG-04,2.0,172,September Count Day,9475,1507,10982,1629783,259135,1888918,10969.5757,1,0,1,0,1,0,0
KS,2018-2019,D0457,7131,Garden City,Gertrude Walker Elem,2006390,2006390,17502800200000.0,200639001176,231.0,KG-04,2.0,231,September Count Day,9547,1502,11048,2205259,346904,2552163,11033.39561,1,0,1,0,1,0,0
KS,2018-2019,D0457,7128,Garden City,Horace J. Good Middle School,2006390,2006390,17502800200000.0,200639001174,753.0,07-08,3.0,751.4,September Count Day,9684,1012,10697,7276700,760684,8037384,10693.98973,1,0,1,0,1,0,0
KS,2018-2019,D0457,7132,Garden City,Jennie Barker Elem,2006390,2006390,17502800200000.0,200639001177,150.0,KG-06,2.0,150,September Count Day,8872,1470,10341,1330761,220447,1551208,10349.749,1,0,1,0,1,0,0
KS,2018-2019,D0457,7133,Garden City,Jennie Wilson Elem,2006390,2006390,17502800200000.0,200639001178,772.0,PK-04,2.0,421.5,September Count Day,9598,1948,11545,4045369,821009,4866378,11513.97887,1,0,1,0,1,1,0
KS,2018-2019,D0457,7138,Garden City,Kenneth Henderson Middle,2006390,2006390,17502800200000.0,200639001180,357.0,07-08,3.0,356.7,September Count Day,9074,937,10011,3236647,334163,3570810,10030.64945,1,0,1,0,1,0,0
KS,2018-2019,D0457,7140,Garden City,Plymell Elementary,2006390,2006390,17502800200000.0,200639001181,145.0,KG-06,2.0,145,September Count Day,8163,891,9054,1183569,129213,1312782,9105.260751,1,0,1,0,1,0,0
KS,2018-2019,D0457,7143,Garden City,Victor Ornelas Elem,2006390,2006390,17502800200000.0,200639001653,432.0,KG-04,2.0,431,September Count Day,10169,1628,11797,4382945,701650,5084595,11757.65489,1,0,1,0,1,0,0
KS,2018-2019,D0231,812,Gardner Edgerton,Edgerton Elem,2006420,2006420,17504601100000.0,200642000123,197.0,PK-04,2.0,174.5,September Count Day,12409,1414,13823,2165453,246738,2412191,13882.42437,1,0,1,0,1,0,0
KS,2018-2019,D0231,808,Gardner Edgerton,Gardner Edgerton High,2006420,2006420,17504601100000.0,200642000122,1632.0,09-12,4.0,1621,September Count Day,8525,563,9088,13819599,912729,14732328,9303.829301,1,0,1,0,1,0,0
KS,2018-2019,D0231,804,Gardner Edgerton,Gardner Elem,2006420,2006420,17504601100000.0,200642000120,315.0,PK-04,2.0,295,September Count Day,10478,786,11265,3091137,231992,3323129,11408.91937,1,0,1,0,1,0,0
KS,2018-2019,D0231,927,Gardner Edgerton,Grand Star Elementary,2006420,2006420,17504601100000.0,200642002070,413.0,PK-04,2.0,390.5,September Count Day,10630,873,11503,4150918,341091,4492009,11639.05783,1,0,1,0,1,0,0
KS,2018-2019,D0231,816,Gardner Edgerton,Madison Elementary,2006420,2006420,17504601100000.0,200642001780,558.0,PK-04,2.0,504.5,September Count Day,9387,368,9754,4735529,185464,4920993,9947.830212,1,0,1,0,1,0,0
KS,2018-2019,D0231,815,Gardner Edgerton,Moonlight Elementary School,2006420,2006420,17504601100000.0,200642001716,362.0,PK-04,2.0,327,September Count Day,11291,702,11993,3692278,229529,3921807,12112.87231,1,0,1,0,1,0,0
KS,2018-2019,D0231,818,Gardner Edgerton,Nike Elementary,2006420,2006420,17504601100000.0,200642001825,355.0,PK-04,2.0,334.5,September Count Day,10487,404,10891,3507821,135196,3643017,11047.27321,1,0,1,0,1,0,0
KS,2018-2019,D0231,817,Gardner Edgerton,Pioneer Ridge Middle School,2006420,2006420,17504601100000.0,200642001824,598.0,05-08,3.0,598,September Count Day,9875,278,10153,5905258,166085,6071343,10333.65058,1,0,1,0,1,0,0
KS,2018-2019,D0231,814,Gardner Edgerton,Sunflower Elementary,2006420,2006420,17504601100000.0,200642000997,374.0,PK-04,2.0,334,September Count Day,10369,266,10635,3463113,88964,3552077,10799.72931,1,0,1,0,1,0,0
KS,2018-2019,D0231,936,Gardner Edgerton,Trail Ridge Middle School,2006420,2006420,17504601100000.0,200642002076,746.0,05-08,3.0,746,September Count Day,8315,360,8675,6202820,268608,6471428,8904.471378,1,0,1,0,1,0,0
KS,2018-2019,D0231,819,Gardner Edgerton,Wheatridge Middle School,2006420,2006420,17504601100000.0,200642001878,555.0,05-08,3.0,554.3,September Count Day,8999,431,9429,4988044,238706,5226750,9633.565503,1,0,1,0,1,0,0
KS,2018-2019,D0365,4612,Garnett,Anderson County Jr/Sr High School,2006450,2006450,17500201500000.0,200645000206,481.0,07-12,4.0,480,September Count Day,9258,1758,11016,4443654,843988,5287642,10596.05596,1,0,1,0,1,0,0
KS,2018-2019,D0365,4580,Garnett,Garnett Elementary School,2006450,2006450,17500201500000.0,200645002060,453.0,PK-06,2.0,420.5,September Count Day,7312,2866,10178,3074822,1205232,4280054,9785.736498,1,0,1,0,1,0,0
KS,2018-2019,D0365,4592,Garnett,Greeley Elem,2006450,2006450,17500201500000.0,200645000766,46.0,PK-06,2.0,38,September Count Day,15820,4293,20113,601165,163131,764296,19392.56691,1,0,1,0,1,0,0
KS,2018-2019,D0365,4610,Garnett,Westphalia,2006450,2006450,17500201500000.0,200645000768,47.0,PK-08,3.0,46.5,September Count Day,17632,2767,20399,819901,128655,948556,19669.11985,1,0,1,0,1,0,0
KS,2018-2019,D0475,7598,Geary County Schools,Eisenhower Elem,2007890,2007890,17503100800000.0,200789001588,346.0,PK-05,2.0,337,September Count Day,10904,672,11577,3674727,226619,3901346,12010.99541,1,0,1,0,1,0,0
KS,2018-2019,D0475,7600,Geary County Schools,Fort Riley Elem,2007890,2007890,17503100800000.0,200789001257,370.0,PK-05,2.0,394.5,September Count Day,8936,532,9468,3525306,209727,3735033,9971.659195,1,0,1,0,1,0,0
KS,2018-2019,D0475,7616,Geary County Schools,Fort Riley Middle School,2007890,2007890,17503100800000.0,200789001265,588.0,06-08,3.0,616,September Count Day,10675,952,11627,6575684,586605,7162289,12059.34383,1,0,1,0,1,0,0
KS,2018-2019,D0475,7602,Geary County Schools,Franklin Elem,2007890,2007890,17503100800000.0,200789001258,187.0,PK-05,2.0,179.6,September Count Day,12812,1327,14139,2301109,238243,2539352,14488.36829,1,0,1,0,1,0,0
KS,2018-2019,D0475,7592,Geary County Schools,Grandview Elem,2007890,2007890,17503100800000.0,200789001255,120.0,PK-05,2.0,118,September Count Day,12063,2131,14195,1423488,251490,1674978,14542.51851,1,0,1,0,1,0,0
KS,2018-2019,D0475,7604,Geary County Schools,Jefferson Elem,2007890,2007890,17503100800000.0,200789001259,,,,221.5,September Count Day,9178,679,9858,2033037,150446,2183483,10348.77685,1,0,1,0,1,0,0
KS,2018-2019,D0475,7618,Geary County Schools,Junction City Middle School,2007890,2007890,17503100800000.0,200789001266,954.0,06-08,3.0,963.6,September Count Day,10306,1070,11376,9930670,1031270,10961940,11816.63478,1,0,1,0,1,0,0
KS,2018-2019,D0475,7620,Geary County Schools,Junction City Sr High,2007890,2007890,17503100800000.0,200789001267,1430.0,09-12,4.0,1445.4,September Count Day,11395,928,12322,16469634,1340812,17810446,12731.38682,1,0,1,0,1,0,0
KS,2018-2019,D0475,7606,Geary County Schools,Lincoln Elem,2007890,2007890,17503100800000.0,200789001260,261.0,PK-05,2.0,257,September Count Day,9865,537,10401,2535208,137910,2673118,10873.84065,1,0,1,0,1,0,0
KS,2018-2019,D0475,7601,Geary County Schools,LTG Richard J. Seitz Elementary,2007890,2007890,17503100800000.0,200789002061,680.0,PK-05,2.0,690,September Count Day,7669,1042,8711,5291319,719287,6010606,9239.664166,1,0,1,0,1,0,0
KS,2018-2019,D0475,7624,Geary County Schools,Milford Elem,2007890,2007890,17503100800000.0,200789001268,94.0,PK-05,2.0,88.5,September Count Day,13072,973,14045,1156843,86128,1242971,14397.47326,1,0,1,0,1,0,0
KS,2018-2019,D0475,7608,Geary County Schools,Morris Hill Elem,2007890,2007890,17503100800000.0,200789001261,217.0,PK-05,2.0,220,September Count Day,9560,534,10095,2103304,117578,2220882,10577.94834,1,0,1,0,1,0,0
KS,2018-2019,D0475,7610,Geary County Schools,Sheridan Elem,2007890,2007890,17503100800000.0,200789001262,250.0,PK-05,2.0,243.5,September Count Day,9843,838,10681,2396649,204095,2600744,11144.59179,1,0,1,0,1,0,0
KS,2018-2019,D0475,7593,Geary County Schools,Spring Valley Elementary,2007890,2007890,17503100800000.0,200789001892,393.0,PK-05,2.0,381,September Count Day,9609,542,10152,3661111,206686,3867797,10633.06554,1,0,1,0,1,0,0
KS,2018-2019,D0475,7630,Geary County Schools,Ware Elem,2007890,2007890,17503100800000.0,200789001616,608.0,PK-05,2.0,600.5,September Count Day,8692,946,9638,5219728,568053,5787781,10136.04381,1,0,1,0,1,0,0
KS,2018-2019,D0475,7612,Geary County Schools,Washington Elem,2007890,2007890,17503100800000.0,200789001263,358.0,PK-05,2.0,328.5,September Count Day,10210,2199,12408,3353878,722253,4076131,12814.5461,1,0,1,0,1,0,0
KS,2018-2019,D0475,7614,Geary County Schools,Westwood Elem,2007890,2007890,17503100800000.0,200789001264,294.0,PK-05,2.0,273,September Count Day,10024,1510,11534,2736681,412230,3148911,11969.41578,1,0,1,0,1,0,0
KS,2018-2019,D0248,1262,Girard,Girard High,2006480,2006480,17501901900000.0,200648000193,304.0,09-12,4.0,299.5,September Count Day,13620,345,13965,4079280,103352,4182632,14134.70074,1,0,1,0,1,0,0
KS,2018-2019,D0248,1260,Girard,Girard Middle,2006480,2006480,17501901900000.0,200648000192,268.0,06-08,3.0,268,September Count Day,8755,340,9095,2346270,91090,2437360,9425.564944,1,0,1,0,1,0,0
KS,2018-2019,D0248,1258,Girard,R V Haderlein Elem,2006480,2006480,17501901900000.0,200648000191,475.0,PK-05,2.0,449.5,September Count Day,8853,1204,10057,3979616,541180,4520796,10355.78848,1,0,1,0,1,0,0
KS,2018-2019,D0265,2033,Goddard,Amelia Earhart Elementary School,2006540,2006540,17508701300000.0,200654001551,469.0,PK-04,2.0,469,September Count Day,8134,468,8603,3814997,219621,4034618,9123.890566,1,0,1,0,1,0,0
KS,2018-2019,D0265,2069,Goddard,Apollo Elementary School,2006540,2006540,17508701300000.0,200654002020,471.0,PK-04,2.0,449,September Count Day,8681,369,9050,3897803,165748,4063551,9556.125412,1,0,1,0,1,0,0
KS,2018-2019,D0265,2028,Goddard,Challenger Intermediate School,2006540,2006540,17508701300000.0,200654001334,471.0,05-06,2.0,472,September Count Day,7586,503,8089,3580751,237483,3818234,8626.868842,1,0,1,0,1,0,0
KS,2018-2019,D0265,2025,Goddard,Clark Davidson Elem,2006540,2006540,17508701300000.0,200654001678,480.0,PK-04,2.0,439.1,September Count Day,8282,832,9114,3636729,365312,4002041,9618.011385,1,0,1,0,1,0,0
KS,2018-2019,D0265,2034,Goddard,Discovery Intermediate School,2006540,2006540,17508701300000.0,200654001557,478.0,05-06,2.0,461,September Count Day,7726,380,8106,3561561,175204,3736765,8643.307304,1,0,1,0,1,0,0
KS,2018-2019,D0265,2029,Goddard,Dwight D. Eisenhower Middle School,2006540,2006540,17508701300000.0,200654001732,508.0,07-08,3.0,492,September Count Day,8395,364,8759,4130376,179230,4309606,9274.737627,1,0,1,0,1,0,0
KS,2018-2019,D0265,2073,Goddard,Eisenhower High School,2006540,2006540,17508701300000.0,200654002052,961.0,09-12,4.0,957.4,September Count Day,8403,335,8738,8044968,320759,8365727,9254.431291,1,0,1,0,1,0,0
KS,2018-2019,D0265,2035,Goddard,Explorer Elementary School,2006540,2006540,17508701300000.0,200654001856,484.0,PK-04,2.0,462,September Count Day,7716,527,8243,3565020,243304,3808324,8775.781966,1,0,1,0,1,0,0
KS,2018-2019,D0265,2030,Goddard,Goddard High,2006540,2006540,17508701300000.0,200654000381,860.0,09-12,4.0,853.7,September Count Day,9155,480,9636,7815789,410056,8225845,10122.76886,1,0,1,0,1,0,0
KS,2018-2019,D0265,2027,Goddard,Goddard Middle School,2006540,2006540,17508701300000.0,200654000698,462.0,07-08,3.0,461.1,September Count Day,8319,517,8836,3835808,238430,4074238,9349.194188,1,0,1,0,1,0,0
KS,2018-2019,D0265,2026,Goddard,Oak Street Elementary School K-4,2006540,2006540,17508701300000.0,200654000379,314.0,KG-04,2.0,295.7,September Count Day,8778,985,9763,2595766,291210,2886976,10245.57383,1,0,1,0,1,0,0
KS,2018-2019,D0411,5834,Goessel,Goessel Elem,2006570,2006570,17505850100000.0,200657000963,143.0,PK-05,2.0,127.5,September Count Day,10637,1035,11672,1356247,131923,1488170,12084.39063,1,0,1,0,1,0,0
KS,2018-2019,D0411,5836,Goessel,Goessel High,2006570,2006570,17505850100000.0,200657000964,177.0,06-12,4.0,177,September Count Day,10917,669,11586,1932298,118470,2050768,12001.23136,1,0,1,0,1,0,0
KS,2018-2019,D0316,3318,Golden Plains,Golden Plains Elem,2011040,2011040,17509701100000.0,201104000576,85.0,PK-05,2.0,67.5,September Count Day,16579,1422,18001,1119107,95989,1215096,16502.40988,1,0,1,0,1,0,0
KS,2018-2019,D0316,3316,Golden Plains,Golden Plains High,2011040,2011040,17509701100000.0,201104000575,68.0,09-12,4.0,68,September Count Day,19281,0,19281,1311085,0,1311085,17740.12935,1,0,1,0,1,0,0
KS,2018-2019,D0316,3314,Golden Plains,Golden Plains Middle,2011040,2011040,17509701100000.0,201104000574,43.0,06-08,3.0,43,September Count Day,19257,0,19257,828053,0,828053,17716.92211,1,0,1,0,1,0,0
KS,2018-2019,D0352,4228,Goodland,Goodland Jr-Sr. High School,2006580,2006580,17509100200000.0,200658000717,401.0,07-12,4.0,400,September Count Day,12720,176,12896,5087921,70548,5158469,12375.6489,1,0,1,0,1,0,0
KS,2018-2019,D0352,4230,Goodland,North Elementary,2006580,2006580,17509100200000.0,200658002078,285.0,03-06,2.0,285,September Count Day,9919,524,10443,2826996,149225,2976221,10003.67558,1,0,1,0,1,0,0
KS,2018-2019,D0352,4239,Goodland,West Elementary,2006580,2006580,17509100200000.0,200658000720,212.0,KG-02,2.0,212,September Count Day,11780,363,12143,2497439,76884,2574323,11647.52174,1,0,1,0,1,0,0
