state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_IA,enrollmetric,pp_stloc_raw_IA,pp_fed_raw_IA,pp_total_raw_IA,schoolstloc_raw_IA,schoolfed_raw_IA,schooltot_raw_IA,pp_total_norm_NERDS,pppersonnel_raw_IA,ppnonpersonnel_raw_IA,schlevel_raw_IA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
IA,2018-2019,5510,418,Riverside,Riverside Elementary,1900027.0,1900027.0,16507800500000.0,190002710279.0,253.0,PK-02,2.0,243.1,ADM,12892,560,13452,3134045.19999999,136136,3270181.19999999,,9983,3470,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5607,409,Rock Valley,Rock Valley Elementary School,1924660.0,1924660.0,16508403100000.0,192466001414.0,461.0,PK-05,2.0,449.1,ADM,12668,655,13323,5689198.8,294160.5,5983359.3,,10015,3310,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5607,172,Rock Valley,Rock Valley High School,1924660.0,1924660.0,16508403100000.0,192466001415.0,230.0,09-12,4.0,232.4,ADM,19292,311,19603,4483460.8,72276.4,4555737.2,,15348,4256,Public High School,0,0,1,1,0,0,1
IA,2018-2019,5607,209,Rock Valley,Rock Valley Middle School,1924660.0,1924660.0,16508403100000.0,192466002262.0,212.0,06-08,3.0,212,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,0,0,1,1,0,1,1
IA,2018-2019,5643,409,Roland-Story,Roland-Story Elementary School,1924870.0,1924870.0,16508502300000.0,192487001422.0,478.0,PK-04,2.0,399.7,ADM,10758,484,11242,4299972.6,193454.8,4493427.39999999,10425.74691,8957,2285,Public Elementary School,0,0,1,1,0,0,0
IA,2018-2019,5643,109,Roland-Story,Roland-Story High School,1924870.0,1924870.0,16508502300000.0,192487001423.0,343.0,09-12,4.0,337.8,ADM,12759,97,12856,4309990.2,32766.6,4342756.8,12039.74691,9480,3376,Public High School,0,0,1,1,0,0,0
IA,2018-2019,5643,209,Roland-Story,Roland-Story Middle School,1924870.0,1924870.0,16508502300000.0,192487001424.0,343.0,05-08,3.0,335.2,ADM,10183,139,10322,3413341.6,46592.7999999999,3459934.4,9505.746907,8174,2149,Public Middle School,0,0,1,1,0,0,0
IA,2018-2019,5697,109,Rudd-Rockford-Marble Rk,Rockford Junior-SeniorRockford Senior High,1924960.0,1924960.0,16503402400000.0,192496001431.0,207.0,07-12,4.0,204.3,ADM,15246,659,15905,3114757.8,134633.7,3249391.5,,11308,4597,Public High School,0,0,1,1,0,0,1
IA,2018-2019,5697,418,Rudd-Rockford-Marble Rk,RRMR Elementary School,1924960.0,1924960.0,16503402400000.0,192496001430.0,248.0,PK-06,2.0,224.4,ADM,13123,546,13669,2944801.2,122522.4,3067323.6,,10267,3402,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5724,409,Ruthven-Ayrshire,Ruthven-Ayrshire Elementary School,1925050.0,1925050.0,16507401000000.0,192505001966.0,109.0,PK-06,2.0,102.7,ADM,15821,876,16697,1624816.7,89965.2,1714781.9,,11023,5674,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5724,109,Ruthven-Ayrshire,Ruthven-Ayrshire High School,1925050.0,1925050.0,16507401000000.0,192505001967.0,81.0,07-12,4.0,83.6,ADM,17200,361,17561,1437920,30179.6,1468099.59999999,,10657,6904,Public High School,0,0,1,1,0,0,1
IA,2018-2019,5805,418,Saydel,Cornell Elementary School,1925320.0,1925320.0,16507703000000.0,192532001445.0,526.0,PK-04,2.0,497.2,ADM,12159,832,12991,6045454.8,413670.399999999,6459125.2,,8805,4185,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5805,109,Saydel,Saydel High School,1925320.0,1925320.0,16507703000000.0,192532001447.0,409.0,09-12,4.0,405.4,ADM,15182,350,15532,6154782.8,141890,6296672.8,,10079,5454,Public High School,0,0,1,1,0,0,1
IA,2018-2019,5805,209,Saydel,Woodside Middle School,1925320.0,1925320.0,16507703000000.0,192532001448.0,424.0,05-08,3.0,425.5,ADM,13628,452,14080,5798714,192326,5991040,,9622,4458,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,5823,172,Schaller-Crestland,Schaller-Crestland Elementary,1925380.0,1925380.0,16508102100000.0,192538001450.0,169.0,PK-05,2.0,144.4,ADM,13420,990,14410,1937848,142956,2080804,,10153,4257,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5823,209,Schaller-Crestland,Schaller-CrestlandRidge View Middle School,1925380.0,1925380.0,16508102100000.0,192538002121.0,227.0,06-08,3.0,225,ADM,12754,806,13560,2869650,181350,3051000,,9249,4312,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,5832,418,Schleswig,Schleswig Elementary School,1925410.0,1925410.0,16502401000000.0,192541001452.0,91.0,KG-04,2.0,90.5,ADM,20669,784,21453,1870544.5,70952,1941496.5,,14242,7211,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5832,172,Schleswig,Schleswig Middle School,1925410.0,1925410.0,16502401000000.0,192541001451.0,87.0,05-08,3.0,86.8,ADM,14119,508,14627,1225529.2,44094.4,1269623.59999999,,7212,7415,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,5877,427,Sergeant Bluff-Luton,Sergeant Bluff-Luton Elementary School,1925590.0,1925590.0,16509703900000.0,192559000726.0,356.0,03-05,2.0,353.3,ADM,11595,852,12447,4096513.5,301011.6,4397525.1,,9842,2605,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5877,409,Sergeant Bluff-Luton,Sergeant Bluff-Luton Primary School,1925590.0,1925590.0,16509703900000.0,192559001461.0,359.0,PK-02,2.0,349.4,ADM,13757,1035,14792,4806695.8,361629,5168324.8,,12140,2652,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5877,418,Sergeant Bluff-Luton,Sergeant Bluff-LutonMiddle School,1925590.0,1925590.0,16509703900000.0,192559001891.0,406.0,06-08,3.0,401.2,ADM,11338,755,12093,4548805.6,302906,4851711.6,,9470,2623,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,5877,172,Sergeant Bluff-Luton,Sergeant Bluff-LutonSenior High School,1925590.0,1925590.0,16509703900000.0,192559001460.0,496.0,09-12,4.0,503.4,ADM,12809,632,13441,6448050.6,318148.8,6766199.39999999,,9531,3910,Public High School,0,0,1,1,0,0,1
IA,2018-2019,5895,427,Seymour,Seymour Elementary School,1925620.0,1925620.0,16509350400000.0,192562001464.0,122.0,PK-06,2.0,122.1,ADM,14790,2082,16872,1805859,254212.199999999,2060071.2,,12287,4585,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5895,109,Seymour,Seymour High School,1925620.0,1925620.0,16509350400000.0,192562001465.0,129.0,07-12,4.0,124.3,ADM,13706,209,13915,1703655.8,25978.7,1729634.5,,8182,5733,Public High School,0,0,1,1,0,0,1
IA,2018-2019,5949,436,Sheldon,East Elementary School,1925980.0,1925980.0,16507102400000.0,192598001473.0,409.0,PK-04,2.0,405.2,ADM,12377,270,12647,5015160.39999999,109404,5124564.39999999,,8542,4104,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5949,109,Sheldon,Sheldon High School,1925980.0,1925980.0,16507102400000.0,192598001474.0,345.0,09-12,4.0,319.5,ADM,16390,199,16589,5236605,63580.5,5300185.5,,10441,6148,Public High School,0,0,1,1,0,0,1
IA,2018-2019,5949,209,Sheldon,Sheldon Middle School,1925980.0,1925980.0,16507102400000.0,192598001475.0,322.0,05-08,3.0,326.5,ADM,12945,708,13653,4226542.5,231162,4457704.5,,8858,4794,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,5976,427,Shenandoah,Logan Preschool,1926070.0,1926070.0,16507305100000.0,192607002259.0,107.0,PK-PK,1.0,75.4,ADM,11989,830,12819,903970.6,62582,966552.6,,9334,3485,Public Elementary School,0,0,1,1,0,1,1
IA,2018-2019,5976,409,Shenandoah,Shenandoah Elementary School,1926070.0,1926070.0,16507305100000.0,192607001478.0,401.0,KG-04,2.0,397.5,ADM,11531,802,12333,4583572.5,318795,4902367.5,,9154,3179,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5976,109,Shenandoah,Shenandoah High School,1926070.0,1926070.0,16507305100000.0,192607001482.0,318.0,09-12,4.0,311.1,ADM,15031,473,15504,4676144.1,147150.3,4823294.4,,10880,4624,Public High School,0,0,1,1,0,0,1
IA,2018-2019,5976,209,Shenandoah,Shenandoah Middle School,1926070.0,1926070.0,16507305100000.0,192607001483.0,314.0,05-08,3.0,309.5,ADM,12810,81,12891,3964695,25069.5,3989764.5,,9641,3249,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,5994,418,Sibley-Ocheyedan,Sibley Ocheyedan Elementary School,1900015.0,1900015.0,16507280100000.0,190001501486.0,295.0,PK-04,2.0,292,ADM,10742,845,11587,3136664,246740,3383404,,8798,2789,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,5994,109,Sibley-Ocheyedan,Sibley-Ocheyedan High School,1900015.0,1900015.0,16507280100000.0,190001501487.0,240.0,09-12,4.0,232.6,ADM,14331,149,14480,3333390.6,34657.4,3368048,,9777,4703,Public High School,0,0,1,1,0,0,1
IA,2018-2019,5994,209,Sibley-Ocheyedan,Sibley-OcheyedanMiddle School,1900015.0,1900015.0,16507280100000.0,190001501485.0,262.0,05-08,3.0,258.2,ADM,10157,259,10416,2622537.4,66873.8,2689411.19999999,,7758,2657,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6003,409,Sidney,Sidney Elementary School,1926250.0,1926250.0,16503602400000.0,192625001488.0,271.0,PK-06,2.0,221.7,ADM,13416,723,14139,2974327.19999999,160289.1,3134616.3,,10380,3758,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6003,109,Sidney,Sidney High School,1926250.0,1926250.0,16503602400000.0,192625001489.0,263.0,07-12,4.0,254.3,ADM,14060,200,14260,3575458,50860,3626318,,9884,4376,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6012,409,Sigourney,Sigourney Elementary,1926280.0,1926280.0,16505403100000.0,192628001494.0,304.0,PK-06,2.0,299.5,ADM,12124,666,12790,3631138,199467,3830605,,8730,4061,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6012,109,Sigourney,Sigourney Jr-Sr High Sch,1926280.0,1926280.0,16505403100000.0,192628001491.0,264.0,07-12,4.0,260.4,ADM,14520,327,14847,3781007.99999999,85150.7999999999,3866158.8,,9987,4861,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6030,409,Sioux Center,Kinsey Elementary School,1926370.0,1926370.0,16508403500000.0,192637001495.0,578.0,KG-04,2.0,583.5,ADM,13928,459,14387,8126988,267826.5,8394814.5,,10663,3724,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6030,109,Sioux Center,Sioux Center High School,1926370.0,1926370.0,16508403500000.0,192637001496.0,373.0,09-12,4.0,380.1,ADM,14535,198,14733,5524753.5,75259.8,5600013.3,,9832,4902,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6030,209,Sioux Center,Sioux Center Middle School,1926370.0,1926370.0,16508403500000.0,192637001497.0,430.0,05-08,3.0,432.6,ADM,12678,156,12834,5484502.8,67485.6,5551988.4,,9120,3715,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6035,209,Sioux Central,Sioux Central Elementary School,1900023.0,1900023.0,16501101700000.0,190002301541.0,299.0,PK-06,2.0,288.8,ADM,11494,630,12124,3319467.2,181944,3501411.2,,9122,3002,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6035,109,Sioux Central,Sioux Central High,1900023.0,1900023.0,16501101700000.0,190002301896.0,234.0,09-12,4.0,224.5,ADM,13265,289,13554,2977992.5,64880.5,3042873,,8736,4819,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6035,218,Sioux Central,Sioux Central Middle School,1900023.0,1900023.0,16501101700000.0,190002300835.0,134.0,07-08,3.0,133.1,ADM,12519,350,12869,1666278.9,46585,1712863.9,,9683,3187,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6039,418,Sioux City,Bryant Elementary School,1926400.0,1926400.0,16509704000000.0,192640001498.0,298.0,PK-05,2.0,299.7,ADM,12665,1171,13836,3795700.5,350948.7,4146649.19999999,,9902,3934,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,423,Sioux City,Clark Early Childhood Center,1926400.0,1926400.0,16509704000000.0,192640001500.0,165.0,PK-KG,1.0,149,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,0,0,1,1,0,1,1
IA,2018-2019,6039,118,Sioux City,East High School,1926400.0,1926400.0,16509704000000.0,192640001504.0,1414.0,09-12,4.0,1373.6,ADM,13707,401,14108,18827935.2,550813.6,19378748.7999999,,9272,4835,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6039,209,Sioux City,East Middle School,1926400.0,1926400.0,16509704000000.0,192640001505.0,1109.0,06-08,3.0,1099.8,ADM,12675,647,13322,13939965,711570.6,14651535.6,,9605,3718,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6039,517,Sioux City,Hunt Elementary School,1926400.0,1926400.0,16509704000000.0,192640001513.0,292.0,KG-05,2.0,313.1,ADM,13352,1309,14661,4180511.2,409847.9,4590359.1,,10756,3905,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,526,Sioux City,Irving Elementary School,1926400.0,1926400.0,16509704000000.0,192640001514.0,739.0,KG-05,2.0,746.4,ADM,11680,1170,12850,8717952,873288,9591240,,8837,4013,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,539,Sioux City,Leeds Elementary School,1926400.0,1926400.0,16509704000000.0,192640001934.0,678.0,PK-05,2.0,689.3,ADM,12724,1078,13802,8770653.2,743065.399999999,9513718.6,,9782,4021,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,542,Sioux City,Liberty Elementary School,1926400.0,1926400.0,16509704000000.0,192640002165.0,732.0,KG-05,2.0,734,ADM,12414,1309,13723,9111876,960806,10072682,,9770,3953,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,547,Sioux City,Loess Hills Elementary,1926400.0,1926400.0,16509704000000.0,192640002211.0,642.0,KG-05,2.0,637.6,ADM,12159,1082,13241,7752578.4,689883.2,8442461.6,,9359,3882,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,572,Sioux City,Morningside Elementary,1926400.0,1926400.0,16509704000000.0,192640002220.0,669.0,PK-05,2.0,672.2,ADM,11735,969,12704,7888267,651361.8,8539628.8,,8822,3882,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,573,Sioux City,Nodland Elementary School,1926400.0,1926400.0,16509704000000.0,192640001521.0,236.0,KG-02,2.0,236.6,ADM,12313,312,12625,2913255.8,73819.2,2987075,,8795,3830,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,136,Sioux City,North High School,1926400.0,1926400.0,16509704000000.0,192640001522.0,1529.0,09-12,4.0,1508.1,ADM,12999,603,13602,19603791.9,909384.299999999,20513176.2,,9108,4495,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6039,220,Sioux City,North Middle School,1926400.0,1926400.0,16509704000000.0,192640001287.0,1180.0,06-08,3.0,1190.6,ADM,12184,460,12644,14506270.3999999,547676,15053946.3999999,,9067,3578,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6039,472,Sioux City,Perry Creek Elementary School,1926400.0,1926400.0,16509704000000.0,192640002237.0,582.0,01-05,2.0,579.6,ADM,11830,325,12155,6856668,188370,7045038,,8320,3836,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,580,Sioux City,Riverside Elementary School,1926400.0,1926400.0,16509704000000.0,192640001526.0,299.0,PK-05,2.0,297.7,ADM,15885,1205,17090,4728964.5,358728.5,5087693,,12970,4120,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,601,Sioux City,Spalding Park Elementary,1926400.0,1926400.0,16509704000000.0,192640002178.0,681.0,PK-05,2.0,679.2,ADM,12304,1329,13633,8356876.8,902656.8,9259533.6,,9659,3975,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,607,Sioux City,Sunnyside Elementary School,1926400.0,1926400.0,16509704000000.0,192640001530.0,253.0,03-05,2.0,254,ADM,11910,292,12202,3025140,74168,3099308,,8437,3765,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,612,Sioux City,Unity Elementary School,1926400.0,1926400.0,16509704000000.0,192640002089.0,548.0,PK-05,2.0,541.7,ADM,12692,1113,13805,6875256.4,602912.1,7478168.5,,9795,4010,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6039,145,Sioux City,West High School,1926400.0,1926400.0,16509704000000.0,192640001533.0,1248.0,09-12,4.0,1243.8,ADM,13487,375,13862,16775130.6,466425,17241555.5999999,,9402,4460,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6039,227,Sioux City,West Middle School,1926400.0,1926400.0,16509704000000.0,192640001534.0,965.0,06-08,3.0,966.9,ADM,13230,682,13912,12792087,659425.799999999,13451512.7999999,,10114,3799,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6093,409,Solon,Lakeview Elementary,1926580.0,1926580.0,16505203000000.0,192658001542.0,452.0,PK-03,2.0,452.9,ADM,13315,300,13615,6030363.5,135870,6166233.5,,9433,4183,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6093,172,Solon,Solon High School,1926580.0,1926580.0,16505203000000.0,192658001543.0,475.0,09-12,4.0,475.2,ADM,13443,243,13686,6388113.6,115473.599999999,6503587.2,,8506,5182,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6093,427,Solon,Solon Intermediate,1926580.0,1926580.0,16505203000000.0,192658002254.0,240.0,04-05,2.0,239.2,ADM,10821,107,10928,2588383.19999999,25594.3999999999,2613977.6,,7296,3634,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6093,209,Solon,Solon Middle School,1926580.0,1926580.0,16505203000000.0,192658000707.0,353.0,06-08,3.0,354.4,ADM,12609,214,12823,4468629.6,75841.5999999999,4544471.19999999,,9108,3716,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6091,427,South Central Calhoun,South Central Calhoun Elementary Building,1900024.0,1900024.0,16501300800000.0,190002401417.0,323.0,PK-03,2.0,318.2,ADM,11011,804,11815,3503700.19999999,255832.8,3759533,,8506,3310,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6091,109,South Central Calhoun,South Central Calhoun High School,1900024.0,1900024.0,16501300800000.0,190002400961.0,322.0,09-12,4.0,265.4,ADM,16787,194,16981,4455269.8,51487.6,4506757.39999999,,11723,5257,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6091,218,South Central Calhoun,South Central CalhounMiddle School,1900024.0,1900024.0,16501300800000.0,190002402153.0,314.0,04-08,3.0,311.6,ADM,11049,414,11463,3442868.4,129002.4,3571870.8,,7985,3478,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6095,418,South Hamilton,South Hamilton Elem,1926640.0,1926640.0,16504050200000.0,192664001547.0,360.0,PK-06,2.0,349.8,ADM,12918,322,13240,4518716.4,112635.6,4631352,,9593,3648,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6095,109,South Hamilton,South Hamilton MiddleAnd High School,1926640.0,1926640.0,16504050200000.0,192664001549.0,363.0,07-12,4.0,356.1,ADM,14548,192,14740,5180542.8,68371.2,5248914,,9963,4777,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6099,424,South O'Brien,South O'Brien Elem SchPrimghar Center,1900026.0,1900026.0,16507102100000.0,190002600618.0,331.0,PK-06,2.0,311.9,ADM,13051,610,13661,4070606.9,190259,4260865.89999999,,9657,4004,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6099,109,South O'Brien,South O'Brien Secondary School,1900026.0,1900026.0,16507102100000.0,190002601341.0,298.0,07-12,4.0,295.9,ADM,15339,108,15447,4538810.1,31957.1999999999,4570767.3,,10651,4796,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6097,409,South Page,South Page Elementary School,1926670.0,1926670.0,16507301100000.0,192667001551.0,70.0,PK-06,2.0,69.6,ADM,18272,1207,19479,1271731.2,84007.2,1355738.4,,11125,8355,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6097,172,South Page,South Page Senior High School,1926670.0,1926670.0,16507301100000.0,192667001552.0,61.0,07-12,4.0,58.4,ADM,22910,809,23719,1337944,47245.6,1385189.59999999,,13487,10232,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6098,439,South Tama County,South Tama County Elementary School,1926730.0,1926730.0,16508650200000.0,192673001463.0,623.0,PK-04,2.0,572.2,ADM,11916,1096,13012,6818335.2,627131.2,7445466.4,,9779,3234,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6098,109,South Tama County,South Tama County High School,1926730.0,1926730.0,16508650200000.0,192673001556.0,474.0,09-12,4.0,455.2,ADM,15869,413,16282,7223568.8,187997.6,7411566.39999999,,11268,5015,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6098,209,South Tama County,South Tama County Middle School,1926730.0,1926730.0,16508650200000.0,192673001557.0,467.0,05-08,3.0,461.4,ADM,12262,379,12641,5657686.8,174870.6,5832557.39999999,,9229,3412,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6100,418,South Winneshiek,South Winneshiek Elementary School,1926790.0,1926790.0,16509601200000.0,192679001562.0,192.0,PK-05,2.0,190.9,ADM,16014,789,16803,3057072.6,150620.1,3207692.7,,12146,4656,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6100,109,South Winneshiek,South Winneshiek High School,1926790.0,1926790.0,16509601200000.0,192679001565.0,192.0,09-12,4.0,191.4,ADM,16874,247,17121,3229683.6,47275.8,3276959.4,,11048,6072,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6100,209,South Winneshiek,South Winneshiek Middle School,1926790.0,1926790.0,16509601200000.0,192679001564.0,100.0,06-08,3.0,101,ADM,15278,475,15753,1543078,47975,1591053,,11667,4085,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6101,409,Southeast Polk,Altoona Elementary,1926820.0,1926820.0,16507702900000.0,192682001566.0,455.0,PK-05,2.0,393.7,ADM,13718,587,14305,5400776.6,231101.9,5631878.5,,10284,4021,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6101,418,Southeast Polk,Centennial Elementary,1926820.0,1926820.0,16507702900000.0,192682001567.0,449.0,PK-05,2.0,411.5,ADM,14454,767,15221,5947821,315620.5,6263441.5,,11214,4007,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6101,454,Southeast Polk,Clay Elementary,1926820.0,1926820.0,16507702900000.0,192682001168.0,627.0,PK-05,2.0,573.7,ADM,12537,186,12723,7192476.9,106708.2,7299185.1,,8828,3895,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6101,423,Southeast Polk,Delaware Elementary,1926820.0,1926820.0,16507702900000.0,192682001568.0,427.0,PK-05,2.0,376.6,ADM,14513,1352,15865,5465595.8,509163.2,5974759,,11791,4074,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6101,425,Southeast Polk,Four Mile Elementary,1926820.0,1926820.0,16507702900000.0,192682001569.0,434.0,PK-05,2.0,418.5,ADM,13547,290,13837,5669419.5,121365,5790784.5,,9857,3980,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6101,427,Southeast Polk,Mitchellville Elementary,1926820.0,1926820.0,16507702900000.0,192682001570.0,231.0,PK-05,2.0,215.1,ADM,16447,385,16832,3537749.69999999,82813.5,3620563.19999999,,12502,4330,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6101,436,Southeast Polk,Runnells Elementary,1926820.0,1926820.0,16507702900000.0,192682001571.0,266.0,PK-05,2.0,265,ADM,14065,100,14165,3727225,26500,3753725,,9928,4236,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6101,109,Southeast Polk,Southeast Polk High School,1926820.0,1926820.0,16507702900000.0,192682001572.0,2059.0,09-12,4.0,1996.4,ADM,13665,366,14031,27280806,730682.4,28011488.4,,9262,4769,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6101,209,Southeast Polk,Southeast Polk Junior High,1926820.0,1926820.0,16507702900000.0,192682001573.0,1169.0,07-08,3.0,1159,ADM,12665,388,13053,14678735,449692,15128427,,8893,4160,Public Junior High School,0,0,1,1,0,0,1
IA,2018-2019,6101,438,Southeast Polk,Spring Creek - 6th Grade,1926820.0,1926820.0,16507702900000.0,192682002134.0,564.0,06-06,2.0,564.6,ADM,13385,335,13720,7557171,189141,7746312,,9640,4080,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6101,445,Southeast Polk,Willowbrook Elementary,1926820.0,1926820.0,16507702900000.0,192682002068.0,521.0,PK-05,2.0,496.4,ADM,13298,487,13785,6601127.19999999,241746.8,6842874,,9710,4075,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6094,109,Southeast Warren,Southeast Warren Jr-Sr High School,1926850.0,1926850.0,16509150100000.0,192685001576.0,223.0,07-12,4.0,218.5,ADM,14849,97,14946,3244506.5,21194.5,3265701,,10698,4247,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6094,409,Southeast Warren,Southeast WarrenIntermediate,1926850.0,1926850.0,16509150100000.0,192685001574.0,132.0,04-06,2.0,131.4,ADM,11052,342,11394,1452232.8,44938.8,1497171.6,,8047,3346,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6094,418,Southeast Warren,Southeast WarrenPrimary,1926850.0,1926850.0,16509150100000.0,192685001575.0,166.0,PK-03,2.0,161.2,ADM,11972,574,12546,1929886.4,92528.7999999999,2022415.2,,9334,3210,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6096,409,Southeast Webster Grand,Dayton Center,1999019.0,1999019.0,16509450200000.0,199901902077.0,250.0,PK-04,2.0,213.6,ADM,13999,498,14497,2990186.4,106372.8,3096559.19999999,,2438,12059,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6096,218,Southeast Webster Grand,Southeast Webster-GrandSoutheast Valley Middle,1999019.0,1999019.0,16509450200000.0,199901902217.0,326.0,05-08,3.0,325.2,ADM,11965,207,12172,3891018,67316.4,3958334.4,,2691,9481,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,6102,407,Spencer,Fairview Park Elementary,1926910.0,1926910.0,16502101800000.0,192691002184.0,249.0,02-03,2.0,247.2,ADM,13408,896,14304,3314457.59999999,221491.199999999,3535948.8,,10630,3673,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6102,421,Spencer,Johnson Elementary,1926910.0,1926910.0,16502101800000.0,192691002170.0,424.0,PK-01,1.0,414.7,ADM,12747,574,13321,5286180.89999999,238037.8,5524218.7,,9726,3593,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6102,435,Spencer,Lincoln Elementary School,1926910.0,1926910.0,16502101800000.0,192691002182.0,305.0,04-05,2.0,304.5,ADM,12345,475,12820,3759052.5,144637.5,3903690,,9147,3672,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6102,109,Spencer,Spencer High School,1926910.0,1926910.0,16502101800000.0,192691001582.0,623.0,09-12,4.0,607.1,ADM,13560,242,13802,8232276,146918.2,8379194.2,,9411,4389,Public High School,0,0,1,1,0,0,1
