state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_ME,enrollmetric,pp_stloc_raw_ME,pp_fed_raw_ME,pp_total_raw_ME,pp_site_stloc_raw_ME,pp_site_fed_raw_ME,pp_site_raw_ME,pp_centshare_stloc_raw_ME,pp_centshare_fed_raw_ME,pp_centshare_raw_ME,schoolstloc_raw_ME,schoolfed_raw_ME,schooltot_raw_ME,pp_total_norm_NERDS,pp_salary_site_raw_ME,pp_salary_cent_raw_ME,pp_benefit_site_ME,pp_benefit_cent_ME,pp_nonperson_site_ME,pp_nonperson_cent_raw_ME,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
ME,2018-2019,685,689,RSU 88/MSAD 24,Van Buren Elementary School,2311010,2311010,20500270200000.0,231101001059.0,201.0,PK-08,3.0,201,October Count Day,11296.25,1510.68,12806.93,9243.56,328.01,9571.57,2052.69,1182.67,3235.36,2270546.25,303646.68,2574192.93,12576.02968,5411.91,1722.86,2695.57,627.43,1464.09,885.08,1,0,0,1,0,0,0
ME,2018-2019,685,688,RSU 88/MSAD 24,Van Buren Regional Technology Ctr,2311010,2311010,20500270200000.0,231101000176.0,,,0.0,22,October Count Day,17958.4899999999,1230.44,19188.9299999999,15379.96,1050.8,16430.76,2578.53,179.64,2758.17,395086.779999999,27069.68,422156.459999999,18958.02968,10592.02,1478.09,4343.04,519.6,1495.7,760.47,1,0,0,1,0,0,0
ME,2018-2019,1997,692,RSU 89,Katahdin Elementary School,2314838,2314838,20501080500000.0,231483800398.0,145.0,PK-05,2.0,145,October Count Day,16512.2,1399.1,17911.3,14113.82,1399.1,15512.92,2398.38,0,2398.38,2394269,202869.5,2597138.5,17750.69049,9709.31,908.46,3877.79,391.27,1925.82,1098.65,1,0,0,1,0,0,0
ME,2018-2019,1997,693,RSU 89,Katahdin Middle/High School,2314838,2314838,20501080500000.0,231483800397.0,181.0,06-12,4.0,180,October Count Day,12439.08,628.81,13067.89,10040.7,628.81,10669.51,2398.38,0,2398.38,2239034.4,113185.799999999,2352220.2,12907.28049,5868.42,908.46,2463.6,391.27,2337.49,1098.65,1,0,0,1,0,0,0
ME,2018-2019,1025,1026,Rumford-Region 9,Region 9 Sch of Applied Technology,2309110,2309110,20500960100000.0,230911000247.0,,,0.0,176,October Count Day,12433.62,396.01,12829.63,12357.2,396.01,12753.21,76.42,0,76.42,2188317.12,69697.76,2258014.88,,6996.83,0,2668.21,0,3088.18,76.42,1,0,0,1,0,1,1
ME,2018-2019,1662,412,Saco Public Schools,C K Burns School,2310380,2310380,20201600230100.0,231038000306.0,616.0,03-05,2.0,616,October Count Day,13285.34,695.78,13981.12,7998.51,0,7998.51,5286.83,695.78,5982.61,8183769.44,428600.48,8612369.92,8740.289777,4955.13,3794.87,2324.28,1233.64,719.09,954.1,1,0,0,1,0,0,0
ME,2018-2019,1662,411,Saco Public Schools,Governor John Fairfield School,2310380,2310380,20201600230100.0,231038000307.0,339.0,KG-02,2.0,341,October Count Day,13732.71,695.78,14428.49,8445.88,0,8445.88,5286.83,695.78,5982.61,4682854.10999999,237260.979999999,4920115.09,9187.659777,5133.84,3794.87,2448.78,1233.64,863.26,954.1,1,0,0,1,0,0,0
ME,2018-2019,1662,413,Saco Public Schools,Saco Middle School,2310380,2310380,20201600230100.0,231038000308.0,559.0,06-08,3.0,559,October Count Day,16289.16,695.78,16984.94,11002.33,0,11002.33,5286.83,695.78,5982.61,9105640.44,388941.019999999,9494581.45999999,11744.10978,7173.46,3794.87,2943.07,1233.64,885.8,954.1,1,0,0,1,0,0,0
ME,2018-2019,1662,2063,Saco Public Schools,Saco Pre-K,2310380,2310380,20201600230100.0,231038023184.0,,PK-PK,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,0,0,1,0,1,0
ME,2018-2019,1662,410,Saco Public Schools,Young School,2310380,2310380,20201600230100.0,231038000309.0,267.0,PK-02,2.0,267,October Count Day,16692.55,695.78,17388.3299999999,11405.72,0,11405.72,5286.83,695.78,5982.61,4456910.85,185773.259999999,4642684.10999999,12147.49978,7124.82,3794.87,3011.75,1233.64,1269.14,954.1,1,0,0,1,0,0,0
ME,2018-2019,416,425,Sanford Public Schools,Carl J Lamb School,2310500,2310500,20201610130100.0,231050001030.0,506.0,KG-05,2.0,506,October Count Day,13442.9099999999,1476.56,14919.4699999999,11794.3699999999,1233.82,13028.1899999999,1648.54,242.74,1891.28,6802112.45999999,747139.36,7549251.81999999,,7837.51,596.46,4081.34,195.29,1109.33,1099.52,1,0,0,1,0,0,1
ME,2018-2019,416,419,Sanford Public Schools,Lafayette School,2310500,2310500,20201610130100.0,231050000313.0,190.0,PK-03,2.0,194,October Count Day,8667.84,889.11,9556.95,7019.3,646.37,7665.67,1648.54,242.74,1891.28,1681560.96,172487.34,1854048.3,,4793.54,596.46,2395.86,195.29,476.26,1099.52,1,0,0,1,0,0,1
ME,2018-2019,416,424,Sanford Public Schools,Margaret Chase Smith Sch -Sanford,2310500,2310500,20201610130100.0,231050000983.0,,,,310,October Count Day,13643.0999999999,922.27,14565.3699999999,11994.56,679.53,12674.09,1648.54,242.74,1891.28,4229361,285903.7,4515264.69999999,,8125.17,596.46,3775.08,195.29,773.84,1099.52,1,0,0,1,0,0,1
ME,2018-2019,416,423,Sanford Public Schools,Sanford High School,2310500,2310500,20201610130100.0,231050000316.0,1026.0,08-12,4.0,1026,October Count Day,12687.8,334.07,13021.87,11179.33,316.99,11496.32,1508.47,17.08,1525.55,13017682.8,342755.82,13360438.62,,6751.32,482.21,3351.22,169.92,1393.78,873.42,1,0,0,1,0,0,1
ME,2018-2019,416,422,Sanford Public Schools,Sanford Jr High School,2310500,2310500,20201610130100.0,231050000317.0,693.0,05-07,3.0,693,October Count Day,10422.88,644.88,11067.7599999999,8774.34,402.14,9176.48,1648.54,242.74,1891.28,7223055.84,446901.84,7669957.67999999,,5704.1,596.46,2935.81,195.29,536.57,1099.52,1,0,0,1,0,0,1
ME,2018-2019,416,2050,Sanford Public Schools,Sanford Middle School,2310500,2310500,20201610130100.0,231050023177.0,,05-07,3.0,695,October Count Day,8774.34,1643.83,10418.17,NRD,NRD,8774.34,NRD,NRD,1643.83,6098166.3,1142461.85,7240628.15,,5704.1,596.46,2935.81,195.29,536.57,1099.52,1,0,0,1,0,0,1
ME,2018-2019,416,426,Sanford Public Schools,Sanford Regional Technical Center,2310500,2310500,20201610130100.0,231050000137.0,,,0.0,573,October Count Day,8462.73,375.289999999999,8838.02,6954.25999999999,358.21,7312.46999999999,1508.47,17.08,1525.55,4849144.29,215041.169999999,5064185.46,,3923.54,482.21,2058.96,169.92,1329.97,873.42,1,0,0,1,0,0,1
ME,2018-2019,416,1651,Sanford Public Schools,Willard School,2310500,2310500,20201610130100.0,231050023143.0,438.0,01-04,2.0,438,October Count Day,12318.4199999999,1383.17,13701.5899999999,10669.88,1140.43,11810.31,1648.54,242.74,1891.28,5395467.95999999,605828.46,6001296.41999999,,7266.19,596.46,3827.19,195.29,716.94,1099.52,1,0,0,1,0,0,1
ME,2018-2019,427,432,Scarborough Public Schools,Blue Point School,2310530,2310530,20300302030100.0,231053000319.0,197.0,KG-02,2.0,197,October Count Day,16682.59,500.34,17182.93,11475.47,0,11475.47,5207.12,500.34,5707.46,3286470.23,98566.98,3385037.21,17494.14789,7543.61,3862.99,3068.22,1193.98,863.64,650.49,1,0,0,1,0,0,0
ME,2018-2019,427,428,Scarborough Public Schools,Eight Corners Elementary School,2310530,2310530,20300302030100.0,231053000321.0,223.0,KG-02,2.0,223,October Count Day,14743.4199999999,500.34,15243.7599999999,9536.3,0,9536.3,5207.12,500.34,5707.46,3287782.65999999,111575.819999999,3399358.47999999,15554.97789,6287.96,3862.99,2476.25,1193.98,772.09,650.49,1,0,0,1,0,0,0
ME,2018-2019,427,429,Scarborough Public Schools,Pleasant Hill School,2310530,2310530,20300302030100.0,231053000324.0,188.0,KG-02,2.0,188,October Count Day,15103.04,500.34,15603.38,9895.92,0,9895.92,5207.12,500.34,5707.46,2839371.52,94063.92,2933435.44,15914.59789,6476.08,3862.99,2620.55,1193.98,799.29,650.49,1,0,0,1,0,0,0
ME,2018-2019,427,431,Scarborough Public Schools,Scarborough High School,2310530,2310530,20300302030100.0,231053000325.0,1002.0,09-12,4.0,1002,October Count Day,15196.0299999999,56.79,15252.82,11180.05,0,11180.05,4015.98,56.79,4072.77,15226422.0599999,56903.58,15283325.64,15564.03789,7162.32,2696.17,2731.41,862.49,1286.32,514.11,1,0,0,1,0,0,0
ME,2018-2019,427,430,Scarborough Public Schools,Scarborough Middle School,2310530,2310530,20300302030100.0,231053000326.0,675.0,06-08,3.0,675,October Count Day,16123.5,500.34,16623.84,10916.38,0,10916.38,5207.12,500.34,5707.46,10883362.5,337729.5,11221092,16935.05789,7062.73,3862.99,2958.63,1193.98,895.02,650.49,1,0,0,1,0,0,0
ME,2018-2019,427,433,Scarborough Public Schools,Wentworth School,2310530,2310530,20300302030100.0,231053000923.0,661.0,03-05,2.0,661,October Count Day,15465.7599999999,500.34,15966.0999999999,10258.64,0,10258.64,5207.12,500.34,5707.46,10222867.36,330724.74,10553592.1,16277.31789,6782.99,3862.99,2666.63,1193.98,809.02,650.49,1,0,0,1,0,0,0
ME,2018-2019,1996,929,Sebago Public Schools,Sebago Elementary School,2314837,2314837,20300302110100.0,231483700675.0,95.0,PK-05,2.0,95,October Count Day,21876.2699999999,383.039999999999,22259.3099999999,16608.87,377.78,16986.6499999999,5267.4,5.26,5272.66,2078245.64999999,36388.7999999999,2114634.44999999,21621.05263,10093.59,2169.6,4551.09,450.85,2341.97,2652.21,1,0,0,1,0,0,0
ME,2018-2019,434,435,Sedgwick Public Schools,Sedgwick Elementary School,2312140,2312140,20300502630100.0,231214001045.0,96.0,PK-08,3.0,96,October Count Day,18156.42,1083.4,19239.82,15125.3,1083.4,16208.6999999999,3031.12,0,3031.12,1743016.31999999,104006.4,1847022.72,19662.19521,9440.29,70.94,4417.42,5.11,2350.99,2955.07,1,0,0,1,0,0,0
ME,2018-2019,1762,1766,Snow Pond Arts Academy,Snow Pond Arts Academy School,2314832,2314832,,231483223155.0,206.0,09-12,4.0,206,October Count Day,9695.52999999999,332.83,10028.3599999999,7616.23,300.39,7916.62,2079.3,32.44,2111.74,1997279.17999999,68562.98,2065842.15999999,10718.4466,4614.24,46.78,697.52,7.18,2604.87,2057.77,1,0,0,1,0,0,0
ME,2018-2019,440,441,South Bristol Public Schools,South Bristol Elementary School,2312300,2312300,20300801430100.0,231230000572.0,62.0,KG-08,3.0,62,October Count Day,22495.65,161.29,22656.94,21654.68,161.29,21815.97,840.97,0,840.97,1394730.3,9999.98,1404730.28,22895.92562,12246.62,19.35,5499.27,1.48,4070.08,820.14,1,0,0,1,0,0,0
ME,2018-2019,444,450,South Portland Public Schools,Daniel F. Mahoney Middle School,2312330,2312330,20200300230100.0,231233000574.0,319.0,06-08,3.0,319,October Count Day,17612.59,471.289999999999,18083.88,14787.24,306.06,15093.3,2825.35,165.23,2990.58,5618416.21,150341.509999999,5768757.72,18290.17168,10410.51,1466.07,3974.1,452.64,708.69,1071.86,1,0,0,1,0,0,0
ME,2018-2019,444,453,South Portland Public Schools,Dora L Small Elementary School,2312330,2312330,20200300230100.0,231233000575.0,273.0,KG-05,2.0,273,October Count Day,16624.91,627.49,17252.4,13799.56,462.26,14261.82,2825.35,165.23,2990.58,4538600.43,171304.77,4709905.2,17458.69168,9551.18,1466.07,4151.51,452.64,559.13,1071.86,1,0,0,1,0,0,0
ME,2018-2019,444,447,South Portland Public Schools,Dyer Elementary School,2312330,2312330,20200300230100.0,231233000578.0,222.0,KG-05,2.0,222,October Count Day,16361.0399999999,513.96,16875,13535.69,348.73,13884.42,2825.35,165.23,2990.58,3632150.88,114099.12,3746250,17081.29168,9378,1466.07,3954.15,452.64,552.27,1071.86,1,0,0,1,0,0,0
ME,2018-2019,444,455,South Portland Public Schools,Frank I Brown Elementary School,2312330,2312330,20200300230100.0,231233000586.0,269.0,KG-05,2.0,269,October Count Day,16246.5199999999,493.27,16739.7899999999,13421.17,328.04,13749.21,2825.35,165.23,2990.58,4370313.88,132689.63,4503003.50999999,16946.08168,9295.32,1466.07,3896.43,452.64,557.46,1071.86,1,0,0,1,0,0,0
ME,2018-2019,444,446,South Portland Public Schools,James Otis Kaler Elementary School,2312330,2312330,20200300230100.0,231233000716.0,231.0,PK-05,2.0,232,October Count Day,15158.33,2533.64,17691.97,12332.98,2368.41,14701.39,2825.35,165.23,2990.58,3516732.56,587804.48,4104537.04,17898.26168,9941.68,1466.07,3991.35,452.64,768.36,1071.86,1,0,0,1,0,0,0
ME,2018-2019,444,454,South Portland Public Schools,Memorial Middle School,2312330,2312330,20200300230100.0,231233000581.0,375.0,06-08,3.0,375,October Count Day,17941.49,497.439999999999,18438.93,15116.14,332.21,15448.3499999999,2825.35,165.23,2990.58,6728058.75,186539.999999999,6914598.75,18645.22168,10395.3,1466.07,4184.78,452.64,868.27,1071.86,1,0,0,1,0,0,0
ME,2018-2019,444,451,South Portland Public Schools,South Portland High School,2312330,2312330,20200300230100.0,231233000585.0,905.0,09-12,4.0,905,October Count Day,16076.33,303.659999999999,16379.99,13841.7,287.59,14129.29,2234.62999999999,16.07,2250.7,14549078.65,274812.3,14823890.95,16586.28168,9374.2,1105.07,3519.58,376.83,1235.51,768.79,1,0,0,1,0,0,0
ME,2018-2019,444,452,South Portland Public Schools,Waldo T Skillin Elementary School,2312330,2312330,20200300230100.0,231233000033.0,384.0,PK-05,2.0,384,October Count Day,15212.8199999999,970.81,16183.6299999999,12387.47,805.58,13193.05,2825.35,165.23,2990.58,5841722.87999999,372791.04,6214513.91999999,16389.92168,8742.95,1466.07,3742.07,452.64,708.03,1071.86,1,0,0,1,0,0,0
ME,2018-2019,442,443,Southport Public Schools,Southport Central School,2312360,2312360,20300801530100.0,231236000588.0,23.0,KG-06,2.0,23,October Count Day,28203.68,1679.07,29882.75,24015.4,1679.07,25694.47,4188.28,0,4188.28,648684.64,38618.61,687303.25,30990.62,14357.19,835.76,4894.29,396.64,6443,2955.88,1,0,0,1,0,0,0
ME,2018-2019,456,457,Southwest Harbor Public Schools,Pemetic Elementary School,2312390,2312390,20300502830100.0,231239000589.0,144.0,KG-08,3.0,144,October Count Day,25249.48,512.04,25761.52,25249.48,512.04,25761.52,0,0,0,3635925.12,73733.76,3709658.88,,13241.46,0,5765.57,0,6754.49,0,1,0,0,1,0,1,1
ME,2018-2019,1738,835,St George Public Schools,St George School,2314820,2314820,20300701210100.0,231482000710.0,196.0,KG-08,3.0,196,October Count Day,20545.3,538.87,21084.17,16127.56,538.87,16666.43,4417.74,0,4417.74,4026878.8,105618.52,4132497.32,21197.16365,9493.05,2252.11,4664.84,931.5,2508.53,1234.13,1,0,0,1,0,0,0
ME,2018-2019,462,463,Surry Public Schools,Surry Elementary School,2312750,2312750,20300503130100.0,231275000993.0,125.0,PK-08,3.0,125,October Count Day,16190.06,0,16190.06,14040.97,0,14040.97,2149.09,0,2149.09,2023757.5,0,2023757.5,16324.11629,8703.73,458.37,3892.13,70.05,1445.11,1620.67,1,0,0,1,0,0,0
ME,2018-2019,466,467,Tremont Public Schools,Tremont Consolidated School,2312960,2312960,20300503330100.0,231296000594.0,123.0,KG-08,3.0,123,October Count Day,23630.94,710.23,24341.17,23630.94,710.23,24341.17,0,0,0,2906605.61999999,87358.29,2993963.90999999,24325.20325,12566.41,0,6021.94,0,5752.82,0,1,0,0,1,0,0,0
ME,2018-2019,468,469,Trenton Public Schools,Trenton Elementary School,2312980,2312980,20300503430100.0,231298000595.0,140.0,PK-08,3.0,141,October Count Day,20630.36,860.81,21491.17,20630.36,860.81,21491.17,0,0,0,2908880.76,121374.209999999,3030254.97,21803.6345,11414.48,0,4718.9,0,5357.79,0,1,0,0,1,0,0,0
ME,2018-2019,473,474,Vassalboro Public Schools,Vassalboro Community School,2313110,2313110,20300602330100.0,231311001046.0,407.0,PK-08,3.0,408,October Count Day,14394.18,1224.33,15618.51,12248.4,1140.08,13388.48,2145.77999999999,84.25,2230.02999999999,5872825.44,499526.639999999,6372352.08,15083.21754,7724.17,643.36,3219.73,248.68,2444.58,1338,1,0,0,1,0,0,0
ME,2018-2019,475,476,Veazie Public Schools,Veazie Community School,2313140,2313140,20301005830100.0,231314000384.0,145.0,PK-08,3.0,145,October Count Day,18615.17,780.41,19395.58,16559.34,780.41,17339.75,2055.83,0,2055.83,2699199.65,113159.45,2812359.1,19575.91646,9158.71,832.06,3918.42,126.97,4262.63,1096.81,1,0,0,1,0,0,0
ME,2018-2019,1019,1020,Waldo-Region 7,Waldo County Tech Ctr-Region 7,2313210,2313210,20501460100000.0,231321000219.0,,,0.0,187,October Count Day,8251.07,264.32,8515.39,8251.07,264.32,8515.39,0,0,0,1542950.08999999,49427.84,1592377.93,,4490.9,0,1874.9,0,2149.58,0,1,0,0,1,0,1,1
ME,2018-2019,480,481,Waterville Public Schools,Albert S Hall School,2313350,2313350,20200600430100.0,231335000605.0,256.0,04-05,2.0,256,October Count Day,13430.3,684.89,14115.19,11806.55,559.06,12365.6099999999,1623.75,125.83,1749.58,3438156.8,175331.84,3613488.64,13735.20561,7943.59,817.63,3342.92,336.45,1079.11,595.49,1,0,0,1,0,0,0
ME,2018-2019,480,483,Waterville Public Schools,George J Mitchell School,2313350,2313350,20200600430100.0,231335000604.0,598.0,PK-03,2.0,598,October Count Day,11393.38,2496.41,13889.7899999999,9769.63,2370.58,12140.21,1623.75,125.83,1749.58,6813241.23999999,1492853.18,8306094.41999999,13509.80561,7613.36,817.63,3685.24,336.45,841.6,595.49,1,0,0,1,0,0,0
ME,2018-2019,480,485,Waterville Public Schools,Mid-Maine Technical Center,2313350,2313350,20200600430100.0,231335000144.0,,,0.0,381,October Count Day,7517.74,424.69,7942.42999999999,5878.95,333.42,6212.37,1638.79,91.27,1730.06,2864258.94,161806.889999999,3026065.82999999,7562.445614,3035.23,793.1,1664.64,334.57,1512.5,602.39,1,0,0,1,0,0,0
ME,2018-2019,480,484,Waterville Public Schools,Waterville Junior High School,2313350,2313350,20200600430100.0,231335000934.0,376.0,06-08,3.0,376,October Count Day,12950.41,465.25,13415.66,11326.66,339.42,11666.08,1623.75,125.83,1749.58,4869354.16,174934,5044288.16,13035.67561,7194.33,817.63,3189.31,336.45,1282.43,595.49,1,0,0,1,0,0,0
ME,2018-2019,480,482,Waterville Public Schools,Waterville Senior High School,2313350,2313350,20200600430100.0,231335000606.0,496.0,09-12,4.0,496,October Count Day,13346.69,455.56,13802.25,11707.9,364.29,12072.19,1638.79,91.27,1730.06,6619958.24,225957.76,6845916,13422.26561,7617.12,793.1,2908.63,334.57,1546.43,602.39,1,0,0,1,0,0,0
ME,2018-2019,1060,1061,Wells-Ogunquit CSD,Wells Elementary School,2313490,2313490,20501660100000.0,231349000611.0,539.0,PK-04,2.0,539,October Count Day,15174.84,421.95,15596.79,13012.07,0,13012.07,2162.77,421.95,2584.72,8179238.76,227431.05,8406669.81,15535.58931,8296.88,951.85,3602.88,324.07,1112.31,1308.81,1,0,0,1,0,0,0
ME,2018-2019,1060,1063,Wells-Ogunquit CSD,Wells High School,2313490,2313490,20501660100000.0,231349000612.0,427.0,09-12,4.0,427,October Count Day,19058.37,130.65,19189.02,16942.09,0,16942.09,2116.28,130.65,2246.93,8137923.98999999,55787.55,8193711.54,19127.81931,10699.62,795.7,4319.47,274.11,1923,1177.13,1,0,0,1,0,0,0
ME,2018-2019,1060,1062,Wells-Ogunquit CSD,Wells Junior High School,2313490,2313490,20501660100000.0,231349000613.0,410.0,05-08,3.0,410,October Count Day,18145.93,421.95,18567.88,15983.16,0,15983.16,2162.77,421.95,2584.72,7439831.3,172999.5,7612830.8,18506.67931,10196.21,951.85,4140.82,324.07,1646.13,1308.81,1,0,0,1,0,0,0
ME,2018-2019,491,492,Wesley Public Schools,Wesley Elementary School,2313500,2313500,20301504330100.0,231350001048.0,6.0,KG-08,3.0,6,October Count Day,32933.28,5046.86,37980.14,31839.59,5046.86,36886.45,1093.69,0,1093.69,197599.68,30281.1599999999,227880.84,,19914.19,0,5545.12,0,11427.14,1093.69,1,0,0,1,0,1,1
ME,2018-2019,1736,494,West Bath Public Schools,West Bath School,2313530,2313530,20301200930100.0,231353000615.0,130.0,PK-05,2.0,130,October Count Day,18241.99,647.069999999999,18889.06,11634.87,340.24,11975.11,6607.12,306.83,6913.95,2371458.7,84119.0999999999,2455577.8,19004.15104,6673.87,3171.21,3263.6,1131.35,2037.65,2611.39,1,0,0,1,0,0,0
ME,2018-2019,495,501,Westbrook Public Schools,Congin School,2313560,2313560,20200300330100.0,231356000616.0,387.0,KG-04,2.0,389,October Count Day,11703.26,1195.43,12898.69,7867.27,0,7867.27,3835.99,1195.43,5031.42,4552568.14,465022.27,5017590.41,12351.89355,4941.19,3185.66,2266.98,1131.09,659.09,714.67,1,0,0,1,0,0,0
ME,2018-2019,495,500,Westbrook Public Schools,Oxford-Cumberland Canal School,2313560,2313560,20200300330100.0,231356000618.0,286.0,KG-04,2.0,286,October Count Day,13489.84,1195.43,14685.27,9653.85,0,9653.85,3835.99,1195.43,5031.42,3858094.24,341892.98,4199987.22,14138.47355,6058.3,3185.66,2650.37,1131.09,945.18,714.67,1,0,0,1,0,0,0
ME,2018-2019,495,497,Westbrook Public Schools,Saccarappa School,2313560,2313560,20200300330100.0,231356000621.0,301.0,PK-04,2.0,301,October Count Day,13833.12,1195.43,15028.55,9997.13,0,9997.13,3835.99,1195.43,5031.42,4163769.12,359824.43,4523593.55,14481.75355,6193.39,3185.66,2907.54,1131.09,896.2,714.67,1,0,0,1,0,0,0
ME,2018-2019,495,499,Westbrook Public Schools,Westbrook High School,2313560,2313560,20200300330100.0,231356000623.0,699.0,09-12,4.0,699,October Count Day,14134.1499999999,709.29,14843.4399999999,11020.47,0,11020.47,3113.68,709.29,3822.97,9879770.84999999,495793.709999999,10375564.5599999,14296.64355,6839.28,2230.01,2719.08,777.13,1462.11,815.82,1,0,0,1,0,0,0
ME,2018-2019,495,498,Westbrook Public Schools,Westbrook Middle School,2313560,2313560,20200300330100.0,231356000624.0,792.0,05-08,3.0,792,October Count Day,13176.17,1195.43,14371.6,9340.18,0,9340.18,3835.99,1195.43,5031.42,10435526.64,946780.56,11382307.2,13824.80355,5854.31,3185.66,2471.46,1131.09,1014.42,714.67,1,0,0,1,0,0,0
ME,2018-2019,495,502,Westbrook Public Schools,Westbrook Regional Technology Ctr,2313560,2313560,20200300330100.0,231356000147.0,,,0.0,410,October Count Day,11429.5,709.29,12138.79,8315.82,0,8315.82,3113.68,709.29,3822.97,4686095,290808.899999999,4976903.9,11591.99355,4878.81,2230.01,2154.68,777.13,1282.32,815.82,1,0,0,1,0,0,0
ME,2018-2019,1413,1001,Whiting Public Schools,Whiting Village School,2300068,2300068,20301504430100.0,230006800564.0,35.0,PK-08,3.0,35,October Count Day,14426.16,1136.7,15562.86,11625.54,1136.7,12762.24,2800.62,0,2800.62,504915.6,39784.5,544700.1,15529.52471,7794.98,484.41,3617.83,252.21,1349.42,2064,1,0,0,1,0,0,0
ME,2018-2019,518,521,Winslow Schools,Winslow Elementary School,2313860,2313860,20300602930100.0,231386000034.0,495.0,PK-05,2.0,497,October Count Day,12158.9,1252.44999999999,13411.3499999999,10192.19,1065.83,11258.02,1966.71,186.62,2153.33,6042973.3,622467.649999999,6665440.94999999,13511.1777,6907.77,911.51,3235.25,313.71,1115.01,928.1,1,0,0,1,0,0,0
ME,2018-2019,518,519,Winslow Schools,Winslow High School,2313860,2313860,20300602930100.0,231386000638.0,433.0,09-12,4.0,433,October Count Day,14128.33,618.9,14747.23,12164.71,493.11,12657.82,1963.62,125.79,2089.41,6117566.89,267983.7,6385550.59,14847.0577,7720.57,878.03,3244.42,311.07,1692.83,900.31,1,0,0,1,0,0,0
ME,2018-2019,518,520,Winslow Schools,Winslow Junior High School,2313860,2313860,20300602930100.0,231386000639.0,254.0,06-08,3.0,254,October Count Day,14870.53,771.25,15641.78,12903.82,584.63,13488.4499999999,1966.71,186.62,2153.33,3777114.62,195897.5,3973012.12,15741.6077,8583.75,911.51,3520.3,313.71,1384.4,928.1,1,0,0,1,0,0,0
ME,2018-2019,524,525,Winthrop Public Schools,Winthrop Grade School,2313970,2313970,20300603030100.0,231397000641.0,451.0,PK-05,2.0,453,October Count Day,11383.1099999999,491.74,11874.8499999999,7122.84,0,7122.84,4260.26999999999,491.74,4752.00999999999,5156548.82999999,222758.22,5379307.04999999,11856.00086,3941.15,2655.93,2065.69,993.76,1116.01,1102.32,1,0,0,1,0,0,0
