state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CO,enrollmetric,pp_stloc_raw_CO,pp_fed_raw_CO,pp_total_raw_CO,pp_site_stloc_raw_CO,pp_site_fed_raw_CO,pp_site_raw_CO,pp_centshare_stloc_raw_CO,pp_centshare_fed_raw_CO,pp_centshare_raw_CO,schoolstloc_raw_CO,schoolfed_raw_CO,schooltot_raw_CO,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CO,2018-2019,1520,4384,DURANGO 9-R,THE JUNIPER SCHOOL,803480,803480,6503400400000.0,80348006712,130.0,KG-05,2.0,130,School Membership,7849,1242,9091,7849,1242,9091,0,0,0,1020370,161460,1181830,,1,0,0,0,0,0,1
CO,2018-2019,1430,2328,EADS RE-1,EADS ELEMENTARY SCHOOL,803510,803510,6503100400000.0,80351000458,119.0,PK-05,2.0,119,School Membership,9630,561,10192,5505,535,6040,4125,26,4151,1145970,66759,1212848,9995.389423,1,0,0,0,0,0,0
CO,2018-2019,1430,2336,EADS RE-1,EADS HIGH SCHOOL,803510,803510,6503100400000.0,80351000459,51.0,09-12,4.0,51,School Membership,17870,94,17965,13745,68,13813,4125,26,4151,911370,4794,916215,17768.38942,1,0,0,0,0,0,0
CO,2018-2019,1430,2332,EADS RE-1,EADS MIDDLE SCHOOL,803510,803510,6503100400000.0,80351001277,38.0,06-08,3.0,38,School Membership,9816,47,9864,5691,21,5712,4125,26,4151,373008,1786,374832,9667.389423,1,0,0,0,0,0,0
CO,2018-2019,910,471,EAGLE COUNTY RE 50,AVON ELEMENTARY SCHOOL,803540,803540,6501950100000.0,80354001530,264.0,PK-05,2.0,264,School Membership,13165,1293,14459,9598,949,10547,3567,344,3912,3475560,341352,3817176,14380.8391,1,0,0,0,0,0,0
CO,2018-2019,910,861,EAGLE COUNTY RE 50,Battle Mountain Early College High School,803540,803540,6501950100000.0,80354006707,29.0,09-12,4.0,29,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,910,604,EAGLE COUNTY RE 50,BATTLE MOUNTAIN HIGH SCHOOL,803540,803540,6501950100000.0,80354000461,961.0,09-12,4.0,961,School Membership,11451,344,11795,7884,0,7884,3567,344,3912,11004411,330584,11334995,11716.8391,1,0,0,0,0,0,0
CO,2018-2019,910,793,EAGLE COUNTY RE 50,BERRY CREEK MIDDLE SCHOOL,803540,803540,6501950100000.0,80354001531,297.0,06-08,3.0,297,School Membership,13186,344,13530,9619,0,9619,3567,344,3912,3916242,102168,4018410,13451.8391,1,0,0,0,0,0,0
CO,2018-2019,910,38,EAGLE COUNTY RE 50,BRUSH CREEK ELEMENTARY SCHOOL,803540,803540,6501950100000.0,80354001722,400.0,PK-05,2.0,400,School Membership,11023,344,11368,7456,0,7456,3567,344,3912,4409200,137600,4547200,11289.8391,1,0,0,0,0,0,0
CO,2018-2019,910,2340,EAGLE COUNTY RE 50,EAGLE COUNTY CHARTER ACADEMY,803540,803540,6501950100000.0,80354000851,347.0,KG-08,3.0,347,School Membership,11579,0,11579,11579,0,11579,0,0,0,4017913,0,4017913,11500.8391,1,0,0,0,0,0,0
CO,2018-2019,910,2643,EAGLE COUNTY RE 50,Eagle Valley Early College High School,803540,803540,6501950100000.0,80354006709,35.0,09-12,4.0,35,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,910,2346,EAGLE COUNTY RE 50,EAGLE VALLEY ELEMENTARY SCHOOL,803540,803540,6501950100000.0,80354000462,417.0,PK-05,2.0,417,School Membership,12667,344,13012,9100,0,9100,3567,344,3912,5282139,143448,5426004,12933.8391,1,0,0,0,0,0,0
CO,2018-2019,910,2350,EAGLE COUNTY RE 50,EAGLE VALLEY HIGH SCHOOL,803540,803540,6501950100000.0,80354000463,974.0,09-12,4.0,974,School Membership,11470,363,11834,7903,19,7922,3567,344,3912,11171780,353562,11526316,11755.8391,1,0,0,0,0,0,0
CO,2018-2019,910,2355,EAGLE COUNTY RE 50,EAGLE VALLEY MIDDLE SCHOOL,803540,803540,6501950100000.0,80354001309,346.0,06-08,3.0,346,School Membership,11145,344,11490,7578,0,7578,3567,344,3912,3856170,119024,3975540,11411.8391,1,0,0,0,0,0,0
CO,2018-2019,910,2530,EAGLE COUNTY RE 50,EDWARDS ELEMENTARY SCHOOL,803540,803540,6501950100000.0,80354006221,288.0,PK-05,2.0,288,School Membership,12846,434,13281,9279,90,9369,3567,344,3912,3699648,124992,3824928,13202.8391,1,0,0,0,0,0,0
CO,2018-2019,910,39,EAGLE COUNTY RE 50,GYPSUM CREEK MIDDLE SCHOOL,803540,803540,6501950100000.0,80354001723,399.0,06-08,3.0,399,School Membership,10629,344,10974,7062,0,7062,3567,344,3912,4240971,137256,4378626,10895.8391,1,0,0,0,0,0,0
CO,2018-2019,910,3710,EAGLE COUNTY RE 50,GYPSUM ELEMENTARY SCHOOL,803540,803540,6501950100000.0,80354006222,321.0,PK-05,2.0,321,School Membership,12511,851,13363,8944,507,9451,3567,344,3912,4016031,273171,4289523,13284.8391,1,0,0,0,0,0,0
CO,2018-2019,910,5742,EAGLE COUNTY RE 50,HOMESTAKE PEAK SCHOOL,803540,803540,6501950100000.0,80354001478,605.0,PK-08,3.0,605,School Membership,11548,344,11893,7981,0,7981,3567,344,3912,6986540,208120,7195265,11814.8391,1,0,0,0,0,0,0
CO,2018-2019,910,4838,EAGLE COUNTY RE 50,JUNE CREEK ELEMENTARY SCHOOL,803540,803540,6501950100000.0,80354006366,245.0,PK-05,2.0,245,School Membership,15387,1193,16581,11820,849,12669,3567,344,3912,3769815,292285,4062345,16502.8391,1,0,0,0,0,0,0
CO,2018-2019,910,205,EAGLE COUNTY RE 50,RED CANYON HIGH SCHOOL,803540,803540,6501950100000.0,80354001756,188.0,09-12,4.0,188,School Membership,15643,344,15987,12076,0,12076,3567,344,3912,2940884,64672,3005556,15908.8391,1,0,0,0,0,0,0
CO,2018-2019,910,37,EAGLE COUNTY RE 50,RED HILL ELEMENTARY SCHOOL,803540,803540,6501950100000.0,80354001721,368.0,PK-05,2.0,368,School Membership,12985,344,13330,9418,0,9418,3567,344,3912,4778480,126592,4905440,13251.8391,1,0,0,0,0,0,0
CO,2018-2019,910,7296,EAGLE COUNTY RE 50,RED SANDSTONE ELEMENTARY SCHOOL,803540,803540,6501950100000.0,80354000468,179.0,PK-05,2.0,179,School Membership,15505,344,15850,11938,0,11938,3567,344,3912,2775395,61576,2837150,15771.8391,1,0,0,0,0,0,0
CO,2018-2019,910,9061,EAGLE COUNTY RE 50,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),803540,803540,6501950100000.0,80354006422,181.0,05-12,4.0,181,School Membership,12457,344,12801,8890,0,8890,3567,344,3912,2254717,62264,2316981,12722.8391,1,0,0,0,0,0,0
CO,2018-2019,910,9701,EAGLE COUNTY RE 50,WORLD ACADEMY,803540,803540,6501950100000.0,80354006533,30.0,KG-12,4.0,30,School Membership,597,0,597,597,0,597,0,0,0,17910,0,17910,518.8391039,1,0,0,0,0,1,0
CO,2018-2019,1350,2376,EAST GRAND 2,EAST GRAND MIDDLE SCHOOL,804320,804320,6502550100000.0,80432001343,324.0,06-08,3.0,324,School Membership,10355,163,10519,7681,0,7681,2674,163,2838,3355020,52812,3408156,10433.81443,1,0,0,0,0,0,0
CO,2018-2019,1350,3182,EAST GRAND 2,FRASER VALLEY ELEMENTARY SCHOOL,804320,804320,6502550100000.0,80432000594,264.0,PK-05,2.0,264,School Membership,12516,163,12680,9842,0,9842,2674,163,2838,3304224,43032,3347520,12594.81443,1,0,0,0,0,0,0
CO,2018-2019,1350,3556,EAST GRAND 2,GRANBY ELEMENTARY SCHOOL,804320,804320,6502550100000.0,80432000595,373.0,PK-05,2.0,373,School Membership,11491,163,11655,8817,0,8817,2674,163,2838,4286143,60799,4347315,11569.81443,1,0,0,0,0,0,0
CO,2018-2019,1350,5864,EAST GRAND 2,MIDDLE PARK HIGH SCHOOL,804320,804320,6502550100000.0,80432000596,397.0,09-12,4.0,397,School Membership,12339,163,12503,9665,0,9665,2674,163,2838,4898583,64711,4963691,12417.81443,1,0,0,0,0,0,0
CO,2018-2019,2520,4841,EAST OTERO R-1,LA JUNTA INTERMEDIATE SCHOOL,805130,805130,6504550200000.0,80513001974,454.0,03-06,2.0,454,School Membership,9126,1119,10245,4789,765,5554,4337,354,4691,4143204,508026,4651230,9551.948571,1,0,0,0,0,0,0
CO,2018-2019,2520,5015,EAST OTERO R-1,LA JUNTA JR/SR HIGH SCHOOL,805130,805130,6504550200000.0,80513006484,616.0,07-12,4.0,616,School Membership,10598,365,10962,6261,11,6272,4337,354,4691,6528368,224840,6752592,10268.94857,1,0,0,0,0,0,0
CO,2018-2019,2520,4843,EAST OTERO R-1,LA JUNTA PRIMARY SCHOOL,805130,805130,6504550200000.0,80513001975,330.0,KG-02,2.0,330,School Membership,10389,1176,11565,6052,822,6874,4337,354,4691,3428370,388080,3816450,10871.94857,1,0,0,0,0,0,0
CO,2018-2019,3085,754,EATON RE-2,BENJAMIN EATON ELEMENTARY SCHOOL,803600,803600,6506270100000.0,80360001986,399.0,03-05,2.0,399,School Membership,7978,220,8198,5702,182,5885,2276,38,2314,3183222,87780,3271002,8031.074674,1,0,0,0,0,0,0
CO,2018-2019,3085,2448,EATON RE-2,EATON ELEMENTARY SCHOOL,803600,803600,6506270100000.0,80360000474,364.0,PK-02,2.0,364,School Membership,8589,134,8723,6313,96,6409,2276,38,2314,3126396,48776,3175172,8556.074674,1,0,0,0,0,0,0
CO,2018-2019,3085,2456,EATON RE-2,EATON HIGH SCHOOL,803600,803600,6506270100000.0,80360000476,556.0,09-12,4.0,556,School Membership,9877,58,9934,7601,20,7621,2276,38,2314,5491612,32248,5523304,9767.074674,1,0,0,0,0,0,0
CO,2018-2019,3085,2452,EATON RE-2,EATON MIDDLE SCHOOL,803600,803600,6506270100000.0,80360000475,472.0,06-08,3.0,472,School Membership,7864,38,7902,5588,0,5588,2276,38,2314,3711808,17936,3729744,7735.074674,1,0,0,0,0,0,0
CO,2018-2019,3085,3286,EATON RE-2,GALETON ELEMENTARY SCHOOL,803600,803600,6506270100000.0,80360000477,124.0,KG-05,2.0,124,School Membership,9759,551,10310,7483,513,7996,2276,38,2314,1210116,68324,1278440,10143.07467,1,0,0,0,0,0,0
CO,2018-2019,1120,2514,EDISON 54 JT,EDISON ELEMENTARY SCHOOL,803630,803630,6502100700000.0,80363000478,61.0,PK-05,2.0,61,School Membership,12238,435,12673,7439,214,7653,4799,221,5020,746518,26535,773053,,1,0,0,0,0,0,1
CO,2018-2019,1120,2526,EDISON 54 JT,EDISON JUNIOR-SENIOR HIGH SCHOOL,803630,803630,6502100700000.0,80363001278,74.0,06-12,4.0,74,School Membership,13283,221,13504,8484,0,8484,4799,221,5020,982942,16354,999296,,1,0,0,0,0,0,1
CO,2018-2019,1120,2523,EDISON 54 JT,EDISON PREP,803630,803630,6502100700000.0,80363006648,97.0,09-12,4.0,97,School Membership,9900,221,10121,5101,0,5101,4799,221,5020,960300,21437,981737,,1,0,0,0,0,0,1
CO,2018-2019,950,2570,ELBERT 200,ELBERT ELEMENTARY SCHOOL,803690,803690,6502000300000.0,80369000480,103.0,PK-05,2.0,103,School Membership,12483,474,12957,6787,400,7188,5696,74,5770,1285749,48822,1334571,12437.79098,1,0,0,0,0,0,0
CO,2018-2019,950,2574,ELBERT 200,ELBERT JUNIOR-SENIOR HIGH SCHOOL,803690,803690,6502000300000.0,80369000481,141.0,06-12,4.0,141,School Membership,12362,115,12476,6666,41,6707,5696,74,5770,1743042,16215,1759116,11956.79098,1,0,0,0,0,0,0
CO,2018-2019,920,2608,ELIZABETH C-1,ELIZABETH HIGH SCHOOL,803720,803720,6502000400000.0,80372000483,677.0,09-12,4.0,677,School Membership,10642,225,10867,7187,108,7295,3455,117,3572,7204634,152325,7356959,10181.99376,1,0,0,0,0,0,0
CO,2018-2019,920,2604,ELIZABETH C-1,ELIZABETH MIDDLE SCHOOL,803720,803720,6502000400000.0,80372000482,400.0,06-08,3.0,400,School Membership,10710,205,10915,7255,88,7343,3455,117,3572,4284000,82000,4366000,10229.99376,1,0,0,0,0,0,0
CO,2018-2019,920,7300,ELIZABETH C-1,ELIZABETH RUNNING CREEK PRESCHOOL,803720,803720,6502000400000.0,80372000048,72.0,PK-PK,1.0,72,School Membership,6508,368,6876,3053,251,3304,3455,117,3572,468576,26496,495072,6190.99376,1,0,0,0,0,0,0
CO,2018-2019,920,3236,ELIZABETH C-1,FRONTIER HIGH SCHOOL,803720,803720,6502000400000.0,80372001775,47.0,09-12,4.0,47,School Membership,17734,117,17851,14279,0,14279,3455,117,3572,833498,5499,838997,17165.99376,1,0,0,0,0,0,0
CO,2018-2019,920,2572,ELIZABETH C-1,LEGACY ACADEMY,803720,803720,6502000400000.0,80372001586,447.0,KG-08,3.0,447,School Membership,7857,45,7901,7857,45,7901,0,0,0,3512079,20115,3531747,7215.99376,1,0,0,0,0,0,0
CO,2018-2019,920,7517,ELIZABETH C-1,RUNNING CREEK ELEMENTARY SCHOOL,803720,803720,6502000400000.0,80372001479,315.0,KG-05,2.0,315,School Membership,9779,794,10573,6324,677,7001,3455,117,3572,3080385,250110,3330495,9887.99376,1,0,0,0,0,0,0
CO,2018-2019,920,7925,ELIZABETH C-1,SINGING HILLS ELEMENTARY SCHOOL,803720,803720,6502000400000.0,80372001532,371.0,KG-05,2.0,371,School Membership,9890,246,10135,6435,129,6563,3455,117,3572,3669190,91266,3760085,9449.99376,1,0,0,0,0,0,0
CO,2018-2019,920,7924,ELIZABETH C-1,SINGING HILLS PRESCHOOL,803720,803720,6502000400000.0,80372001798,75.0,PK-PK,1.0,75,School Membership,7275,117,7392,3820,0,3820,3455,117,3572,545625,8775,554400,6706.99376,1,0,0,0,0,0,0
CO,2018-2019,1050,2638,ELLICOTT 22,ELLICOTT ELEMENTARY SCHOOL,803750,803750,6502100800000.0,80375000484,576.0,PK-05,2.0,576,School Membership,7696,898,8594,3856,371,4226,3840,527,4368,4432896,517248,4950144,8054.379928,1,0,0,0,0,0,0
CO,2018-2019,1050,2640,ELLICOTT 22,ELLICOTT MIDDLE SCHOOL,803750,803750,6502100800000.0,80375001735,252.0,06-08,3.0,252,School Membership,8658,527,9186,4818,0,4818,3840,527,4368,2181816,132804,2314872,8646.379928,1,0,0,0,0,0,0
CO,2018-2019,1050,2642,ELLICOTT 22,ELLICOTT SENIOR HIGH SCHOOL,803750,803750,6502100800000.0,80375000485,288.0,09-12,4.0,288,School Membership,10247,527,10775,6407,0,6407,3840,527,4368,2951136,151776,3103200,10235.37993,1,0,0,0,0,0,0
CO,2018-2019,120,1514,ENGLEWOOD 1,CHARLES HAY WORLD SCHOOL,803780,803780,6500300900000.0,80378000486,342.0,KG-06,2.0,342,School Membership,11925,546,12472,8201,349,8550,3724,197,3922,4078350,186732,4265424,12476.5207,1,0,0,0,0,0,0
CO,2018-2019,120,1556,ENGLEWOOD 1,CHERRELYN ELEMENTARY SCHOOL,803780,803780,6500300900000.0,80378000488,226.0,KG-06,2.0,226,School Membership,12762,1660,14423,9038,1463,10501,3724,197,3922,2884212,375160,3259598,14427.5207,1,0,0,0,0,0,0
CO,2018-2019,120,1652,ENGLEWOOD 1,CLAYTON ELEMENTARY SCHOOL,803780,803780,6500300900000.0,80378000489,438.0,KG-06,2.0,438,School Membership,11519,1112,12631,7795,915,8710,3724,197,3922,5045322,487056,5532378,12635.5207,1,0,0,0,0,0,0
CO,2018-2019,120,206,ENGLEWOOD 1,COLORADO'S FINEST HIGH SCHOOL OF CHOICE,803780,803780,6500300900000.0,80378001310,301.0,09-12,4.0,301,School Membership,13442,639,14082,9718,442,10160,3724,197,3922,4046042,192339,4238682,14086.5207,1,0,0,0,0,0,0
CO,2018-2019,120,5318,ENGLEWOOD 1,ENGLEWOOD EARLY CHILDHOOD EDUCATION CENTER AT MADDOX,803780,803780,6500300900000.0,80378000029,218.0,PK-PK,1.0,218,School Membership,10709,3239,13949,6985,3042,10027,3724,197,3922,2334562,706102,3040882,13953.5207,1,0,0,0,0,0,0
CO,2018-2019,120,2746,ENGLEWOOD 1,ENGLEWOOD HIGH SCHOOL,803780,803780,6500300900000.0,80378000491,519.0,09-12,4.0,519,School Membership,16776,254,17031,13052,57,13109,3724,197,3922,8706744,131826,8839089,17035.5207,1,0,0,0,0,0,0
CO,2018-2019,120,2750,ENGLEWOOD 1,ENGLEWOOD LEADERSHIP ACADEMY,803780,803780,6500300900000.0,80378001772,78.0,06-09,3.0,78,School Membership,8658,197,8855,4934,0,4934,3724,197,3922,675324,15366,690690,8859.520699,1,0,0,0,0,0,0
CO,2018-2019,120,2752,ENGLEWOOD 1,ENGLEWOOD MIDDLE SCHOOL,803780,803780,6500300900000.0,80378006331,277.0,07-08,3.0,277,School Membership,14187,1398,15586,10463,1201,11664,3724,197,3922,3929799,387246,4317322,15590.5207,1,0,0,0,0,0,0
CO,2018-2019,120,9620,ENGLEWOOD 1,WM E BISHOP ELEMENTARY SCHOOL,803780,803780,6500300900000.0,80378000497,234.0,KG-06,2.0,234,School Membership,13772,1475,15248,10048,1278,11326,3724,197,3922,3222648,345150,3568032,15252.5207,1,0,0,0,0,0,0
CO,2018-2019,1570,2794,ESTES PARK R-3,ESTES PARK HIGH SCHOOL,803810,803810,6503550300000.0,80381000500,333.0,09-12,4.0,333,School Membership,13698,304,14003,9785,203,9988,3913,101,4015,4561434,101232,4662999,13941.96191,1,0,0,0,0,0,0
CO,2018-2019,1570,2790,ESTES PARK R-3,ESTES PARK K-5 SCHOOL,803810,803810,6503550300000.0,80381000498,475.0,PK-05,2.0,475,School Membership,11369,953,12322,7456,852,8307,3913,101,4015,5400275,452675,5852950,12260.96191,1,0,0,0,0,0,0
CO,2018-2019,1570,2792,ESTES PARK R-3,ESTES PARK MIDDLE SCHOOL,803810,803810,6503550300000.0,80381000499,274.0,06-08,3.0,274,School Membership,11772,324,12097,7859,223,8083,3913,101,4015,3225528,88776,3314578,12035.96191,1,0,0,0,0,0,0
CO,2018-2019,1570,2788,ESTES PARK R-3,ESTES PARK OPTIONS SCHOOL,803810,803810,6503550300000.0,80381006426,47.0,KG-12,4.0,47,School Membership,5353,101,5455,1440,0,1440,3913,101,4015,251591,4747,256385,5393.961913,1,0,0,0,0,1,0
CO,2018-2019,1110,101,FALCON 49,ALLIES,803870,803870,6502100900000.0,80387006725,114.0,02-05,2.0,114,School Membership,14850,230,15080,11297,15,11312,3553,215,3767,,,,14821.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,555,FALCON 49,Banning Lewis Ranch Academy,803870,803870,6502100900000.0,80387002027,1376.0,KG-11,4.0,1376,School Membership,NRD,NRD,7557,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,10398432,7298.357191,1,0,0,0,0,1,0
CO,2018-2019,1110,696,FALCON 49,Bennett Ranch Elementary School,803870,803870,6502100900000.0,80387006766,323.0,PK-05,2.0,323,School Membership,9666,453,10119,6113,238,6352,3553,215,3767,,,,9860.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,1618,FALCON 49,EVANS INTERNATIONAL ELEMENTARY SCHOOL,803870,803870,6502100900000.0,80387000504,658.0,PK-05,2.0,658,School Membership,9350,892,10242,5797,677,6474,3553,215,3767,6152300,586936,6739236,9983.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,2902,FALCON 49,FALCON ELEMENTARY SCHOOL OF TECHNOLOGY,803870,803870,6502100900000.0,80387000505,299.0,PK-05,2.0,299,School Membership,11827,868,12694,8274,653,8927,3553,215,3767,3536273,259532,3795506,12435.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,2908,FALCON 49,FALCON HIGH SCHOOL,803870,803870,6502100900000.0,80387000507,1286.0,09-12,4.0,1286,School Membership,9631,747,10377,6078,532,6609,3553,215,3767,12385466,960642,13344822,10118.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,431,FALCON 49,Falcon Homeschool Program,803870,803870,6502100900000.0,80387006778,,KG-12,4.0,NRD,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,1110,2906,FALCON 49,FALCON MIDDLE SCHOOL,803870,803870,6502100900000.0,80387000506,986.0,06-08,3.0,986,School Membership,10009,379,10387,6456,164,6620,3553,215,3767,9868874,373694,10241582,10128.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,3475,FALCON 49,GOAL ACADEMY,803870,803870,6502100900000.0,80387006393,4153.0,09-12,4.0,4153,School Membership,6789,189,6978,6789,189,6978,0,0,0,28194717,784917,28979634,6719.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,4102,FALCON 49,HORIZON MIDDLE SCHOOL,803870,803870,6502100900000.0,80387001393,745.0,06-08,3.0,745,School Membership,10936,737,11673,7383,522,7905,3553,215,3767,8147320,549065,8696385,11414.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,4251,FALCON 49,IMAGINE CLASSICAL ACADEMY,803870,803870,6502100900000.0,80387006386,705.0,KG-08,3.0,705,School Membership,8178,0,8178,8178,0,8178,0,0,0,5765490,0,5765490,7919.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,4272,FALCON 49,Inspiration View Elementary School,803870,803870,6502100900000.0,80387006774,,PK-05,2.0,0,School Membership,3553,215,3767,0,0,0,3553,215,3767,0,0,0,3508.357191,1,0,0,0,0,1,0
CO,2018-2019,1110,5191,FALCON 49,LIBERTY TREE ACADEMY,803870,803870,6502100900000.0,80387006744,318.0,KG-09,3.0,318,School Membership,5850,368,6218,5850,368,6218,0,0,0,1860300,117024,1977324,5959.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,5779,FALCON 49,MERIDIAN RANCH ELEMENTARY SCHOOL,803870,803870,6502100900000.0,80387001843,686.0,PK-05,2.0,686,School Membership,9402,435,9836,5849,220,6069,3553,215,3767,6449772,298410,6747496,9577.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,6483,FALCON 49,ODYSSEY ELEMENTARY SCHOOL,803870,803870,6502100900000.0,80387002035,479.0,PK-05,2.0,479,School Membership,10691,619,11310,7138,404,7542,3553,215,3767,5120989,296501,5417490,11051.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,6810,FALCON 49,PATRIOT HIGH SCHOOL,803870,803870,6502100900000.0,80387006403,91.0,09-12,4.0,91,School Membership,22972,335,23306,19419,120,19539,3553,215,3767,2090452,30485,2120846,23047.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,6821,FALCON 49,PIKES PEAK EARLY COLLEGE,803870,803870,6502100900000.0,80387006694,175.0,09-12,4.0,175,School Membership,10105,227,10331,6552,12,6564,3553,215,3767,1768375,39725,1807925,10072.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,6935,FALCON 49,PIKES PEAK SCHOOL EXPEDITIONARY LEARNING,803870,803870,6502100900000.0,80387001844,415.0,KG-08,3.0,415,School Membership,7776,0,7776,7776,0,7776,0,0,0,3227040,0,3227040,7517.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,6653,FALCON 49,POWER TECHNICAL EARLY COLLEGE,803870,803870,6502100900000.0,80387006693,267.0,06-12,4.0,267,School Membership,6461,0,6461,6461,0,6461,0,0,0,1725087,0,1725087,6202.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,7317,FALCON 49,REMINGTON ELEMENTARY SCHOOL,803870,803870,6502100900000.0,80387001537,642.0,PK-05,2.0,642,School Membership,9819,721,10539,6266,506,6772,3553,215,3767,6303798,462882,6766038,10280.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,7339,FALCON 49,RIDGEVIEW ELEMENTARY SCHOOL,803870,803870,6502100900000.0,80387001898,871.0,PK-05,2.0,871,School Membership,8717,391,9108,5164,176,5341,3553,215,3767,7592507,340561,7933068,8849.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,7463,FALCON 49,ROCKY MOUNTAIN CLASSICAL ACADEMY,803870,803870,6502100900000.0,80387002000,1632.0,KG-08,3.0,1632,School Membership,6801,0,6801,6801,0,6801,0,0,0,11099232,0,11099232,6542.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,448,FALCON 49,Rocky Mountain Classical Academy Homeschool,803870,803870,6502100900000.0,80387006785,,KG-12,4.0,NRD,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
CO,2018-2019,1110,7613,FALCON 49,SAND CREEK HIGH SCHOOL,803870,803870,6502100900000.0,80387001594,1191.0,09-12,4.0,1191,School Membership,10316,593,10909,6763,378,7142,3553,215,3767,12286356,706263,12992619,10650.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,7960,FALCON 49,SKYVIEW MIDDLE SCHOOL,803870,803870,6502100900000.0,80387001799,1135.0,06-08,3.0,1135,School Membership,9556,483,10038,6003,268,6270,3553,215,3767,10846060,548205,11393130,9779.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,8010,FALCON 49,SPRINGS RANCH ELEMENTARY SCHOOL,803870,803870,6502100900000.0,80387001899,585.0,PK-05,2.0,585,School Membership,10220,491,10710,6667,276,6943,3553,215,3767,5978700,287235,6265350,10451.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,2877,FALCON 49,SPRINGS STUDIO FOR ACADEMIC EXCELLENCE,803870,803870,6502100900000.0,80387006462,410.0,KG-12,4.0,410,School Membership,8203,599,8802,4650,384,5034,3553,215,3767,3363230,245590,3608820,8543.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,8266,FALCON 49,STETSON ELEMENTARY SCHOOL,803870,803870,6502100900000.0,80387001438,592.0,PK-05,2.0,592,School Membership,10322,216,10537,6769,1,6770,3553,215,3767,6110624,127872,6237904,10278.35719,1,0,0,0,0,0,0
CO,2018-2019,1110,8791,FALCON 49,VISTA RIDGE HIGH SCHOOL,803870,803870,6502100900000.0,80387006408,1678.0,09-12,4.0,1678,School Membership,9103,387,9489,5550,172,5722,3553,215,3767,15274834,649386,15922542,9230.357191,1,0,0,0,0,0,0
CO,2018-2019,1110,9706,FALCON 49,WOODMEN HILLS ELEMENTARY SCHOOL,803870,803870,6502100900000.0,80387001686,585.0,PK-05,2.0,585,School Membership,11135,411,11545,7582,196,7778,3553,215,3767,6513975,240435,6753825,11286.35719,1,0,0,0,0,0,0
CO,2018-2019,2405,1009,FORT MORGAN RE-3,BAKER ELEMENTARY SCHOOL,804050,804050,6504400500000.0,80405006698,294.0,01-05,2.0,294,School Membership,9243,1466,10709,6885,899,7785,2358,567,2925,2717442,431004,3148446,10579.15674,1,0,0,0,0,0,0
CO,2018-2019,2405,1850,FORT MORGAN RE-3,COLUMBINE ELEMENTARY SCHOOL,804050,804050,6504400500000.0,80405000556,348.0,01-05,2.0,348,School Membership,7518,1208,8726,5160,641,5801,2358,567,2925,2616264,420384,3036648,8596.156741,1,0,0,0,0,0,0
CO,2018-2019,2405,3078,FORT MORGAN RE-3,FORT MORGAN HIGH SCHOOL,804050,804050,6504400500000.0,80405000557,927.0,09-12,4.0,927,School Membership,9029,868,9897,6671,301,6973,2358,567,2925,8369883,804636,9174519,9767.156741,1,0,0,0,0,0,0
