state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NM,enrollmetric,pp_stloc_raw_NM,pp_fed_raw_NM,pp_total_raw_NM,pp_site_stloc_raw_NM,pp_site_fed_raw_NM,pp_site_raw_NM,pp_centshare_stloc_raw_NM,pp_centshare_fed_raw_NM,pp_centshare_raw_NM,schoolstloc_raw_NM,schoolfed_raw_NM,schooltot_raw_NM,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NM,2018-2019,1,1069,Albuquerque,EL CAMINO REAL ACADEMY,3500060,3500060,32500100100000.0,350006000854.0,316.0,KG-12,4.0,316,First Reporting Period MEM,8193.515348,807.2475,9000.762848,8193.515348,807.2475,9000.762848,0,0,0,2589150.849968,255090.21,2844241.059968,9398.346193,0,0,0,0,0,0,0
NM,2018-2019,1,1515,Albuquerque,Eldorado High,3500060,3500060,32500100100000.0,350006000050.0,1758.0,PK-12,4.0,1758,First Reporting Period MEM,8055.407238,488.5128413,8543.920079,5467.958015,166.882025,5634.84004,2587.449223,321.6308163,2909.080039,14161405.9244039,858805.5750054,15020211.498882,8941.503424,0,0,0,0,0,0,0
NM,2018-2019,1,1255,Albuquerque,Emerson Elementary,3500060,3500060,32500100100000.0,350006000051.0,459.0,PK-05,2.0,459,First Reporting Period MEM,9199.620652,1500.7803541,10700.40101,6651.20098,922.8124619,7574.013442,2548.419672,577.9678922,3126.387564,4222625.879268,688858.1825319,4911484.06358999,11097.98435,0,0,0,0,0,0,0
NM,2018-2019,1,1450,Albuquerque,Ernie Pyle Middle,3500060,3500060,32500100100000.0,350006000052.0,603.0,06-08,3.0,603,First Reporting Period MEM,8616.320673,1285.8311638,9902.151836,5540.185937,565.1659701,6105.351907,3076.134736,720.6651937,3796.799929,5195641.365819,775356.1917714,5970997.55710799,10299.73518,0,0,0,0,0,0,0
NM,2018-2019,1,1261,Albuquerque,Eugene Field Elementary,3500060,3500060,32500100100000.0,350006000054.0,198.0,PK-05,2.0,198,First Reporting Period MEM,10148.750355,1432.6330308,11581.38339,7559.275,996.3438889,8555.618889,2589.475355,436.2891419,3025.764497,2009452.57029,283661.3400984,2293113.91122,11978.96673,0,0,0,0,0,0,0
NM,2018-2019,1,1596,Albuquerque,Freedom High,3500060,3500060,32500100100000.0,350006000055.0,147.0,09-12,4.0,147,First Reporting Period MEM,10387.057217,1125.3541905,11512.41141,7740.390952,776.9029932,8517.293946,2646.666265,348.4511973,2995.117462,1526897.410899,165427.0660035,1692324.47727,11909.99475,0,0,0,0,0,0,0
NM,2018-2019,1,1410,Albuquerque,Garfield Middle,3500060,3500060,32500100100000.0,350006000056.0,380.0,06-08,3.0,380,First Reporting Period MEM,9465.701186,2065.6853106,11531.3865,6615.365605,1458.755053,8074.120658,2850.335581,606.9302576,3457.265838,3596966.45068,784960.418027999,4381926.87,11928.96984,0,0,0,0,0,0,0
NM,2018-2019,1,1496,Albuquerque,George I Sanchez,3500060,3500060,32500100100000.0,350006001114.0,1624.0,PK-08,3.0,1624,First Reporting Period MEM,6470.006886,705.0550063,7175.061892,4409.02351,389.754298,4798.777808,2060.983376,315.3007083,2376.284084,10507291.182864,1145009.3302312,11652300.512608,7572.645237,0,0,0,0,0,0,0
NM,2018-2019,1,1328,Albuquerque,Goergia O'Keeffe Elementary,3500060,3500060,32500100100000.0,350006000726.0,651.0,KG-05,2.0,651,First Reporting Period MEM,7540.541712,415.4344737,7955.976185,5509.160461,203.4799232,5712.640384,2031.381251,211.9545505,2243.335801,4908892.654512,270447.8423787,5179340.496435,8353.55953,0,0,0,0,0,0,0
NM,2018-2019,1,1030,Albuquerque,GORDON BERNELL CHARTER,3500060,3500060,32500100100000.0,350006001040.0,426.0,09-12,4.0,426,First Reporting Period MEM,7153.97,289.47,7443.44,7153.97,289.47,7443.44,0,0,0,3047591.22,123314.22,3170905.44,7841.023345,0,0,0,0,0,0,0
NM,2018-2019,1,1230,Albuquerque,Governor Bent Elementary,3500060,3500060,32500100100000.0,350006000057.0,410.0,KG-05,2.0,410,First Reporting Period MEM,8523.833832,1434.8379437,9958.671775,6059.58422,969.5467561,7029.130976,2464.249612,465.2911876,2929.540799,3494771.87112,588283.556917,4083055.42775,10356.25512,0,0,0,0,0,0,0
NM,2018-2019,1,1413,Albuquerque,Grant Middle,3500060,3500060,32500100100000.0,350006000058.0,465.0,06-08,3.0,465,First Reporting Period MEM,11716.747581,1399.0962841,13115.84386,8370.910065,736.6144946,9107.524559,3345.837516,662.4817895,4008.319306,5448287.625165,650579.7721065,6098867.3949,13513.4272,0,0,0,0,0,0,0
NM,2018-2019,1,1267,Albuquerque,Griegos Elementary,3500060,3500060,32500100100000.0,350006000059.0,314.0,KG-05,2.0,314,First Reporting Period MEM,8549.658393,920.5528519,9470.211245,6387.812166,583.6945223,6971.506688,2161.846227,336.8583296,2498.704557,2684592.735402,289053.595496599,2973646.33093,9867.79459,0,0,0,0,0,0,0
NM,2018-2019,1,1415,Albuquerque,Harrison Middle,3500060,3500060,32500100100000.0,350006000060.0,415.0,06-08,3.0,415,First Reporting Period MEM,8662.3275,1362.2746672,10024.60217,5740.448578,666.7145301,6407.163108,2921.878922,695.5601371,3617.439059,3594865.91249999,565343.986888,4160209.90055,10422.18551,0,0,0,0,0,0,0
NM,2018-2019,1,1270,Albuquerque,Hawthorne Elementary,3500060,3500060,32500100100000.0,350006000061.0,364.0,PK-05,2.0,365,First Reporting Period MEM,11801.831098,1463.8943172,13265.72542,9311.590575,926.9775068,10238.56808,2490.240523,536.9168104,3027.157334,4307668.35077,534321.425777999,4841989.7783,13663.30876,0,0,0,0,0,0,0
NM,2018-2019,1,1416,Albuquerque,Hayes Middle,3500060,3500060,32500100100000.0,350006000062.0,363.0,06-08,3.0,363,First Reporting Period MEM,10452.829423,1597.6117955,12050.44122,7604.388017,1023.540523,8627.92854,2848.441406,574.0712725,3422.512679,3794377.080549,579933.0817665,4374310.16286,12448.02456,0,0,0,0,0,0,0
NM,2018-2019,1,1752,Albuquerque,HEALTH LEADERSHIP HIGH SCHOOL,3500060,3500060,32500100100000.0,350006001098.0,229.0,09-12,4.0,229,First Reporting Period MEM,9374.17,812.33,10186.5,9374.17,812.33,10186.5,0,0,0,2146684.93,186023.57,2332708.5,10584.08334,0,0,0,0,0,0,0
NM,2018-2019,1,1395,Albuquerque,Helen Cordero Primary,3500060,3500060,32500100100000.0,350006001043.0,558.0,PK-02,2.0,561,First Reporting Period MEM,8073.555838,932.500438,9006.056276,5504.510909,563.0065597,6067.517469,2569.044929,369.4938783,2938.538808,4529264.825118,523132.745718,5052397.57083599,9403.639621,0,0,0,0,0,0,0
NM,2018-2019,1,1611,Albuquerque,HIGHLAND AUTISM CENTER,3500060,3500060,32500100100000.0,350006001079.0,60.0,PK-12,4.0,NRD,First Reporting Period MEM,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,0,0,0,1,0
NM,2018-2019,1,1520,Albuquerque,Highland High,3500060,3500060,32500100100000.0,350006000063.0,1128.0,09-12,4.0,1128,First Reporting Period MEM,10434.967384,1468.3737889,11903.34117,7049.077677,721.2097961,7770.287473,3385.889707,747.1639928,4133.0537,11770643.209152,1656325.63387919,13426968.83976,12300.92451,0,0,0,0,0,0,0
NM,2018-2019,1,1273,Albuquerque,Hodgin Elementary,3500060,3500060,32500100100000.0,350006000064.0,491.0,PK-05,2.0,485,First Reporting Period MEM,10411.845465,1562.2637212,11974.10919,6971.820268,846.9703505,7818.790619,3440.025197,715.2933707,4155.318568,5049745.050525,757697.904782,5807442.95714999,12371.69253,0,0,0,0,0,0,0
NM,2018-2019,1,1418,Albuquerque,Hoover Middle,3500060,3500060,32500100100000.0,350006000066.0,564.0,06-08,3.0,564,First Reporting Period MEM,8697.315543,704.4090418,9401.724584,5948.454167,263.3691489,6211.823316,2748.861376,441.0398929,3189.901269,4905285.966252,397286.6995752,5302572.665376,9799.307929,0,0,0,0,0,0,0
NM,2018-2019,1,1221,Albuquerque,Hubert H Humphrey Elementary,3500060,3500060,32500100100000.0,350006000616.0,477.0,PK-05,2.0,477,First Reporting Period MEM,7027.209832,432.4927551,7459.702587,5098.875493,256.1941509,5355.069644,1928.334339,176.2986042,2104.632943,3351979.08986399,206299.0441827,3558278.133999,7857.285932,0,0,0,0,0,0,0
NM,2018-2019,1,1276,Albuquerque,Inez Elementary,3500060,3500060,32500100100000.0,350006000067.0,363.0,PK-05,2.0,363,First Reporting Period MEM,8528.326368,945.290373,9473.616742,6341.551322,544.7076584,6886.258981,2186.775046,400.5827146,2587.357761,3095782.471584,343140.405399,3438922.877346,9871.200087,0,0,0,0,0,0,0
NM,2018-2019,1,1781,Albuquerque,INTERNATIONAL SCHOOL AT MESA DEL SOL,3500060,3500060,32500100100000.0,350006001056.0,340.0,PK-12,4.0,326,First Reporting Period MEM,8716.29,330.07,9046.36,8716.29,330.07,9046.36,0,0,0,2841510.54,107602.819999999,2949113.36,9443.943345,0,0,0,0,0,0,0
NM,2018-2019,1,1420,Albuquerque,Jackson Middle,3500060,3500060,32500100100000.0,350006000068.0,534.0,06-08,3.0,534,First Reporting Period MEM,7932.777879,993.0256229,8925.803502,5529.280936,478.7015169,6007.982453,2403.496943,514.324106,2917.821049,4236103.387386,530275.6826286,4766379.070068,9323.386847,0,0,0,0,0,0,0
NM,2018-2019,1,1490,Albuquerque,James Monroe Middle,3500060,3500060,32500100100000.0,350006000825.0,1039.0,06-08,3.0,1039,First Reporting Period MEM,7137.29770599999,417.96458638,7555.262292,4831.172291,78.70444658,4909.876737,2306.125415,339.2601398,2645.385555,7415652.31653399,434265.20524882,7849917.521388,7952.845637,0,0,0,0,0,0,0
NM,2018-2019,1,1258,Albuquerque,Janet Kahn Fine Arts Academy,3500060,3500060,32500100100000.0,350006000053.0,474.0,PK-05,2.0,480,First Reporting Period MEM,8474.978907,1835.2707377,10310.24964,6017.879604,1294.415375,7312.294979,2457.099303,540.8553627,2997.954665,4067989.87536,880929.954096,4948919.8272,10707.83298,0,0,0,0,0,0,0
NM,2018-2019,1,1425,Albuquerque,Jefferson Middle,3500060,3500060,32500100100000.0,350006000069.0,838.0,06-08,3.0,838,First Reporting Period MEM,7718.67650399999,729.853903,8448.530407,5305.870776,287.7117542,5593.58253,2412.805728,442.1421488,2854.947877,6468250.91035199,611617.570713999,7079868.481066,8846.113752,0,0,0,0,0,0,0
NM,2018-2019,1,1445,Albuquerque,Jimmy Carter Middle,3500060,3500060,32500100100000.0,350006000812.0,1007.0,06-08,3.0,1007,First Reporting Period MEM,8775.336882,1294.03746839999,10069.37435,5799.628203,571.0963654,6370.724568,2975.708679,722.941103,3698.649782,8836764.240174,1303095.73067879,10139859.97045,10466.95769,0,0,0,0,0,0,0
NM,2018-2019,1,1405,Albuquerque,John Adams Middle,3500060,3500060,32500100100000.0,350006000019.0,517.0,06-08,3.0,517,First Reporting Period MEM,11635.8499689999,1300.7808021,12936.63077,8030.213017,554.5577369,8584.770754,3605.636952,746.2230652,4351.860017,6015734.43397299,672503.6746857,6688238.10809,13334.21411,0,0,0,0,0,0,0
NM,2018-2019,1,1217,Albuquerque,John Baker Elementary,3500060,3500060,32500100100000.0,350006000070.0,499.0,KG-05,2.0,499,First Reporting Period MEM,7946.449971,530.7720954,8477.222066,6018.478477,254.8954108,6273.373888,1927.971494,275.8766846,2203.848178,3965278.535529,264855.2756046,4230133.810934,8874.805411,0,0,0,0,0,0,0
NM,2018-2019,1,1427,Albuquerque,Kennedy Middle,3500060,3500060,32500100100000.0,350006000071.0,466.0,06-08,3.0,466,First Reporting Period MEM,9403.59625099999,1362.713371,10766.30962,6291.645172,593.977103,6885.622275,3111.951079,768.736268,3880.687347,4382075.85296599,635024.430886,5017100.28292,11163.89296,0,0,0,0,0,0,0
NM,2018-2019,1,1279,Albuquerque,Kirkland Elementary,3500060,3500060,32500100100000.0,350006000072.0,224.0,KG-05,2.0,219,First Reporting Period MEM,10499.000961,1751.2305796,12250.23154,6737.594566,1056.816986,7794.411553,3761.406395,694.4135936,4455.819988,2299281.210459,383519.4969324,2682800.70726,12647.81488,0,0,0,0,0,0,0
NM,2018-2019,1,1231,Albuquerque,Kit Carson Elementary,3500060,3500060,32500100100000.0,350006000073.0,419.0,PK-06,2.0,420,First Reporting Period MEM,8784.545179,1432.0831512,10216.62833,6281.833095,896.5656667,7178.398762,2502.712084,535.5174845,3038.229568,3689508.97518,601474.923504,4290983.8986,10614.21167,0,0,0,0,0,0,0
NM,2018-2019,1,1485,Albuquerque,L. B. Johnson Middle,3500060,3500060,32500100100000.0,350006000065.0,751.0,06-08,3.0,751,First Reporting Period MEM,9568.992341,669.3772985,10238.36964,6694.82751,165.3534621,6860.180972,2874.164831,504.0238364,3378.188668,7186313.248091,502702.3511735,7689015.59964,10635.95298,0,0,0,0,0,0,0
NM,2018-2019,1,1061,Albuquerque,LA ACADEMIA DE ESPERANZA,3500060,3500060,32500100100000.0,350006000875.0,306.0,06-12,4.0,306,First Reporting Period MEM,13102.02,940.29,14042.31,13102.02,940.29,14042.31,0,0,0,4009218.12,287728.74,4296946.85999999,14439.89334,0,0,0,0,0,0,0
NM,2018-2019,1,1525,Albuquerque,La Cueva High,3500060,3500060,32500100100000.0,350006000698.0,1762.0,09-12,4.0,1762,First Reporting Period MEM,7560.37527199999,349.642935359999,7910.018207,5115.773445,65.84671396,5181.620159,2444.601827,283.7962214,2728.398048,13321381.2292639,616070.85210432,13937452.080734,8307.601552,0,0,0,0,0,0,0
NM,2018-2019,1,1282,Albuquerque,La Luz Elementary,3500060,3500060,32500100100000.0,350006000074.0,181.0,KG-05,2.0,181,First Reporting Period MEM,10870.321779,1712.43424689999,12582.75603,7915.892983,1190.84989,9106.742873,2954.428796,521.5843569,3476.013153,1967528.241999,309950.598688899,2277478.84143,12980.33937,0,0,0,0,0,0,0
NM,2018-2019,1,1285,Albuquerque,La Mesa Elementary,3500060,3500060,32500100100000.0,350006000075.0,479.0,PK-05,2.0,480,First Reporting Period MEM,8482.980689,1332.0639838,9815.044673,5868.86275,825.1230625,6693.985813,2614.117939,506.9409213,3121.058861,4071830.73072,639390.712224,4711221.44304,10212.62802,0,0,0,0,0,0,0
NM,2018-2019,1,1114,Albuquerque,LA RESOLANA LEADERSHIP,3500060,3500060,32500100100000.0,350006000962.0,73.0,,0.0,,First Reporting Period MEM,,,,,,,,,,,,,,0,0,0,0,0,1,0
NM,2018-2019,1,1288,Albuquerque,Lavaland Elementary,3500060,3500060,32500100100000.0,350006000077.0,549.0,PK-05,2.0,552,First Reporting Period MEM,7551.891935,1342.0504813,8893.942416,5216.671051,881.2710326,6097.942083,2335.220884,460.7794487,2796.000333,4168644.34811999,740811.8656776,4909456.213632,9291.525761,0,0,0,0,0,0,0
NM,2018-2019,1,1373,Albuquerque,Lew Wallace Elementary,3500060,3500060,32500100100000.0,350006000043.0,209.0,KG-05,2.0,209,First Reporting Period MEM,9560.29774199999,1033.8703751,10594.16812,6759.926842,588.574067,7348.500909,2800.3709,445.2963081,3245.667208,1998102.22807799,216078.9083959,2214181.13708,10991.75146,0,0,0,0,0,0,0
NM,2018-2019,1,1291,Albuquerque,Longfellow Elementary,3500060,3500060,32500100100000.0,350006000078.0,266.0,KG-05,2.0,266,First Reporting Period MEM,9922.240522,971.143532399999,10893.38405,7160.066203,525.0970301,7685.163233,2762.174319,446.0465023,3208.220821,2639315.978852,258324.179618399,2897640.1573,11290.96739,0,0,0,0,0,0,0
NM,2018-2019,1,1297,Albuquerque,Los Padillas Elementary,3500060,3500060,32500100100000.0,350006000079.0,208.0,PK-06,2.0,209,First Reporting Period MEM,12534.666009,4051.4804247,16586.14643,9668.862823,3573.646029,13242.50885,2865.803186,477.8343957,3343.637582,2619745.195881,846759.4087623,3466504.60387,16983.72977,0,0,0,0,0,0,0
NM,2018-2019,1,1017,Albuquerque,LOS PUENTES CHARTER,3500060,3500060,32500100100000.0,350006000852.0,146.0,07-12,4.0,121,First Reporting Period MEM,17672.59,1834.97,19507.56,17672.59,1834.97,19507.56,0,0,0,2138383.39,222031.37,2360414.76,19905.14334,0,0,0,0,0,0,0
NM,2018-2019,1,1336,Albuquerque,Los Ranchos Elementary,3500060,3500060,32500100100000.0,350006000099.0,293.0,PK-05,2.0,296,First Reporting Period MEM,9921.457458,1190.6903899,11112.14785,7265.763953,749.8750676,8015.63902,2655.693505,440.8153223,3096.508827,2936751.407568,352444.355410399,3289195.76359999,11509.73119,0,0,0,0,0,0,0
NM,2018-2019,1,1300,Albuquerque,Lowell Elementary,3500060,3500060,32500100100000.0,350006000080.0,257.0,PK-05,2.0,257,First Reporting Period MEM,8511.938448,1375.5561343,9887.494582,5884.476576,931.1999222,6815.676498,2627.461872,444.3562121,3071.818084,2187568.181136,353517.9265151,2541086.107574,10285.07793,0,0,0,0,0,0,0
NM,2018-2019,1,1303,Albuquerque,MacArthur Elementary,3500060,3500060,32500100100000.0,350006000046.0,231.0,PK-05,2.0,231,First Reporting Period MEM,13592.497221,1391.2295771,14983.7268,9748.364848,740.8721645,10489.23701,3844.132373,650.3574126,4494.489785,3139866.85805099,321374.0323101,3461240.8908,15381.31014,0,0,0,0,0,0,0
NM,2018-2019,1,1435,Albuquerque,Madison Middle,3500060,3500060,32500100100000.0,350006000081.0,775.0,06-08,3.0,775,First Reporting Period MEM,7658.170242,619.5313991,8277.701641,5271.526916,302.4584387,5573.985355,2386.643326,317.0729604,2703.716286,5935081.93755,480136.8343025,6415218.771775,8675.284986,0,0,0,0,0,0,0
NM,2018-2019,1,1530,Albuquerque,Manzano High,3500060,3500060,32500100100000.0,350006000082.0,1514.0,PK-12,4.0,1514,First Reporting Period MEM,8772.163206,850.1895571,9622.352763,5738.520066,339.6114267,6078.131493,3033.64314,510.5781304,3544.22127,13281055.093884,1287186.9894494,14568242.083182,10019.93611,0,0,0,0,0,0,0
NM,2018-2019,1,1260,Albuquerque,Manzano Mesa Elementary,3500060,3500060,32500100100000.0,350006000895.0,702.0,PK-05,2.0,694,First Reporting Period MEM,8041.794249,894.6229143,8936.417163,5671.372046,393.2300144,6064.602061,2370.422203,501.3928999,2871.815102,5581005.208806,620868.3025242,6201873.511122,9334.000508,0,0,0,0,0,0,0
NM,2018-2019,1,1365,Albuquerque,Marie M Hughes Elementary,3500060,3500060,32500100100000.0,350006000683.0,512.0,PK-05,2.0,512,First Reporting Period MEM,8546.53565,1130.3422364,9676.877886,5887.972012,629.9389844,6517.910996,2658.563638,500.403252,3158.96689,4375826.2528,578735.2250368,4954561.477632,10074.46123,0,0,0,0,0,0,0
NM,2018-2019,1,1039,Albuquerque,MARK ARMIJO ACADEMY,3500060,3500060,32500100100000.0,350006000821.0,174.0,09-12,4.0,174,First Reporting Period MEM,10359.68,698.29,11057.97,10359.68,698.29,11057.97,0,0,0,1802584.32,121502.459999999,1924086.77999999,11455.55334,0,0,0,0,0,0,0
NM,2018-2019,1,1364,Albuquerque,Mark Twain Elementary,3500060,3500060,32500100100000.0,350006000083.0,384.0,PK-05,2.0,369,First Reporting Period MEM,14030.57982,1898.17517759999,15928.755,9631.804201,821.5055556,10453.30976,4398.775619,1076.669622,5475.445242,5177283.95358,700426.6405344,5877710.595,16326.33834,0,0,0,0,0,0,0
NM,2018-2019,1,1250,Albuquerque,Maryann Binford Elementary,3500060,3500060,32500100100000.0,350006000692.0,679.0,KG-05,2.0,679,First Reporting Period MEM,7301.698503,1397.04127479999,8698.739778,5074.375125,976.2287334,6050.603859,2227.323378,420.8125414,2648.135919,4957853.28353699,948591.0255892,5906444.30926199,9096.323123,0,0,0,0,0,0,0
NM,2018-2019,1,1305,Albuquerque,Matheson Park Elementary,3500060,3500060,32500100100000.0,350006000084.0,248.0,KG-05,2.0,248,First Reporting Period MEM,9002.025309,936.615596,9938.640905,6431.514274,491.9685484,6923.482823,2570.511035,444.6470476,3015.158082,2232502.276632,232280.667808,2464782.94444,10336.22425,0,0,0,0,0,0,0
NM,2018-2019,1,1307,Albuquerque,McCollum Elementary,3500060,3500060,32500100100000.0,350006000085.0,349.0,PK-05,2.0,336,First Reporting Period MEM,15735.555756,2035.98627679999,17771.54204,10974.00967,913.7406548,11887.75033,4761.546086,1122.245622,5883.791708,5287146.734016,684091.389004799,5971238.12544,18169.12538,0,0,0,0,0,0,0
NM,2018-2019,1,1440,Albuquerque,McKinley Middle,3500060,3500060,32500100100000.0,350006000615.0,436.0,06-08,3.0,436,First Reporting Period MEM,9455.137831,1374.0263874,10829.16422,6244.019839,667.8781193,6911.897959,3211.117992,706.1482681,3917.26626,4122440.094316,599075.5049064,4721515.59992,11226.74756,0,0,0,0,0,0,0
NM,2018-2019,1,1309,Albuquerque,Mission Avenue Elementary,3500060,3500060,32500100100000.0,350006000087.0,373.0,PK-05,2.0,375,First Reporting Period MEM,8126.039871,1980.3516497,10106.39152,5840.18992,1544.054267,7384.244187,2285.849951,436.2973827,2722.147334,3047264.95162499,742631.8686375,3789896.82,10503.97486,0,0,0,0,0,0,0
NM,2018-2019,1,1310,Albuquerque,Mitchell Elementary,3500060,3500060,32500100100000.0,350006000088.0,333.0,KG-05,2.0,333,First Reporting Period MEM,10177.9156659999,1057.7876543,11235.70332,7762.341261,668.5898498,8430.931111,2415.574405,389.1978045,2804.772209,3389245.91677799,352243.2888819,3741489.20556,11633.28666,0,0,0,0,0,0,0
NM,2018-2019,1,1312,Albuquerque,Monte Vista Elementary,3500060,3500060,32500100100000.0,350006000089.0,484.0,KG-05,2.0,484,First Reporting Period MEM,6982.24969999999,359.1274793,7341.377179,5224.763843,185.4464256,5410.210269,1757.485857,173.6810537,1931.166911,3379408.8548,173817.6999812,3553226.554636,7738.960524,0,0,0,0,0,0,0
NM,2018-2019,1,1095,Albuquerque,MONTESSORI OF THE RIO GRANDE,3500060,3500060,32500100100000.0,350006000894.0,216.0,KG-05,2.0,216,First Reporting Period MEM,8763.92,186.08,8950,8763.92,186.08,8950,0,0,0,1893006.72,40193.28,1933200,9347.583345,0,0,0,0,0,0,0
NM,2018-2019,1,1315,Albuquerque,Montezume Elementary,3500060,3500060,32500100100000.0,350006000090.0,392.0,PK-05,2.0,392,First Reporting Period MEM,12743.137911,2156.52128079999,14899.65919,9273.986173,1498.342526,10772.3287,3469.151738,658.1787548,4127.330493,4995310.061112,845356.342073599,5840666.40248,15297.24253,0,0,0,0,0,0,0
NM,2018-2019,1,1098,Albuquerque,MOUNTAIN MAHOGANY COMMUNITY SCHOOL,3500060,3500060,32500100100000.0,350006000920.0,191.0,KG-08,3.0,191,First Reporting Period MEM,8376.73,656.38,9033.11,8376.73,656.38,9033.11,0,0,0,1599955.43,125368.58,1725324.01,9430.693345,0,0,0,0,0,0,0
NM,2018-2019,1,1324,Albuquerque,Mountain View Elementary,3500060,3500060,32500100100000.0,350006000092.0,260.0,KG-05,2.0,260,First Reporting Period MEM,9358.088066,1175.3387876,10533.42685,7098.835962,760.4966538,7859.332615,2259.252104,414.8421338,2674.094238,2433102.89716,305588.084776,2738690.981,10931.01019,0,0,0,0,0,0,0
NM,2018-2019,1,1006,Albuquerque,Native American Community Academy,3500060,3500060,32500100100000.0,350006000918.0,462.0,KG-12,4.0,462,First Reporting Period MEM,10084.48,1047.46,11131.94,10084.48,1047.46,11131.94,0,0,0,4659029.76,483926.52,5142956.28,11529.52334,0,0,0,0,0,0,0
NM,2018-2019,1,1327,Albuquerque,Navajo Elementary,3500060,3500060,32500100100000.0,350006000093.0,487.0,PK-05,2.0,487,First Reporting Period MEM,8669.293561,1348.3406674,10017.63423,6120.738789,825.4341068,6946.172895,2548.554772,522.9065606,3071.461333,4221945.964207,656641.9050238,4878587.87001,10415.21757,0,0,0,0,0,0,0
NM,2018-2019,1,1549,Albuquerque,New Futures High School,3500060,3500060,32500100100000.0,350006000123.0,91.0,07-12,4.0,91,First Reporting Period MEM,28462.749889,8370.5070415,36833.25693,21180.98648,7520.483736,28701.47022,7281.763409,850.0233055,8131.786715,2590110.23989899,761716.1407765,3351826.38063,37230.84027,0,0,0,0,0,1,0
NM,2018-2019,1,1768,Albuquerque,NEW MEXICO INTERNATIONAL SCHOOL,3500060,3500060,32500100100000.0,350006001072.0,272.0,KG-08,3.0,272,First Reporting Period MEM,6721.3,114.71,6836.01,6721.3,114.71,6836.01,0,0,0,1828193.6,31201.12,1859394.72,7233.593345,0,0,0,0,0,0,0
NM,2018-2019,1,1516,Albuquerque,Nex Gen  Academy,3500060,3500060,32500100100000.0,350006001075.0,317.0,09-12,4.0,317,First Reporting Period MEM,8186.368794,266.4142416,8452.783035,6596.19612,121.4013249,6717.597445,1590.172674,145.0129167,1735.18559,2595078.907698,84453.3145872,2679532.222095,8850.36638,0,0,0,0,0,0,0
NM,2018-2019,1,1268,Albuquerque,North Star Elementary,3500060,3500060,32500100100000.0,350006000964.0,629.0,KG-05,2.0,629,First Reporting Period MEM,6738.389752,381.336707599999,7119.726459,4902.241161,206.4690302,5108.710191,1836.148591,174.8676774,2011.016268,4238447.154008,239860.789080399,4478307.942711,7517.309804,0,0,0,0,0,0,0
