state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_FL,enrollmetric,pp_stloc_raw_FL,pp_fed_raw_FL,pp_total_raw_FL,pp_site_stloc_raw_FL,pp_site_fed_raw_FL,pp_site_raw_FL,pp_centshare_stloc_raw_FL,pp_centshare_fed_raw_FL,pp_centshare_raw_FL,schoolstloc_raw_FL,schoolfed_raw_FL,schooltot_raw_FL,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
FL,2018-2019,50,271,PALM BEACH,NORTHMORE ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001490,570.0,PK-05,2.0,570,October Count Day,9037,861,9898,8776,849,9625,261,12,273,5151090,490770,5641860,10983.0,1,0,0,0,0,0,0
FL,2018-2019,50,2151,PALM BEACH,OKEEHEELEE MIDDLE SCHOOL,1201500,1201500,10505000100000.0,120150003101,1471.0,06-08,3.0,1471,October Count Day,7309,800,8110,7079,789,7869,230,11,241,10751539,1176800,11929810,9195.0,1,0,0,0,0,0,0
FL,2018-2019,50,2181,PALM BEACH,OLYMPIC HEIGHTS COMMUNITY HIGH,1201500,1201500,10505000100000.0,120150002876,2174.0,09-12,4.0,2174,October Count Day,7073,487,7560,6870,479,7349,203,8,211,15376702,1058738,16435440,8645.0,1,0,0,0,0,0,0
FL,2018-2019,50,4030,PALM BEACH,OLYMPUS INTERNATIONAL ACADEMY,1201500,1201500,10505000100000.0,120150008724,,KG-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,1991,PALM BEACH,OMNI MIDDLE SCHOOL,1201500,1201500,10505000100000.0,120150002785,1473.0,06-08,3.0,1473,October Count Day,7033,282,7315,6825,272,7097,208,10,218,10359609,415386,10774995,8400.0,1,0,0,0,0,0,0
FL,2018-2019,50,2351,PALM BEACH,ORCHARD VIEW ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150003011,591.0,PK-05,2.0,591,October Count Day,10665,1364,12030,10339,1344,11683,326,20,347,6303015,806124,7109730,13115.0,1,0,0,0,0,0,0
FL,2018-2019,50,2821,PALM BEACH,OSCEOLA CREEK MIDDLE SCHOOL,1201500,1201500,10505000100000.0,120150004030,742.0,06-08,3.0,742,October Count Day,8674,452,9126,8430,441,8871,244,11,255,6436108,335384,6771492,10211.0,1,0,0,0,0,0,0
FL,2018-2019,50,3010,PALM BEACH,PACE CENTER FOR GIRLS,1201500,1201500,10505000100000.0,120150003236,48.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,1101,PALM BEACH,PAHOKEE ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001538,458.0,PK-05,2.0,458,October Count Day,10786,1045,11831,10504,1032,11536,282,13,295,4939988,478610,5418598,12916.0,1,0,0,0,0,0,0
FL,2018-2019,50,1771,PALM BEACH,PAHOKEE MIDDLE-SENIOR HIGH,1201500,1201500,10505000100000.0,120150002624,875.0,06-12,4.0,875,October Count Day,11313,1043,12357,11028,1027,12055,285,16,301,9898875,912625,10812375,13442.0,1,0,0,0,0,0,0
FL,2018-2019,50,2631,PALM BEACH,PALM BEACH CENTRAL HIGH SCHOOL,1201500,1201500,10505000100000.0,120150004121,3065.0,09-12,4.0,3065,October Count Day,7256,451,7707,7054,443,7497,202,8,210,22239640,1382315,23621955,8792.0,1,0,0,0,0,0,0
FL,2018-2019,50,3002,PALM BEACH,PALM BEACH COUNTY JAIL,1201500,1201500,10505000100000.0,120150003228,21.0,06-12,4.0,21,October Count Day,33210,777,33988,32694,754,33449,516,23,539,697410,16317,713748,35073.0,1,0,0,0,0,0,0
FL,2018-2019,50,111,PALM BEACH,PALM BEACH GARDENS ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001480,723.0,PK-05,2.0,723,October Count Day,8599,451,9051,8349,437,8786,250,14,264,6217077,326073,6543873,10136.0,1,0,0,0,0,0,0
FL,2018-2019,50,1371,PALM BEACH,PALM BEACH GARDENS HIGH SCHOOL,1201500,1201500,10505000100000.0,120150001549,2736.0,09-12,4.0,2736,October Count Day,7461,676,8137,7240,665,7905,221,11,232,20413296,1849536,22262832,9222.0,1,0,0,0,0,0,0
FL,2018-2019,50,3354,PALM BEACH,PALM BEACH JUVENILE CORRECTIONAL FACILITY,1201500,1201500,10505000100000.0,120150005793,69.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,1851,PALM BEACH,PALM BEACH LAKES HIGH SCHOOL,1201500,1201500,10505000100000.0,120150002627,2399.0,09-12,4.0,2399,October Count Day,7640,1799,9439,7426,1786,9212,214,13,227,18328360,4315801,22644161,10524.0,1,0,0,0,0,0,0
FL,2018-2019,50,2801,PALM BEACH,PALM BEACH MARITIME ACADEMY,1201500,1201500,10505000100000.0,120150004413,876.0,KG-08,3.0,877,October Count Day,7705,389,8094,7705,389,8094,0,0,0,6757285,341153,7098438,9179.0,1,0,0,0,0,0,0
FL,2018-2019,50,3924,PALM BEACH,PALM BEACH MARITIME ACADEMY HIGH SCHOOL,1201500,1201500,10505000100000.0,120150008354,187.0,09-12,4.0,187,October Count Day,8096,283,8379,8096,283,8379,0,0,0,1513952,52921,1566873,9464.0,1,0,0,0,0,0,0
FL,2018-2019,50,421,PALM BEACH,PALM BEACH PUBLIC SCHOOL,1201500,1201500,10505000100000.0,120150001497,383.0,PK-05,2.0,383,October Count Day,9860,502,10362,9591,487,10078,269,15,284,3776380,192266,3968646,11447.0,1,0,0,0,0,0,0
FL,2018-2019,50,3006,PALM BEACH,PALM BEACH REGIONAL DETENTION CENTER,1201500,1201500,10505000100000.0,120150003232,47.0,04-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,2941,PALM BEACH,PALM BEACH SCHOOL FOR AUTISM,1201500,1201500,10505000100000.0,120150004127,332.0,PK-12,4.0,332,October Count Day,24498,2520,27017,24498,2520,27017,0,0,0,8133336,836640,8969644,28102.0,1,0,0,0,0,0,0
FL,2018-2019,50,7004,PALM BEACH,PALM BEACH VIRTUAL FRANCHISE,1201500,1201500,10505000100000.0,120150007287,102.0,KG-12,4.0,102,October Count Day,6287,380,6667,6163,376,6539,124,4,128,641274,38760,680034,7752.0,1,0,0,0,0,0,0
FL,2018-2019,50,7006,PALM BEACH,PALM BEACH VIRTUAL INSTRUCTION (COURSE OFFERINGS),1201500,1201500,10505000100000.0,120150008015,0.0,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,7023,PALM BEACH,PALM BEACH VIRTUAL INSTRUCTION (COURSE OFFERINGS),1201500,1201500,10505000100000.0,120150008306,14.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,7001,PALM BEACH,PALM BEACH VIRTUAL INSTRUCTION PROGRAM,1201500,1201500,10505000100000.0,120150007579,27.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,651,PALM BEACH,PALM SPRINGS ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001513,846.0,PK-05,2.0,846,October Count Day,8355,1196,9551,8082,1176,9258,273,20,293,7068330,1011816,8080146,10636.0,1,0,0,0,0,0,0
FL,2018-2019,50,611,PALM BEACH,PALM SPRINGS MIDDLE SCHOOL,1201500,1201500,10505000100000.0,120150001510,1585.0,06-08,3.0,1586,October Count Day,7511,803,8314,7280,790,8069,231,13,245,11912446,1273558,13186004,9399.0,1,0,0,0,0,0,0
FL,2018-2019,50,561,PALM BEACH,PALMETTO ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001504,570.0,PK-05,2.0,571,October Count Day,10090,1184,11275,9801,1168,10970,289,16,306,5761390,676064,6438025,12360.0,1,0,0,0,0,0,0
FL,2018-2019,50,2161,PALM BEACH,PANTHER RUN ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150002875,883.0,PK-05,2.0,883,October Count Day,8700,520,9219,8429,503,8931,271,17,288,7682100,459160,8140377,10304.0,1,0,0,0,0,0,0
FL,2018-2019,50,2001,PALM BEACH,PARK VISTA COMMUNITY HIGH SCHOOL,1201500,1201500,10505000100000.0,120150004020,3093.0,09-12,4.0,3093,October Count Day,7930,517,8448,7705,508,8214,225,9,234,24527490,1599081,26129664,9533.0,1,0,0,0,0,0,0
FL,2018-2019,50,2861,PALM BEACH,PIERCE HAMMOCK ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150004025,454.0,PK-05,2.0,454,October Count Day,9213,391,9604,8927,377,9304,286,14,300,4182702,177514,4360216,10689.0,1,0,0,0,0,0,0
FL,2018-2019,50,911,PALM BEACH,PINE GROVE ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001532,413.0,PK-05,2.0,413,October Count Day,11316,1186,12501,10993,1168,12160,323,18,341,4673508,489818,5162913,13586.0,1,0,0,0,0,0,0
FL,2018-2019,50,51,PALM BEACH,PINE JOG ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150007604,898.0,PK-05,2.0,898,October Count Day,8027,718,8746,7787,707,8495,240,11,252,7208246,644764,7853908,9831.0,1,0,0,0,0,0,0
FL,2018-2019,50,2371,PALM BEACH,PIONEER PARK ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150003012,389.0,PK-05,2.0,389,October Count Day,12751,1290,14040,12433,1271,13704,318,19,336,4960139,501810,5461560,15125.0,1,0,0,0,0,0,0
FL,2018-2019,50,2591,PALM BEACH,PLEASANT CITY ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150003896,317.0,PK-05,2.0,317,October Count Day,9777,984,10761,9510,970,10480,267,14,281,3099309,311928,3411237,11846.0,1,0,0,0,0,0,0
FL,2018-2019,50,871,PALM BEACH,PLUMOSA SCHOOL OF THE ARTS,1201500,1201500,10505000100000.0,120150001528,636.0,PK-05,2.0,636,October Count Day,9183,813,9996,8907,801,9708,276,12,288,5840388,517068,6357456,11081.0,1,0,0,0,0,0,0
FL,2018-2019,50,791,PALM BEACH,POINCIANA STEM ELEMENTARY MAGNET SCHOOL,1201500,1201500,10505000100000.0,120150001523,546.0,PK-05,2.0,546,October Count Day,9569,733,10303,9294,716,10010,275,17,293,5224674,400218,5625438,11388.0,1,0,0,0,0,0,0
FL,2018-2019,50,2611,PALM BEACH,POLO PARK MIDDLE SCHOOL,1201500,1201500,10505000100000.0,120150004412,1070.0,06-08,3.0,1070,October Count Day,7353,343,7695,7140,332,7471,213,11,224,7867710,367010,8233650,8780.0,1,0,0,0,0,0,0
FL,2018-2019,50,2531,PALM BEACH,POTENTIALS CHARTER SCHOOL,1201500,1201500,10505000100000.0,120150003471,30.0,PK-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,3401,PALM BEACH,QUANTUM HIGH SCHOOL,1201500,1201500,10505000100000.0,120150008169,313.0,09-12,4.0,313,October Count Day,6531,95,6627,6531,95,6627,0,0,0,2044203,29735,2074251,7712.0,1,0,0,0,0,0,0
FL,2018-2019,50,4051,PALM BEACH,RENAISSANCE CHARTER SCHOOL AT CENTRAL PALM,1201500,1201500,10505000100000.0,120150008420,889.0,KG-08,3.0,889,October Count Day,28629,401,29030,28629,401,29030,0,0,0,25451181,356489,25807670,30115.0,1,0,0,0,0,0,0
FL,2018-2019,50,4050,PALM BEACH,RENAISSANCE CHARTER SCHOOL AT CYPRESS,1201500,1201500,10505000100000.0,120150008367,677.0,KG-08,3.0,677,October Count Day,6097,296,6393,6097,296,6393,0,0,0,4127669,200392,4328061,7478.0,1,0,0,0,0,0,0
FL,2018-2019,50,4000,PALM BEACH,RENAISSANCE CHARTER SCHOOL AT PALMS WEST,1201500,1201500,10505000100000.0,120150008238,567.0,KG-08,3.0,567,October Count Day,7294,56,7350,7294,56,7350,0,0,0,4135698,31752,4167450,8435.0,1,0,0,0,0,0,0
FL,2018-2019,50,4002,PALM BEACH,RENAISSANCE CHARTER SCHOOL AT SUMMIT,1201500,1201500,10505000100000.0,120150008233,1037.0,KG-08,3.0,1037,October Count Day,6748,388,7136,6748,388,7136,0,0,0,6997676,402356,7400032,8221.0,1,0,0,0,0,0,0
FL,2018-2019,50,4001,PALM BEACH,RENAISSANCE CHARTER SCHOOL AT WELLINGTON,1201500,1201500,10505000100000.0,120150008299,497.0,KG-08,3.0,497,October Count Day,50024,280,50304,50024,280,50304,0,0,0,24861928,139160,25001088,51389.0,1,0,0,0,0,1,0
FL,2018-2019,50,3431,PALM BEACH,RENAISSANCE CHARTER SCHOOL AT WEST PALM BEACH,1201500,1201500,10505000100000.0,120150008162,994.0,KG-08,3.0,994,October Count Day,7788,439,8228,7788,439,8228,0,0,0,7741272,436366,8178632,9313.0,1,0,0,0,0,0,0
FL,2018-2019,50,3355,PALM BEACH,RIVIERA BEACH PREPARATORY & ACHIEVEMENT ACADEMY,1201500,1201500,10505000100000.0,120150006502,159.0,05-12,4.0,160,October Count Day,21124,848,21972,20652,822,21474,472,26,498,3379840,135680,3515520,23057.0,1,0,0,0,0,0,0
FL,2018-2019,50,781,PALM BEACH,ROLLING GREEN ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001522,788.0,PK-05,2.0,788,October Count Day,9259,1474,10732,8972,1458,10430,287,16,302,7296092,1161512,8456816,11817.0,1,0,0,0,0,0,0
FL,2018-2019,50,341,PALM BEACH,ROOSEVELT ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001493,342.0,PK-05,2.0,342,October Count Day,10459,1184,11643,10199,1170,11369,260,14,274,3576978,404928,3981906,12728.0,1,0,0,0,0,0,0
FL,2018-2019,50,311,PALM BEACH,ROOSEVELT MIDDLE SCHOOL,1201500,1201500,10505000100000.0,120150001492,1074.0,06-08,3.0,1074,October Count Day,7674,799,8473,7439,787,8226,235,12,247,8241876,858126,9100002,9558.0,1,0,0,0,0,0,0
FL,2018-2019,50,1321,PALM BEACH,ROSENWALD ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001547,283.0,PK-05,2.0,283,October Count Day,9789,1563,11351,9559,1551,11110,230,12,241,2770287,442329,3212333,12436.0,1,0,0,0,0,0,0
FL,2018-2019,50,2741,PALM BEACH,ROYAL PALM BEACH ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150003900,696.0,KG-05,2.0,696,October Count Day,9667,528,10196,9388,514,9902,279,14,293,6728232,367488,7096416,11281.0,1,0,0,0,0,0,0
FL,2018-2019,50,2331,PALM BEACH,ROYAL PALM BEACH HIGH SCHOOL,1201500,1201500,10505000100000.0,120150003223,2308.0,09-12,4.0,2308,October Count Day,7996,694,8690,7766,683,8449,230,11,241,18454768,1601752,20056520,9775.0,1,0,0,0,0,0,0
FL,2018-2019,50,1801,PALM BEACH,ROYAL PALM SCHOOL,1201500,1201500,10505000100000.0,120150002625,386.0,PK-12,4.0,386,October Count Day,33656,6434,40089,32815,6340,39155,841,94,935,12991216,2483524,15474354,41174.0,1,0,0,0,0,0,0
FL,2018-2019,50,881,PALM BEACH,S. D. SPADY ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001529,588.0,PK-05,2.0,588,October Count Day,10336,435,10772,10021,423,10445,315,12,327,6077568,255780,6333936,11857.0,1,0,0,0,0,0,0
FL,2018-2019,50,1961,PALM BEACH,SANDPIPER SHORES ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150002694,875.0,PK-05,2.0,875,October Count Day,8978,632,9610,8685,613,9298,293,19,313,7855750,553000,8408750,10695.0,1,0,0,0,0,0,0
FL,2018-2019,50,1611,PALM BEACH,SANTALUCES COMMUNITY HIGH,1201500,1201500,10505000100000.0,120150002233,2544.0,09-12,4.0,2545,October Count Day,6852,655,7506,6651,644,7295,201,11,212,17438340,1666975,19102770,8591.0,1,0,0,0,0,0,0
FL,2018-2019,50,3391,PALM BEACH,SEAGULL ACADEMY,1201500,1201500,10505000100000.0,120150003905,40.0,06-12,4.0,40,October Count Day,17315,1403,18718,17315,1403,18718,0,0,0,692600,56120,748720,19803.0,1,0,0,0,0,0,0
FL,2018-2019,50,3861,PALM BEACH,SEMINOLE RIDGE COMMUNITY HIGH SCHOOL,1201500,1201500,10505000100000.0,120150003944,2191.0,09-12,4.0,2192,October Count Day,8188,465,8653,7954,455,8409,234,10,244,17948096,1019280,18967376,9738.0,1,0,0,0,0,0,0
FL,2018-2019,50,1711,PALM BEACH,SEMINOLE TRAILS ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150002690,794.0,PK-05,2.0,794,October Count Day,9883,1408,11291,9563,1384,10947,320,24,344,7847102,1117952,8965054,12376.0,1,0,0,0,0,0,0
FL,2018-2019,50,4111,PALM BEACH,SLAM ACADEMY HIGH SCHOOL PALM BEACH,1201500,1201500,10505000100000.0,120150008752,,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,4103,PALM BEACH,SLAM BOCA,1201500,1201500,10505000100000.0,120150008650,236.0,06-12,4.0,236,October Count Day,24121,9,24131,24121,9,24131,0,0,0,5692556,2124,5694916,25216.0,1,0,0,0,0,0,0
FL,2018-2019,50,3413,PALM BEACH,SOMERSET ACADEMY BOCA EAST,1201500,1201500,10505000100000.0,120150008220,358.0,KG-05,2.0,358,October Count Day,7451,0,7451,7451,0,7451,0,0,0,2667458,0,2667458,8536.0,1,0,0,0,0,0,0
FL,2018-2019,50,4041,PALM BEACH,SOMERSET ACADEMY BOCA MIDDLE SCHOOL,1201500,1201500,10505000100000.0,120150008275,65.0,06-08,3.0,65,October Count Day,7024,0,7024,7024,0,7024,0,0,0,456560,0,456560,8109.0,1,0,0,0,0,0,0
FL,2018-2019,50,4013,PALM BEACH,SOMERSET ACADEMY CANYONS HIGH SCHOOL,1201500,1201500,10505000100000.0,120150008231,787.0,09-12,4.0,787,October Count Day,6812,0,6812,6812,0,6812,0,0,0,5361044,0,5361044,7897.0,1,0,0,0,0,0,0
FL,2018-2019,50,4012,PALM BEACH,SOMERSET ACADEMY CANYONS MIDDLE SCHOOL,1201500,1201500,10505000100000.0,120150008251,829.0,06-08,3.0,829,October Count Day,6996,0,6996,6996,0,6996,0,0,0,5799684,0,5799684,8081.0,1,0,0,0,0,0,0
FL,2018-2019,50,3395,PALM BEACH,SOMERSET ACADEMY JFK CHARTER SCHOOL,1201500,1201500,10505000100000.0,120150003907,520.0,KG-08,3.0,520,October Count Day,7482,317,7799,7482,317,7799,0,0,0,3890640,164840,4055480,8884.0,1,0,0,0,0,0,0
FL,2018-2019,50,4091,PALM BEACH,SOMERSET ACADEMY LAKES,1201500,1201500,10505000100000.0,120150008535,235.0,KG-05,2.0,235,October Count Day,8758,821,9578,8758,821,9578,0,0,0,2058130,192935,2250830,10663.0,1,0,0,0,0,0,0
FL,2018-2019,50,4031,PALM BEACH,SOMERSET ACADEMY OF THE ARTS,1201500,1201500,10505000100000.0,120150008747,,KG-08,3.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,3046,PALM BEACH,SOUTH AREA SECONDARY INTENSIVE TRANSITION PROGRAM,1201500,1201500,10505000100000.0,120150003763,58.0,06-12,4.0,58,October Count Day,12892,491,13382,12633,473,13106,259,18,277,747736,28478,776156,14467.0,1,0,0,0,0,0,0
FL,2018-2019,50,2431,PALM BEACH,SOUTH GRADE ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150004409,867.0,PK-05,2.0,867,October Count Day,8429,1020,9450,8169,1008,9178,260,12,272,7307943,884340,8193150,10535.0,1,0,0,0,0,0,0
FL,2018-2019,50,572,PALM BEACH,SOUTH OLIVE ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150001506,582.0,KG-05,2.0,582,October Count Day,9542,648,10191,9259,627,9887,283,21,305,5553444,377136,5931162,11276.0,1,0,0,0,0,0,0
FL,2018-2019,50,1571,PALM BEACH,SOUTH TECH ACADEMY,1201500,1201500,10505000100000.0,120150002234,1095.0,09-12,4.0,1095,October Count Day,7727,653,8380,7727,653,8380,0,0,0,8461065,715035,9176100,9465.0,1,0,0,0,0,0,0
FL,2018-2019,50,3441,PALM BEACH,SOUTH TECH PREPARATORY ACADEMY,1201500,1201500,10505000100000.0,120150008242,544.0,06-08,3.0,544,October Count Day,7157,584,7741,7157,584,7741,0,0,0,3893408,317696,4211104,8826.0,1,0,0,0,0,0,0
FL,2018-2019,50,4121,PALM BEACH,SOUTHTECH SUCCESS CENTER INC,1201500,1201500,10505000100000.0,120150008825,,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,1681,PALM BEACH,SPANISH RIVER COMMUNITY HIGH SCHOOL,1201500,1201500,10505000100000.0,120150002383,2481.0,06-12,4.0,2481,October Count Day,7388,382,7768,7180,374,7553,208,8,215,18329628,947742,19272408,8853.0,1,0,0,0,0,0,0
FL,2018-2019,50,4090,PALM BEACH,SPORTS LEADERSHIP AND MANAGEMENT (SLAM) MIDDLE SCHOOL PALM BEACH,1201500,1201500,10505000100000.0,120150008562,224.0,06-08,3.0,224,October Count Day,8187,384,8571,8187,384,8571,0,0,0,1833888,86016,1919904,9656.0,1,0,0,0,0,0,0
FL,2018-2019,50,771,PALM BEACH,STARLIGHT COVE ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150003009,878.0,PK-05,2.0,878,October Count Day,8112,882,8994,7850,867,8717,262,15,277,7122336,774396,7896732,10079.0,1,0,0,0,0,0,0
FL,2018-2019,50,151,PALM BEACH,SUNCOAST COMMUNITY HIGH SCHOOL,1201500,1201500,10505000100000.0,120150001484,1591.0,09-12,4.0,1591,October Count Day,8552,327,8879,8326,321,8647,226,6,232,13606232,520257,14126489,9964.0,1,0,0,0,0,0,0
FL,2018-2019,50,2691,PALM BEACH,SUNRISE PARK ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150003759,941.0,PK-05,2.0,941,October Count Day,8411,494,8905,8132,481,8613,279,13,292,7914751,464854,8379605,9990.0,1,0,0,0,0,0,0
FL,2018-2019,50,281,PALM BEACH,SUNSET PALMS ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150007561,1001.0,PK-05,2.0,1001,October Count Day,7779,470,8249,7531,455,7986,248,15,263,7786779,470470,8257249,9334.0,1,0,0,0,0,0,0
FL,2018-2019,50,3100,PALM BEACH,TEEN PARENT PROGRAM - PK,1201500,1201500,10505000100000.0,120150003649,56.0,PK-KG,1.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,50,131,PALM BEACH,THE CONSERVATORY SCHOOL AT NORTH PALM BEACH,1201500,1201500,10505000100000.0,120150001482,948.0,PK-09,3.0,948,October Count Day,8021,651,8672,7762,637,8400,259,14,273,7603908,617148,8221056,9757.0,1,0,0,0,0,0,0
FL,2018-2019,50,3083,PALM BEACH,THE LEARNING ACADEMY AT THE ELS CENTER OF EXCELLENCE,1201500,1201500,10505000100000.0,120150007666,109.0,09-12,4.0,109,October Count Day,27353,2828,30182,27353,2828,30182,0,0,0,2981477,308252,3289838,31267.0,1,0,0,0,0,0,0
FL,2018-2019,50,2791,PALM BEACH,THE LEARNING CENTER AT THE ELS CENTER OF EXCELLENCE,1201500,1201500,10505000100000.0,120150003643,137.0,PK-08,3.0,137,October Count Day,29245,2718,31963,29245,2718,31963,0,0,0,4006565,372366,4378931,33048.0,1,0,0,0,0,0,0
FL,2018-2019,50,2011,PALM BEACH,TIMBER TRACE ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150002871,1007.0,PK-05,2.0,1007,October Count Day,7820,507,8326,7556,492,8048,264,15,279,7874740,510549,8384282,9411.0,1,0,0,0,0,0,0
FL,2018-2019,50,3386,PALM BEACH,TOUSSAINT L'OUVERTURE HIGH,1201500,1201500,10505000100000.0,120150003772,104.0,09-12,4.0,104,October Count Day,8078,0,8078,8078,0,8078,0,0,0,840112,0,840112,9163.0,1,0,0,0,0,0,0
FL,2018-2019,50,2781,PALM BEACH,TRADEWINDS MIDDLE SCHOOL,1201500,1201500,10505000100000.0,120150004021,1066.0,06-08,3.0,1066,October Count Day,7555,785,8340,7335,774,8109,220,11,231,8053630,836810,8890440,9425.0,1,0,0,0,0,0,0
FL,2018-2019,50,842,PALM BEACH,TURNING POINTS ACADEMY,1201500,1201500,10505000100000.0,120150007154,71.0,06-12,4.0,72,October Count Day,35712,1840,37552,35126,1808,36934,586,32,618,2571264,132480,2703744,38637.0,1,0,0,0,0,0,0
FL,2018-2019,50,361,PALM BEACH,U. B. KINSEY/PALMVIEW ELEMENTARY,1201500,1201500,10505000100000.0,120150001495,615.0,PK-05,2.0,615,October Count Day,8432,872,9304,8185,860,9045,247,12,259,5185680,536280,5721960,10389.0,1,0,0,0,0,0,0
FL,2018-2019,50,4080,PALM BEACH,UNIVERSITY PREPARATORY ACADEMY PALM BEACH,1201500,1201500,10505000100000.0,120150008499,285.0,KG-08,3.0,285,October Count Day,8658,446,9104,8658,446,9104,0,0,0,2467530,127110,2594640,10189.0,1,0,0,0,0,0,0
FL,2018-2019,50,1661,PALM BEACH,VERDE ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150002386,1113.0,PK-05,2.0,1113,October Count Day,7473,311,7784,7228,301,7529,245,10,255,8317449,346143,8663592,8869.0,1,0,0,0,0,0,0
FL,2018-2019,50,2811,PALM BEACH,VILLAGE ACADEMY ON THE ART & SARA JO KOBACKER CAMPUS,1201500,1201500,10505000100000.0,120150004414,700.0,PK-12,4.0,700,October Count Day,10594,914,11507,10302,898,11200,292,16,308,7415800,639800,8054900,12592.0,1,0,0,0,0,0,0
FL,2018-2019,50,191,PALM BEACH,WASHINGTON ELEMENTARY MAGNET SCHOOL,1201500,1201500,10505000100000.0,120150001485,339.0,PK-05,2.0,339,October Count Day,10260,1017,11277,10002,1005,11008,258,12,270,3478140,344763,3822903,12362.0,1,0,0,0,0,0,0
FL,2018-2019,50,31,PALM BEACH,WATERS EDGE ELEMENTARY SCHOOL,1201500,1201500,10505000100000.0,120150003100,819.0,PK-05,2.0,819,October Count Day,7751,360,8111,7507,343,7850,244,17,261,6348069,294840,6642909,9196.0,1,0,0,0,0,0,0
FL,2018-2019,50,1971,PALM BEACH,WATSON B. DUNCAN MIDDLE SCHOOL,1201500,1201500,10505000100000.0,120150002870,1317.0,06-08,3.0,1317,October Count Day,7883,606,8490,7639,591,8230,244,15,259,10381911,798102,11181330,9575.0,1,0,0,0,0,0,0
