state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_GA,enrollmetric,pp_stloc_raw_GA,pp_fed_raw_GA,pp_total_raw_GA,pp_site_stloc_raw_GA,pp_site_fed_raw_GA,pp_site_raw_GA,pp_centshare_stloc_raw_GA,pp_centshare_fed_raw_GA,pp_centshare_raw_GA,schoolstloc_raw_GA,schoolfed_raw_GA,schooltot_raw_GA,pp_total_norm_NERDS,distexclu_raw_GA,disttotwexclu_raw_GA,schoolexclu_raw_GA,charter_fed_dist_raw_GA,charter_state_dist_raw_GA,note_raw_GA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
GA,2018-2019,657,107,Floyd County,Pepperell High School,1302190,1302190,11505700100000.0,130219003351,880.0,09-12,4.0,880,Four Quarter ADA,10140.5498046875,448.070007324219,10588.6201171875,7306.4716796875,270.754486083984,7577.2265625,2834.0830078125,177.314117431641,3011.39721679688,8923688,394300.375,9317989,12283.55071,19559416,118563248,3169710.3900000006,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,273,Floyd County,Pepperell Middle School,1302190,1302190,11505700100000.0,130219000934,686.0,06-08,3.0,686,Four Quarter ADA,9279.8603515625,558.47998046875,9838.33984375,7794.40625,442.538391113281,8236.9443359375,1485.45739746094,115.938766479492,1601.39611816406,6365986.5,383115.3125,6749101.5,11533.27044,19559416,118563248,793093.14,0,0,,1,0,0,1,0,0,0
GA,2018-2019,657,4054,Floyd County,Pepperell Primary,1302190,1302190,11505700100000.0,130219000938,529.0,PK-02,2.0,416,Four Quarter ADA,10543.259765625,884.22998046875,11427.490234375,9058.3701171875,768.333740234375,9826.7041015625,1484.89111328125,115.894569396973,1600.78564453125,4385996.5,367838.96875,4753835.5,13122.42083,19559416,118563248,995163.39000000013,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,701,Forsyth County,Alliance Academy for Innovation,1302220,1302220,11505800100000.0,130222004320,496.0,09-11,4.0,496,Four Quarter ADA,11561.7900390625,137.039993286133,11698.830078125,10610.0341796875,3.22580647468567,10613.259765625,951.760070800781,133.813140869141,1085.5732421875,5734650,67971.3203125,5802621.5,12793.23306,73235544,506960128,9158657.8300000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,1050,Forsyth County,Big Creek Elementary School,1302220,1302220,11505800100000.0,130222000954,735.0,PK-05,2.0,726,Four Quarter ADA,13049,240.720001220703,13289.7197265625,12163.111328125,107.177894592285,12270.2900390625,885.886474609375,133.545700073242,1019.43218994141,9473573,174765.328125,9648338,14384.12271,73235544,506960128,496752.98,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,699,Forsyth County,Brandywine Elementary School,1302220,1302220,11505800100000.0,130222004233,1210.0,PK-05,2.0,1187,Four Quarter ADA,8788.330078125,140.289993286133,8928.6201171875,7904.67236328125,7.08213996887207,7911.7548828125,883.657531738281,133.209686279297,1016.8671875,10431748,166526.40625,10598274,10023.0231,73235544,506960128,611992.70000000007,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,211,Forsyth County,Brookwood Elementary,1302220,1302220,11505800100000.0,130222003923,1059.0,PK-05,2.0,1047,Four Quarter ADA,8335.41015625,173.720001220703,8509.1298828125,7453.1552734375,40.7165222167969,7493.8720703125,882.2578125,132.99870300293,1015.25659179688,8727178,181879.84375,8909058,9603.532869,73235544,506960128,401208.49,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,194,Forsyth County,Chattahoochee Elementary School,1302220,1302220,11505800100000.0,130222000268,826.0,PK-05,2.0,792,Four Quarter ADA,10092.8896484375,145.589996337891,10238.490234375,9209.9814453125,12.4940023422241,9222.474609375,882.913757324219,133.097564697266,1016.01129150391,7993572.5,115308.5234375,8108881,11332.89322,73235544,506960128,518698.78999999992,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,204,Forsyth County,Chestatee Elementary,1302220,1302220,11505800100000.0,130222002881,1255.0,PK-05,2.0,1224,Four Quarter ADA,8710.990234375,145.770004272461,8856.759765625,7825.8359375,12.3297386169434,7838.16552734375,885.157897949219,133.43586730957,1018.59375,10662256,178417.09375,10840673,9951.162752,73235544,506960128,3353748.649999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,182,Forsyth County,Coal Mountain Elementary School,1302220,1302220,11505800100000.0,130222001895,763.0,PK-05,2.0,748,Four Quarter ADA,10122.7900390625,315.839996337891,10438.6298828125,9239.873046875,182.743255615234,9422.6162109375,882.913696289062,133.097564697266,1016.01129150391,7571844.5,236248.921875,7808093.5,11533.03287,73235544,506960128,350329.32,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,103,Forsyth County,Cumming Elementary School,1302220,1302220,11505800100000.0,130222000957,953.0,PK-05,2.0,930,Four Quarter ADA,11094.2099609375,1254.7900390625,12349,10212.349609375,1121.85070800781,11334.2001953125,881.858825683594,132.938537597656,1014.79736328125,10317614,1166954,11484568,13443.40299,73235544,506960128,2363620.66,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,197,Forsyth County,Daves Creek Elementary School,1302220,1302220,11505800100000.0,130222001610,1212.0,PK-05,2.0,1203,Four Quarter ADA,8449.6201171875,133.059997558594,8582.6796875,7566.94873046875,0,7566.94873046875,882.669067382812,133.060684204102,1015.72973632812,10164890,160072,10324962,9677.082674,73235544,506960128,378333.47999999992,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,702,Forsyth County,Denmark High School,1302220,1302220,11505800100000.0,130222004314,1335.0,09-12,4.0,1335,Four Quarter ADA,9682.7197265625,134.410003662109,9817.1396484375,8735.830078125,1.35001492500305,8737.1806640625,946.890808105469,133.064331054688,1079.95520019531,12926433,179443.15625,13105876,10911.54263,73235544,506960128,3641028.8399999994,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,700,Forsyth County,DeSana Middle School,1302220,1302220,11505800100000.0,130222004228,924.0,06-08,3.0,924,Four Quarter ADA,8296.8603515625,133.149993896484,8430.009765625,7349.80712890625,0.0495129860937595,7349.85693359375,947.055419921875,133.097564697266,1080.15295410156,7666301,123027.8984375,7789329,9524.412752,73235544,506960128,418226.72,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,5050,Forsyth County,Forsyth Central High School,1302220,1302220,11505800100000.0,130222000956,2551.0,09-12,4.0,2551,Four Quarter ADA,9220.66015625,228.399993896484,9449.0595703125,8273.1904296875,95.2511901855469,8368.44140625,947.471801757812,133.149749755859,1080.62145996094,23521908,582650.8125,24104560,10543.46256,73235544,506960128,4088321.94,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,219,Forsyth County,Forsyth Virtual Academy,1302220,1302220,11505800100000.0,130222003995,,,,58,Four Quarter ADA,13392.25,134.630004882812,13526.8798828125,12433.64453125,0,12433.64453125,958.603149414062,134.627426147461,1093.23059082031,776750.3125,7808.390625,784558.75,14621.28287,73235544,506960128,0,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,213,Forsyth County,George W. Whitlow Elementary,1302220,1302220,11505800100000.0,130222003853,1356.0,PK-05,2.0,1314,Four Quarter ADA,9582.6103515625,140.389999389648,9723,8698.951171875,7.17683410644531,8706.1279296875,883.660278320312,133.210113525391,1016.87042236328,12591551,184468.453125,12776020,10817.40299,73235544,506960128,765980.40000000014,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,215,Forsyth County,Haw Creek Elementary,1302220,1302220,11505800100000.0,130222003825,1067.0,PK-05,2.0,1038,Four Quarter ADA,8810.669921875,133.660003662109,8944.3203125,7924.9169921875,0.132254332304001,7925.04931640625,885.748962402344,133.524978637695,1019.27398681641,9145471,138736.203125,9284207,10038.7233,73235544,506960128,428281.22,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,108,Forsyth County,Johns Creek Elementary,1302220,1302220,11505800100000.0,130222003685,1022.0,PK-05,2.0,1008,Four Quarter ADA,7818.0400390625,148.889999389648,7966.93017578125,6935.900390625,15.9125499725342,6951.81298828125,882.135131835938,132.980194091797,1015.11535644531,7880580,150083.875,8030664,9061.333162,73235544,506960128,633570.75,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,313,Forsyth County,Kelly Mill Elementary,1302220,1302220,11505800100000.0,130222004084,1185.0,PK-05,2.0,1151,Four Quarter ADA,8681.4697265625,135.809997558594,8817.2802734375,7796.42626953125,2.38985228538513,7798.81591796875,885.044555664062,133.41877746582,1018.46331787109,9992373,156315.734375,10148689,9911.683259,73235544,506960128,516350.74999999994,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,216,Forsyth County,Lakeside Middle School,1302220,1302220,11505800100000.0,130222003858,1236.0,06-08,3.0,1236,Four Quarter ADA,7865.93994140625,200.639999389648,8066.580078125,6918.22412109375,67.4472198486328,6985.67138671875,947.7158203125,133.193283081055,1080.90905761719,9722302,247991.65625,9970294,9160.983064,73235544,506960128,392754.82000000007,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,214,Forsyth County,Lambert High School,1302220,1302220,11505800100000.0,130222003954,2988.0,09-12,4.0,2988,Four Quarter ADA,7261.419921875,133.529998779297,7394.93994140625,6313.0751953125,0.251004010438919,6313.326171875,948.342529296875,133.275741577148,1081.61828613281,21697116,398977.90625,22096094,8489.342927,73235544,506960128,1260072.1600000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,303,Forsyth County,Liberty Middle School,1302220,1302220,11505800100000.0,130222002559,1180.0,06-08,3.0,1180,Four Quarter ADA,8227.4697265625,159.899993896484,8387.3701171875,7277.94384765625,26.4474906921387,7304.39111328125,949.525207519531,133.448471069336,1082.97375488281,9708414,188677.25,9897091,9481.773103,73235544,506960128,943293.8600000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,206,Forsyth County,Little Mill Middle School,1302220,1302220,11505800100000.0,130222003355,897.0,06-08,3.0,897,Four Quarter ADA,8941.9501953125,610.510009765625,9552.4599609375,7992.37646484375,477.029357910156,8469.4052734375,949.575256347656,133.476760864258,1083.05200195312,8020930.5,547624,8568554,10646.86295,73235544,506960128,1397119.8399999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,176,Forsyth County,Mashburn Elementary School,1302220,1302220,11505800100000.0,130222000955,711.0,PK-05,2.0,681,Four Quarter ADA,10291.4501953125,132.940002441406,10424.3896484375,9410.4091796875,0.121806167066097,9410.53125,881.040954589844,132.815246582031,1013.85620117188,7008477.5,90530.140625,7099007.5,11518.79263,73235544,506960128,417636.70999999996,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,102,Forsyth County,Matt Elementary School,1302220,1302220,11505800100000.0,130222002487,1231.0,PK-05,2.0,1206,Four Quarter ADA,9087.650390625,194.830001831055,9282.48046875,8203.5927734375,61.5621871948242,8265.154296875,884.052551269531,133.269241333008,1017.32183837891,10959700,234966.703125,11194666,10376.88345,73235544,506960128,2384115.29,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,1052,Forsyth County,Midway Elementary School,1302220,1302220,11505800100000.0,130222000953,714.0,PK-05,2.0,694,Four Quarter ADA,9486.1796875,193.029998779297,9679.2099609375,8602.9794921875,59.892635345459,8662.873046875,883.196411132812,133.140182495117,1016.33654785156,6583406.5,133964.78125,6717371,10773.61295,73235544,506960128,403028.54,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,195,Forsyth County,North Forsyth High School,1302220,1302220,11505800100000.0,130222000893,2539.0,09-12,4.0,2539,Four Quarter ADA,8240.3798828125,300.790008544922,8541.169921875,7292.10595703125,167.523132324219,7459.62939453125,948.277465820312,133.266479492188,1081.54406738281,20922334,763704.8125,21686040,9635.572908,73235544,506960128,1683435.0100000002,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,498,Forsyth County,North Forsyth Middle School,1302220,1302220,11505800100000.0,130222002178,1176.0,06-08,3.0,1176,Four Quarter ADA,9016.2900390625,203.119995117188,9219.41015625,8067.49755859375,69.7700347900391,8137.267578125,948.790588378906,133.349075317383,1082.1396484375,10603154,238868.078125,10842023,10313.81314,73235544,506960128,731190.34000000008,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,202,Forsyth County,Otwell Middle School,1302220,1302220,11505800100000.0,130222000951,1342.0,06-08,3.0,1342,Four Quarter ADA,8946.1298828125,839.309997558594,9785.4296875,7997.35546875,705.966491699219,8703.322265625,948.770874023438,133.339996337891,1082.11083984375,12005702,1126349.25,13132051,10879.83267,73235544,506960128,1079406.8899999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,407,Forsyth County,Piney Grove Middle School,1302220,1302220,11505800100000.0,130222003357,1000.0,06-08,3.0,1000,Four Quarter ADA,8873.3603515625,135.509994506836,9008.8701171875,7924.21044921875,2.11484003067017,7926.3251953125,949.153625488281,133.393341064453,1082.546875,8873364,135508.1875,9008872,10103.2731,73235544,506960128,1228857.22,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,105,Forsyth County,Riverwatch Middle School,1302220,1302220,11505800100000.0,130222003352,1478.0,06-08,3.0,1478,Four Quarter ADA,7179.35986328125,133.490005493164,7312.85009765625,6230.27392578125,0.0928687378764153,6230.3671875,949.087341308594,133.397735595703,1082.48510742188,10611097,197299.125,10808396,8407.253084,73235544,506960128,508357.17000000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,203,Forsyth County,Sawnee Elementary School,1302220,1302220,11505800100000.0,130222002173,1475.0,PK-05,2.0,1423,Four Quarter ADA,8441.7998046875,163.350006103516,8605.150390625,7559.08984375,30.2853202819824,7589.37548828125,882.706848144531,133.066390991211,1015.77325439453,12012677,232449.484375,12245126,9699.553377,73235544,506960128,1788196.1099999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,100,Forsyth County,Settles Bridge Elementary School,1302220,1302220,11505800100000.0,130222002320,1048.0,PK-05,2.0,1034,Four Quarter ADA,8615.080078125,192.910003662109,8807.990234375,7730.076171875,59.4973411560059,7789.5732421875,885.000915527344,133.412216186523,1018.4130859375,8907990,199468.484375,9107458,9902.39322,73235544,506960128,494705.75999999995,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,104,Forsyth County,Sharon Elementary School,1302220,1302220,11505800100000.0,130222002880,944.0,PK-05,2.0,933,Four Quarter ADA,9269.099609375,291.290008544922,9560.3896484375,8385.4453125,158.084121704102,8543.5302734375,883.649658203125,133.208511352539,1016.85821533203,8648066,271776.03125,8919842,10654.79263,73235544,506960128,554923.42000000004,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,106,Forsyth County,Shiloh Point Elementary,1302220,1302220,11505800100000.0,130222003353,1313.0,PK-05,2.0,1284,Four Quarter ADA,9229.58984375,132.690002441406,9362.2802734375,8345.45703125,-0.593154191970825,8344.8642578125,884.136108398438,133.281845092773,1017.41802978516,11850798,170372.28125,12021170,10456.68326,73235544,506960128,507449.18000000005,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,307,Forsyth County,Silver City Elementary School,1302220,1302220,11505800100000.0,130222003356,1111.0,PK-05,2.0,1078,Four Quarter ADA,8869.3896484375,135.690002441406,9005.080078125,7984.478515625,2.29181814193726,7986.7705078125,884.915771484375,133.399368286133,1018.31518554688,9561207,146275.09375,9707482,10099.48306,73235544,506960128,880152.30000000016,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,190,Forsyth County,South Forsyth High School,1302220,1302220,11505800100000.0,130222001897,2600.0,09-12,4.0,2600,Four Quarter ADA,8067.72021484375,166.720001220703,8234.4501953125,7120.310546875,33.5788230895996,7153.8896484375,947.41357421875,133.14306640625,1080.556640625,20976084,433476.90625,21409560,9328.853181,73235544,506960128,24459302.779999997,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,598,Forsyth County,South Forsyth Middle School,1302220,1302220,11505800100000.0,130222002262,1302.0,06-08,3.0,1302,Four Quarter ADA,7891.7998046875,134.440002441406,8026.240234375,6942.39208984375,1.00504612922668,6943.39697265625,949.406311035156,133.43830871582,1082.84460449219,10275121,175045.25,10450166,9120.64322,73235544,506960128,674657.04,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,198,Forsyth County,Vickery Creek Elementary School,1302220,1302220,11505800100000.0,130222002169,1252.0,PK-05,2.0,1222,Four Quarter ADA,7765.080078125,133.229995727539,7898.31005859375,6882.0029296875,0.112315878272057,6882.115234375,883.074279785156,133.121765136719,1016.19598388672,9488924,162812.046875,9651736,8992.713045,73235544,506960128,444879.38,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,199,Forsyth County,Vickery Creek Middle School,1302220,1302220,11505800100000.0,130222002261,1241.0,06-08,3.0,1241,Four Quarter ADA,7468.60986328125,133.479995727539,7602.080078125,6520.9541015625,0.294923454523087,6521.2490234375,947.654113769531,133.18098449707,1080.8349609375,9268543,165643.59375,9434186,8696.483064,73235544,506960128,900837.93000000017,0,0,,1,0,0,1,0,0,0
GA,2018-2019,658,107,Forsyth County,West Forsyth High School,1302220,1302220,11505800100000.0,130222003354,2561.0,09-12,4.0,2561,Four Quarter ADA,7756.68994140625,133.990005493164,7890.68017578125,6807.58935546875,0.600902020931244,6808.18994140625,949.098388671875,133.392059326172,1082.49047851562,19864876,343155.96875,20208032,8985.083162,73235544,506960128,1976069.4500000002,0,0,,1,0,0,1,0,0,0
GA,2018-2019,659,107,Franklin County,Carnesville Elementary Intermediate School,1302250,1302250,11505900100000.0,130225003359,258.0,03-05,2.0,258,Four Quarter ADA,11351.9501953125,778.070007324219,12130.01953125,9590.431640625,607.304016113281,10197.7353515625,1761.51501464844,170.767395019531,1932.28247070312,2928802.25,200742.421875,3129544.75,13758.01676,11701185,48419744,412851.5500000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,659,2050,Franklin County,Carnesville Elementary Primary School,1302250,1302250,11505900100000.0,130225000962,310.0,PK-02,2.0,271,Four Quarter ADA,11523.75,850.159973144531,12373.919921875,9763.2353515625,679.494262695312,10442.7294921875,1760.51721191406,170.670654296875,1931.18774414062,3122937,230394.703125,3353331.75,14001.91715,11701185,48419744,370744.39,0,0,,1,0,0,1,0,0,0
GA,2018-2019,659,3050,Franklin County,Franklin County High School,1302250,1302250,11505900100000.0,130225000961,1068.0,09-12,4.0,1068,Four Quarter ADA,9617.1396484375,439.940002441406,10057.0703125,7856.14306640625,269.218292236328,8125.361328125,1760.99487304688,170.71696472168,1931.71179199219,10271103,469850.875,10740954,11685.06754,11701185,48419744,8507207.6600000001,0,0,,1,0,0,1,0,0,0
GA,2018-2019,659,105,Franklin County,Franklin County Middle School,1302250,1302250,11505900100000.0,130225003358,859.0,06-08,3.0,859,Four Quarter ADA,8700.91015625,621.299987792969,9322.2099609375,6940.275390625,450.614044189453,7390.8896484375,1760.63854980469,170.682418823242,1931.32104492188,7474085.5,533693.6875,8007779,10950.20719,11701185,48419744,1093293.7099999997,0,0,,1,0,0,1,0,0,0
GA,2018-2019,659,5050,Franklin County,Lavonia Elementary School,1302250,1302250,11505900100000.0,130225000964,592.0,KG-05,2.0,592,Four Quarter ADA,9267.4599609375,714.429992675781,9981.8896484375,7506.982421875,543.761291503906,8050.74365234375,1760.47790527344,170.666839599609,1931.14489746094,5486336.5,422941.46875,5909278,11609.88688,11701185,48419744,884393.82,0,0,,1,0,0,1,0,0,0
GA,2018-2019,659,1052,Franklin County,Royston Elementary School,1302250,1302250,11505900100000.0,130225000963,522.0,KG-05,2.0,522,Four Quarter ADA,10026.400390625,658.789978027344,10685.1904296875,8265.865234375,488.119140625,8753.984375,1760.53479003906,170.67236328125,1931.20727539062,5233781,343889.15625,5577670.5,12313.18766,11701185,48419744,432693.98,0,0,,1,0,0,1,0,0,0
GA,2018-2019,660,101,Fulton County,Abbotts Hill Elementary School,1302280,1302280,11506000200000.0,130228002378,616.0,PK-05,2.0,613,Four Quarter ADA,10549.7001953125,293.119995117188,10842.8203125,8793.2861328125,142.791351318359,8936.0771484375,1756.41369628906,150.331329345703,1906.7451171875,6466966,179684.203125,6646650,11705.54002,73326272,1095444480,318567.06000000006,0,0,,1,0,0,1,0,0,0
