state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OH,enrollmetric,pp_stloc_raw_OH,pp_fed_raw_OH,pp_total_raw_OH,pp_site_stloc_raw_OH,pp_site_fed_raw_OH,pp_site_raw_OH,pp_centshare_stloc_raw_OH,pp_centshare_fed_raw_OH,pp_centshare_raw_OH,schoolstloc_raw_OH,schoolfed_raw_OH,schooltot_raw_OH,pp_total_norm_NERDS,generaladmin_raw_OH,nonspecified_supportservices_raw_OH,schooladmin_raw_OH,cent_total_raw_OH,instruction_raw_OH,food_raw_OH,ops_maintenance_raw_OH,transportation_raw_OH,pupil_support_services_raw_OH,staff_support_services_raw_OH,pp_generaladmin_raw_OH,pp_nonspecified_supportservices_raw_OH,pp_schooladmin_raw_OH,pp_instruction_raw_OH,pp_food_raw_OH,pp_ops_maintenance_raw_OH,pp_transportation_raw_OH,pp_pupil_support_services_raw_OH,pp_staff_support_services_raw_OH,pp_noninstruction_raw_OH,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OH,2018-2019,44982,3046,Wapakoneta City - 044982 (Auglaize),Wapakoneta Middle School - 003046 (Auglaize),3904498.0,3904498.0,36500601300000.0,390449801898.0,756.0,05-08,3.0,757.257881,Weighted Enrollment,,,7950.47456231095,,,7321.00252648277,,,629.472035828174,,,6020559.51999999,8516.491446,0,1419,439486,476673,3472457,298583,590823,300345,440774,0,0.0,1.8732456083874,580.364999859275,4585.56704014018,394.295374787918,780.214250421251,396.621913796892,582.065701868872,0.0,2153.36978447372,0,0,0,0,0,0,0
OH,2018-2019,44990,8009112,Warren City - 044990 (Trumbull),Jefferson PK-8 School - 009112 (Trumbull),,3904499.0,,,,,,743.847867999999,Weighted Enrollment,,,13276.0985341696,,,9847.97144031069,,,3428.12709385893,,,9875397.58999998,13900.9324,0,14026,692147,2550005,4711729,352777,870780,192290,491643,0,0.0,18.856315388404,930.495804015666,6334.26399764851,474.259569968948,1170.6429869071,258.50702579415,660.945740587912,0.0,2852.76170207427,0,0,0,0,0,0,0
OH,2018-2019,44990,8009108,Warren City - 044990 (Trumbull),Lincoln PK-8 School - 009108 (Trumbull),,3904499.0,,,,,,1191.31772699999,Weighted Enrollment,,,13194.0900515114,,,9765.96606960418,,,3428.1239819073,,,15718353.3699998,13818.92392,0,23038,1102263,4083985,7635755,536714,1256773,312880,766945,0,0.0,19.3384766111182,925.247266130876,6409.50341537224,450.521248728132,1054.94343072089,262.633530005383,643.778702035548,0.0,2712.6839521964,0,0,0,0,0,0,0
OH,2018-2019,44990,8009113,Warren City - 044990 (Trumbull),McGuffey PK-8 School - 009113 (Trumbull),,3904499.0,,,,,,772.691568,Weighted Enrollment,,,13266.9452787402,,,9838.83485318425,,,3428.11042555598,,,10251256.7499999,13891.77915,0,14759,733092,2648872,4883831,373149,896972,201362,499220,0,0.0,19.1006484491623,948.751132224079,6320.54373602275,482.920955078935,1160.84116502226,260.597731797688,646.079484589379,0.0,2872.21163257212,0,0,0,0,0,0,0
OH,2018-2019,44990,15222,Warren City - 044990 (Trumbull),Warren G Harding High School - 015222 (Trumbull),3904499.0,3904499.0,36507802900000.0,390449901922.0,1273.0,09-12,4.0,1229.04752399999,Weighted Enrollment,,,17612.028678559,,,14183.9043158106,,,3428.1243627484,,,21646020.2399998,18236.86255,0,24505,1085107,4213328,12031465,599021,2408744,329098,954753,0,0.0,19.9381956527175,882.88411864536,9789.25970319112,487.386230640175,1959.84647701873,267.766382970232,776.823207692334,0.0,3617.82140492721,0,0,0,0,0,0,0
OH,2018-2019,44990,8009109,Warren City - 044990 (Trumbull),Willard Avenue PK-8 School - 009109 (Trumbull),,3904499.0,,,,,,822.608858999999,Weighted Enrollment,,,13617.2194080394,,,10189.0972584334,,,3428.12214960597,,,11201645.3199999,14242.05327,0,16185,776434,2820004,5230197,419135,1180557,218417,540716,0,0.0,19.6754871077798,943.867770818646,6358.06056885658,509.519761930986,1435.13792379423,265.517879622057,657.317866303212,0.0,3173.71882327369,0,0,0,0,0,0,0
OH,2018-2019,50500,21105,Warren Local - 050500 (Washington),Warren Elementary School - 021105 (Washington),3910018.0,3910018.0,36508401800000.0,391001803970.0,387.0,KG-04,2.0,387.16,Weighted Enrollment,,,10683.1598563901,,,7785.6724093398,,,2897.48744705031,,,4136092.16999999,11231.46417,0,0,139628,1121791,2555093,0,165578,101250,52752,0,0.0,0.0,360.647355098666,6599.57800392602,0.0,427.672409339807,261.52099907015,136.253641905155,0.0,1049.84076350862,0,0,0,0,0,0,0
OH,2018-2019,50500,39230,Warren Local - 050500 (Washington),Warren Elementary School - 039230 (Washington),3910018.0,3910018.0,36508401800000.0,391001803971.0,374.0,KG-04,2.0,369.88,Weighted Enrollment,,,10807.0775116253,,,7909.58997512706,,,2897.48753649832,,,3997321.82999999,11355.38182,0,0,133396,1071723,2394502,0,235928,111376,50398,0,0.0,0.0,360.64723694171,6473.7253163188,0.0,637.851249053747,301.112522980426,136.253649832378,0.0,1299.61100897588,0,0,0,0,0,0,0
OH,2018-2019,50500,39248,Warren Local - 050500 (Washington),Warren High School - 039248 (Washington),3910018.0,3910018.0,36508401800000.0,391001803972.0,626.0,09-12,4.0,622.681288,Weighted Enrollment,,,10276.0135294124,,,7378.53209746683,,,2897.48143194564,,,6398681.33999998,10824.31784,0,0,224568,1804207,3638104,0,515334,131626,84842,0,0.0,0.0,360.646568843096,5842.64287382921,0.0,827.60412097047,211.38517012896,136.253363695104,0.0,1399.63585994252,0,0,0,0,0,0,0
OH,2018-2019,50500,1578,Warren Local - 050500 (Washington),Warren Middle School - 001578 (Washington),3910018.0,3910018.0,36508401800000.0,391001803967.0,633.0,05-08,3.0,632.392422999999,Weighted Enrollment,,,11792.2506323261,,,8894.77436069786,,,2897.47627162826,,,7457329.94999999,12340.55494,0,0,228070,1832342,4907294,0,241458,162001,86165,0,0.0,0.0,360.645971876231,7759.88734450728,0.0,381.816703075837,256.171222342428,136.253118896081,0.0,998.633897294496,0,0,0,0,0,0,0
OH,2018-2019,45005,12392,Warrensville Heights City - 045005 (Cuyahoga),Eastwood Elementary School - 012392 (Cuyahoga),3904500.0,3904500.0,36501803100000.0,390450005621.0,226.0,03-06,2.0,224.838563999999,Weighted Enrollment,,,19900.7682240844,,,16736.4440648179,,,3164.32415926654,,,4474460.14999996,20841.7027,0,32465,210860,711462,2446884,291683,403180,182742,195184,0,0.0,144.392267155735,937.8296865479,10882.8474816268,1297.30138287131,1793.19847461754,812.769467785783,868.105304212847,0.0,4985.49127897826,0,0,0,0,0,0,0
OH,2018-2019,45005,12394,Warrensville Heights City - 045005 (Cuyahoga),John Dewey Elementary School - 012394 (Cuyahoga),3904500.0,3904500.0,36501803100000.0,390450005598.0,337.0,PK-02,2.0,333.702843,Weighted Enrollment,,,17066.1405183173,,,13901.8633712988,,,3164.27714701849,,,5695019.60999999,18007.075,0,48267,326778,1055928,2901162,307969,514763,240322,299831,0,0.0,144.640481831316,979.246976328576,8693.84729814842,922.884076237851,1542.57792763246,720.168871920578,898.497739199662,0.0,4309.51833395078,0,0,0,0,0,0,0
OH,2018-2019,45005,39263,Warrensville Heights City - 045005 (Cuyahoga),Warrensville Heights High School - 039263 (Cuyahoga),3904500.0,3904500.0,36501803100000.0,390450001930.0,541.0,09-12,4.0,496.036708,Weighted Enrollment,,,19224.3109153122,,,16059.9856452558,,,3164.32527005642,,,9535963.89999997,20165.24539,0,70709,529088,1569621,4775911,108111,1430649,591381,460494,0,0.0,142.54803900521,1066.63041558609,9628.1404238333,217.948970824957,2884.15892801223,1192.21301662214,928.34585137195,0.0,5503.49937005062,0,0,0,0,0,0,0
OH,2018-2019,45005,39271,Warrensville Heights City - 045005 (Cuyahoga),Warrensville Heights Middle School - 039271 (Cuyahoga),3904500.0,3904500.0,36501803100000.0,390450001931.0,357.0,06-08,3.0,348.693994999999,Weighted Enrollment,,,18055.1135100562,,,14890.8456252594,,,3164.26788479681,,,6295709.65999997,18996.04799,0,49172,447929,1103361,3307174,93263,669014,297102,328695,0,0.0,141.017943254227,1284.5896586203,9484.45842894427,267.462965629792,1918.62724793984,852.042662793776,942.646718077264,0.0,4463.74047823793,0,0,0,0,0,0,0
OH,2018-2019,45005,16917,Warrensville Heights City - 045005 (Cuyahoga),Westwood Elementary School - 016917 (Cuyahoga),3904500.0,3904500.0,36501803100000.0,390450005892.0,243.0,02-03,2.0,243.596064999999,Weighted Enrollment,,,15790.4616808978,,,12626.1066245056,,,3164.35505639222,,,3846494.32999998,16731.39616,0,31896,238253,770824,2096355,181683,241433,103981,182069,0,0.0,130.938075703316,978.067071814153,8605.86528768434,745.837786829603,991.120566746428,426.857346813052,747.420488914712,0.0,3272.82084790655,0,0,0,0,0,0,0
OH,2018-2019,45013,11580,Washington Court House City - 045013 (Fayette),Belle Aire Intermediate - 011580 (Fayette),3910011.0,3910011.0,36502400200000.0,391001105513.0,513.0,02-06,2.0,518.682878999999,Weighted Enrollment,,,10613.8741857334,,,9869.82799561425,,,744.046190119183,,,5505234.81999999,11400.67269,0,120,368454,385924,3561633,274043,411643,180875,322542,0,0.0,0.23085396655246,710.364839322178,6866.68792088663,528.344699806449,793.63130472637,348.720417278319,621.847959627755,0.0,2381.29211509986,0,0,0,0,0,0,0
OH,2018-2019,45013,11579,Washington Court House City - 045013 (Fayette),Cherry Hill Primary - 011579 (Fayette),3910011.0,3910011.0,36502400200000.0,391001105509.0,579.0,PK-02,2.0,600.584237999999,Weighted Enrollment,,,9919.89548350419,,,9175.85043249171,,,744.045051012478,,,5957732.86999999,10706.69399,0,139,416196,446862,3848999,277773,418401,176847,372516,0,0.0,0.230858539447717,692.98533605539,6408.75828313031,462.504395594878,696.657160689589,294.458859907674,620.255538574424,0.0,2146.83661078697,0,0,0,0,0,0,0
OH,2018-2019,45013,39701,Washington Court House City - 045013 (Fayette),Washington High School - 039701 (Fayette),3910011.0,3910011.0,36502400200000.0,391001101937.0,584.0,09-12,4.0,552.865655000001,Weighted Enrollment,,,10545.1222322717,,,9801.0660474107,,,744.056184861038,,,5830035.90999998,11331.92074,0,128,420533,411363,3624520,257750,523752,195934,396056,0,0.0,0.230869830393063,760.641877817493,6555.87873332444,466.207436958621,947.340868913259,354.397706256503,716.368554309995,0.0,2528.81875977626,0,0,0,0,0,0,0
OH,2018-2019,45013,39628,Washington Court House City - 045013 (Fayette),Washington Middle School - 039628 (Fayette),3910011.0,3910011.0,36502400200000.0,391001101938.0,528.0,06-08,3.0,489.332339,Weighted Enrollment,,,7683.71961208145,,,6939.67289580669,,,744.046716274762,,,3759892.48999999,8470.518119,0,113,348091,364086,1869877,291017,407384,156004,323320,0,0.0,0.23086559173846,711.359136229088,3821.28183847664,594.723149904056,832.530036401292,318.810096056209,660.737773147667,0.0,2457.65328418238,0,0,0,0,0,0,0
OH,2018-2019,48231,27946,Washington Local - 048231 (Lucas),Greenwood Elementary School - 027946 (Lucas),3904823.0,3904823.0,36504801400000.0,390482303156.0,519.0,KG-06,2.0,520.623751,Weighted Enrollment,,,12726.2665740349,,,11895.7718277435,,,830.494746291358,,,6625596.63999999,13047.75686,0,29666,363776,432375,4377222,135509,630517,248193,408338,0,0.0,56.9807081275475,698.731817941974,8407.64850161435,260.28161362158,1211.0807253586,476.722987614908,784.325473464617,0.0,2703.7978526646,0,0,0,0,0,0,0
OH,2018-2019,48231,16006,Washington Local - 048231 (Lucas),Hiawatha Elementary School - 016006 (Lucas),3904823.0,3904823.0,36504801400000.0,390482303157.0,353.0,KG-06,2.0,350.571982,Weighted Enrollment,,,13031.3983277762,,,12200.9022386734,,,830.49608910275,,,4568443.14,13352.88861,0,20529,272428,291149,3010114,90849,435856,170525,276992,0,0.0,58.5594715324398,777.095529556607,8586.2947541541,259.145581120627,1243.27203079223,486.420503507322,790.114368010161,0.0,2824.49311650922,0,0,0,0,0,0,0
OH,2018-2019,48231,17558,Washington Local - 048231 (Lucas),Jackman Elementary School - 017558 (Lucas),3904823.0,3904823.0,36504801400000.0,390482303160.0,396.0,KG-06,2.0,388.682055,Weighted Enrollment,,,13368.5665524228,,,12538.0703516142,,,830.496200808652,,,5196121.91999998,13690.05684,0,23242,290730,322799,3454678,100161,490267,192017,322228,0,0.0,59.7969978315566,747.989458890763,8888.18386534463,257.69422259538,1261.35805266337,494.020569074122,829.027185214401,0.0,2820.85930105519,0,0,0,0,0,0,0
OH,2018-2019,48231,18127,Washington Local - 048231 (Lucas),Jefferson Junior High School - 018127 (Lucas),3904823.0,3904823.0,36504801400000.0,390482303161.0,557.0,08-08,3.0,546.480276,Weighted Enrollment,,,9234.06906272311,,,8403.56878680831,,,830.500275914806,,,5046236.60999999,9555.559349,0,31463,446956,453852,2626231,150118,670806,262512,404298,0,0.0,57.5742096865724,817.881375832126,4805.72038065651,274.69895363616,1227.50232617727,480.369066421713,739.82247439796,0.0,2858.02593175384,0,0,0,0,0,0,0
OH,2018-2019,48231,23549,Washington Local - 048231 (Lucas),McGregor Elementary School - 023549 (Lucas),3904823.0,3904823.0,36504801400000.0,390482303163.0,484.0,KG-06,2.0,488.935016999999,Weighted Enrollment,,,12798.3460632356,,,11967.8368424161,,,830.509220819419,,,6257559.54999997,13119.83635,0,27868,337729,406065,4143848,123512,599490,233140,385907,0,0.0,56.9981470564216,690.743264968482,8475.25338934763,252.614592339578,1226.11351029496,476.832179929546,789.281758479573,0.0,2703.30169458898,0,0,0,0,0,0,0
OH,2018-2019,48231,24000,Washington Local - 048231 (Lucas),Meadowvale Elementary School - 024000 (Lucas),3904823.0,3904823.0,36504801400000.0,390482303164.0,557.0,KG-06,2.0,558.92247,Weighted Enrollment,,,12677.6631291992,,,11847.1661373714,,,830.496991827864,,,7085830.78999999,12999.15342,0,32721,411739,464183,4651808,146539,674627,271812,432403,0,0.0,58.5421444945664,736.664800754923,8322.81427153929,262.180692073446,1207.014239381,486.313924720184,773.636064408003,0.0,2750.71580142412,0,0,0,0,0,0,0
OH,2018-2019,48231,25189,Washington Local - 048231 (Lucas),Monac Elementary School - 025189 (Lucas),3904823.0,3904823.0,36504801400000.0,390482303165.0,511.0,KG-06,2.0,508.796985,Weighted Enrollment,,,12689.7717957192,,,11859.2659702965,,,830.505825422687,,,6456517.62999999,13011.26208,0,29666,349308,422559,4256938,128970,621781,246698,400598,0,0.0,58.3060648443111,686.537696366263,8366.67265235465,253.481238690909,1222.06034691813,484.865255245174,787.342715877138,0.0,2705.25060206478,0,0,0,0,0,0,0
OH,2018-2019,48231,34504,Washington Local - 048231 (Lucas),Shoreland Elementary School - 034504 (Lucas),3904823.0,3904823.0,36504801400000.0,390482303166.0,662.0,KG-06,2.0,654.869382999999,Weighted Enrollment,,,12652.8937145317,,,11822.392283073,,,830.501431458737,,,8285992.69999997,12974.384,0,37714,470522,543870,5462449,165234,782890,314642,508672,0,0.0,57.5897590863551,718.497386218467,8341.28049318194,252.315643835803,1195.4908266035,480.464758573084,776.753415573865,0.0,2704.35837431721,0,0,0,0,0,0,0
OH,2018-2019,48231,39438,Washington Local - 048231 (Lucas),Washington Junior High School - 039438 (Lucas),3904823.0,3904823.0,36504801400000.0,390482304231.0,507.0,06-08,3.0,505.543989,Weighted Enrollment,,,9671.592396285,,,8841.09849439826,,,830.493901886742,,,4889415.39999998,9993.082683,0,30200,423102,419851,2575043,135459,664558,249564,391638,0,0.0,59.7371557314669,836.924163289774,5093.60792736079,267.947860022918,1314.54078074301,493.653382158995,774.687225091306,0.0,2972.80334194616,0,0,0,0,0,0,0
OH,2018-2019,48231,40295,Washington Local - 048231 (Lucas),Wernert Elementary School - 040295 (Lucas),3904823.0,3904823.0,36504801400000.0,390482303169.0,351.0,KG-06,2.0,353.022001,Weighted Enrollment,,,13574.3122140424,,,12743.8166098888,,,830.495604153577,,,4792030.85999998,13895.8025,0,20990,271220,293183,3189149,93547,454691,173668,295583,0,0.0,59.4590703710843,768.280359954108,9033.85205728294,264.988073647001,1287.99737328552,491.945769691561,837.293905656604,0.0,2872.67064694927,0,0,0,0,0,0,0
OH,2018-2019,48231,41046,Washington Local - 048231 (Lucas),Whitmer High School - 041046 (Lucas),3904823.0,3904823.0,36504801400000.0,390482303171.0,2156.0,09-12,4.0,2101.72933599999,Weighted Enrollment,,,12425.701936341,,,11595.2010102217,,,830.500926119253,,,26115462.2799998,12747.19222,0,122797,1647293,1745488,16667331,571683,2624533,1020611,1715726,0,0.0,58.4266574656595,783.780019521981,7930.29356088312,272.005938256552,1248.74938225632,485.605164527237,816.340287310905,0.0,2848.56716202774,0,0,0,0,0,0,0
OH,2018-2019,133280,133280,Washington Park Community School - 133280 (Cuyahoga),Washington Park Community School - 133280 (Cuyahoga),3900107.0,3900107.0,,390010704153.0,207.0,KG-08,3.0,206.834145999999,Weighted Enrollment,,,8700.45335744513,,,8700.45335744513,,,0.0,,,1799550.83999998,8857.212584,35646,119931,292756,0,939135,133097,150911,23320,104755,0,172.341417939763,579.8397040303,1415.41508334895,4540.52417437882,643.49742329296,729.621549045387,112.747341050737,506.466664358215,0.0,3653.46251870809,0,0,0,0,0,0,0
OH,2018-2019,49650,125773,Washington-Nile Local - 049650 (Scioto),Portsmouth West Elementary School - 125773 (Scioto),3904965.0,3904965.0,36507301100000.0,390496501452.0,602.0,PK-04,2.0,600.846864,Weighted Enrollment,,,10580.0292401958,,,9749.88280874174,,,830.146431454121,,,6356977.38999998,11354.74718,0,0,428673,498791,3655005,358935,676901,406080,332593,0,0.0,0.0,713.447811221329,6083.0897837556,597.382297396828,1126.57760330758,675.845567865024,553.539745195374,0.0,3113.25327979076,0,0,0,0,0,0,0
OH,2018-2019,49650,30585,Washington-Nile Local - 049650 (Scioto),Portsmouth West High School - 030585 (Scioto),3904965.0,3904965.0,36507301100000.0,390496503665.0,375.0,09-12,4.0,359.614326,Weighted Enrollment,,,12178.778300395,,,11348.6462160575,,,830.132084337482,,,4379663.14999998,12953.49624,0,0,288223,298527,2518523,197885,622765,221746,231994,0,0.0,0.0,801.478136886013,7003.39944187872,550.269902206286,1731.75931817576,616.621096457651,645.118320453116,0.0,3700.12845372571,0,0,0,0,0,0,0
