state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OR,enrollmetric,pp_stloc_raw_OR,pp_fed_raw_OR,pp_total_raw_OR,schoolstloc_raw_OR,schoolfed_raw_OR,schooltot_raw_OR,pp_total_norm_NERDS,direct_class_expenditures_raw_OR,class_support_raw_OR,building_support_raw_OR,central_support_raw_OR,other_expenditure_raw_OR,direct_support_support_raw_OR,esd_internal_raw_OR,dist_notes_raw_OR,ode_notes_raw_OR,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OR,2018-2019,1924,3530,North Clackamas SD 12,Alder Creek Middle School,4108830.0,4108830.0,38500303200000.0,410883004189.0,958.0,06-08,3.0,951.923425120295,ADM,,,15698.0647830562,,,14943355.5960471,,6587665.67645884,2383978.92712281,2327876.04256672,437255.729553762,2721205.01670473,485374.203640297,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,4762,North Clackamas SD 12,Ardenwald Elementary School,4108830.0,4108830.0,38500303200000.0,410883000070.0,428.0,KG-05,2.0,422.80823327613,ADM,,,17916.4374948677,,,7575217.28380722,,3374866.57986267,1484670.33870069,1097227.26611791,194212.388963039,1208655.92245475,215584.787708138,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,5451,North Clackamas SD 12,Beatrice Morrow Cannady Elementary,4108830.0,4108830.0,38500303200000.0,410883001874.0,,KG-05,2.0,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,1,1,0,1,1
OR,2018-2019,1924,65,North Clackamas SD 12,Bilquist Elementary School,4108830.0,4108830.0,38500303200000.0,410883000072.0,431.0,KG-05,2.0,434.81610716317,ADM,,,16614.2216882504,,,7224131.19803094,,3429296.36898555,1041480.66943239,1088936.53289068,199728.07595877,1242982.09386633,221707.456897205,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,4475,North Clackamas SD 12,Cascade Heights Public Charter School,4108830.0,4108830.0,38500303200000.0,410883001658.0,212.0,KG-08,3.0,216.889273924806,ADM,,,9583.21225774472,,,2078495.94844955,,520826.898345704,299305.477904194,428140.577649953,99625.7421550396,620008.043398075,110589.208996586,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,0,1
OR,2018-2019,1924,85,North Clackamas SD 12,Clackamas High School,4108830.0,4108830.0,38500303200000.0,410883000093.0,2564.0,09-12,4.0,2489.49765165995,ADM,,,15880.6761214068,,,39534905.9110144,,14225329.6839665,9738293.59550718,5966877.63488977,1218466.35048103,7116574.00164892,1269364.64452079,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,4226,North Clackamas SD 12,Clackamas Middle College,4108830.0,4108830.0,38500303200000.0,410883001544.0,297.0,09-12,4.0,294.074642706454,ADM,,,9583.21225774472,,,2818179.72067638,,706175.926874208,405820.674678803,580504.905208893,135080.00648647,840653.115472316,149945.091955703,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,0,1
OR,2018-2019,1924,4223,North Clackamas SD 12,Clackamas Web Academy,4108830.0,4108830.0,38500303200000.0,410883001543.0,445.0,KG-12,4.0,459.856145109587,ADM,,,9583.21225774473,,,4406899.04661343,,1104275.21568296,634597.833210154,907758.470671801,211229.946562417,1314562.51208081,234475.068405272,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,0,1
OR,2018-2019,1924,4005,North Clackamas SD 12,El Puente,4108830.0,4108830.0,38500303200000.0,410883001584.0,297.0,KG-05,2.0,293.884048027422,ADM,,,15205.1014384934,,,4468536.76141201,,2128603.37248195,634856.075533313,580128.670301093,134992.458882083,840108.274172005,149847.910041578,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,4763,North Clackamas SD 12,Happy Valley Elementary School,4108830.0,4108830.0,38500303200000.0,410883000076.0,440.0,KG-05,2.0,443.990280160074,ADM,,,15452.4727943954,,,6860747.72514953,,3145817.94256104,1025037.51540931,990357.139069291,203942.133099245,1269207.73862357,226385.256387083,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,4715,North Clackamas SD 12,Happy Valley Middle School,4108830.0,4108830.0,38500303200000.0,410883001782.0,1137.0,06-08,3.0,1142.75131445944,ADM,,,9583.21225774472,,,10951228.4042815,,2744145.02810651,1576987.75098721,2255797.15874991,524910.456573058,3266712.98099423,582675.028870689,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,0,1
OR,2018-2019,1924,4764,North Clackamas SD 12,Lewelling Elementary School,4108830.0,4108830.0,38500303200000.0,410883000085.0,349.0,KG-05,2.0,349.916638078865,ADM,,,16824.1633422969,,,5887054.67522621,,2699268.34137153,950747.145419338,897605.32039944,160730.423087171,1000285.19715052,178418.247798195,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,4765,North Clackamas SD 12,Linwood Elementary School,4108830.0,4108830.0,38500303200000.0,410883000079.0,308.0,KG-05,2.0,303.284626976605,ADM,,,9583.21225774472,,,2906440.95482773,,728292.315824351,418530.379928788,598685.463030928,139310.513147985,866981.131716417,154641.151179268,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,0,1
OR,2018-2019,1924,4369,North Clackamas SD 12,Milwaukie Academy of the Arts,4108830.0,4108830.0,38500303200000.0,410883001686.0,301.0,09-12,4.0,291.715546218448,ADM,,,17715.3638031531,,,5167847.02829533,,703741.062258629,403999.020234949,575848.036223029,133996.381030126,3201520.31126637,148742.217282215,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,73,North Clackamas SD 12,Milwaukie Elementary School,4108830.0,4108830.0,38500303200000.0,410883000081.0,170.0,KG-05,2.0,158.34024744379,ADM,,,34706.7184049244,,,5495470.38019767,,3136987.86668764,974544.635702788,777832.688686167,72731.8800932001,452637.53818839,80735.7708394717,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,86,North Clackamas SD 12,Milwaukie High School,4108830.0,4108830.0,38500303200000.0,410883000094.0,828.0,09-12,4.0,795.123876260044,ADM,,,18011.8129073977,,,14321622.4974007,,5840082.19518106,3168974.75324628,2196644.30106018,437525.452691085,2272971.7789087,405424.016313428,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,1264,North Clackamas SD 12,Mount Scott Elementary School,4108830.0,4108830.0,38500303200000.0,410883001354.0,376.0,KG-05,2.0,379.066154791858,ADM,,,15919.8273568134,,,6034667.74109748,,2684018.60188119,940004.887303396,959629.951072725,174119.938315109,1083613.12986097,193281.232664105,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,4004,North Clackamas SD 12,New Urban High School,4108830.0,4108830.0,38500303200000.0,410883001583.0,144.0,09-12,4.0,134.768771915451,ADM,,,24303.21884239,,,3275314.95698134,,1479530.20127226,867945.896415055,411962.110911249,61904.5777526781,385255.20914155,68716.9614885529,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,3342,North Clackamas SD 12,Oak Grove Elementary,4108830.0,4108830.0,38500303200000.0,410883001484.0,338.0,KG-05,2.0,334.152879564954,ADM,,,17288.3450201859,,,5776950.27140755,,2686450.7914636,894095.153689836,917312.007442634,153489.511110834,955222.309088125,170380.498612539,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,4766,North Clackamas SD 12,Oregon Trail Elementary School,4108830.0,4108830.0,38500303200000.0,410883000008.0,587.0,KG-05,2.0,584.632304173766,ADM,,,14759.0249666857,,,8628602.7736316,,3822325.9234377,1194753.39314017,1373629.56078887,268544.525679566,1671252.45273196,298096.917853318,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,87,North Clackamas SD 12,Putnam High School,4108830.0,4108830.0,38500303200000.0,410883000095.0,1173.0,09-12,4.0,1128.96152657674,ADM,,,15729.5450570922,,,17758051.2000124,,6529342.40112133,3934023.33307356,2903491.45429399,588257.266656175,3227292.96151003,575643.783357335,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,76,North Clackamas SD 12,Riverside Elementary School,4108830.0,4108830.0,38500303200000.0,410883000084.0,419.0,KG-05,2.0,415.995561679616,ADM,,,16217.0829626572,,,6746234.53585551,,3055916.71593734,1092630.59592764,1005312.11623496,191083.061949401,1189180.95667876,212111.08912739,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,4767,North Clackamas SD 12,Rock Creek Middle School,4108830.0,4108830.0,38500303200000.0,410883001379.0,899.0,06-08,3.0,908.132152963692,ADM,,,9583.21225774473,,,8702823.17993376,,2180742.47728851,1253215.16884785,1792657.68895131,417140.682324513,2596021.59718191,463045.565339668,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,0,1
OR,2018-2019,1924,84,North Clackamas SD 12,Rowe Middle School,4108830.0,4108830.0,38500303200000.0,410883000092.0,791.0,06-08,3.0,781.891829526812,ADM,,,15814.5463195786,,,12365264.5549518,,5219982.51949477,2203187.97369554,1949117.21059295,359153.555138816,2235146.13978527,398677.156244445,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,2734,North Clackamas SD 12,Sabin-Schellenberg Professional-Technical Center,4108830.0,4108830.0,38500303200000.0,,,,,0,ADM,,,0,,,0,,4584547.48,1101145.76,543336.44,90526.31,0,0,0,No notes provided,No notes provided,0,0,1,1,0,1,1
OR,2018-2019,1924,4713,North Clackamas SD 12,Scouters Mountain Elementary,4108830.0,4108830.0,38500303200000.0,410883001775.0,531.0,KG-05,2.0,534.126642420828,ADM,,,9583.21225774473,,,5118648.98683531,,1282624.61975085,737090.530472953,1054368.8264804,245345.296210466,1526875.02014937,272344.693771259,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,0,1
OR,2018-2019,1924,2733,North Clackamas SD 12,Sojourner School,4108830.0,4108830.0,38500303200000.0,410883001317.0,167.0,KG-05,2.0,163.593573287977,ADM,,,16265.2418022411,,,2660889.02682159,,1342407.33683803,332053.853704531,323034.581779352,75144.9385010162,504833.938056154,83414.3779425199,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,3198,North Clackamas SD 12,Spring Mountain Elementary School,4108830.0,4108830.0,38500303200000.0,410883001483.0,523.0,KG-05,2.0,528.131018290239,ADM,,,15601.2983763929,,,8239529.59817423,,3876303.29215663,1094276.45672302,1247335.28263085,242591.271113312,1509735.69777124,269287.59777917,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,78,North Clackamas SD 12,Sunnyside Elementary School,4108830.0,4108830.0,38500303200000.0,410883000086.0,548.0,KG-05,2.0,544.381017724358,ADM,,,15805.817050543,,,8604386.77193961,,3982026.94634051,1250722.45706611,1287819.98774438,250055.532597281,1556188.57288142,277573.275309896,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,4714,North Clackamas SD 12,Verne A Duncan Elementary School,4108830.0,4108830.0,38500303200000.0,410883001777.0,614.0,KG-05,2.0,620.626793072613,ADM,,,9583.21225774472,,,5947598.29085826,,1490341.69286912,856460.052354395,1225120.58287985,285078.2048475,1774147.68692884,316450.070978538,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,0,1
OR,2018-2019,1924,79,North Clackamas SD 12,View Acres Elementary School,4108830.0,4108830.0,38500303200000.0,410883000087.0,441.0,KG-05,2.0,435.137636682782,ADM,,,15905.3091027149,,,6920998.6136645,,3242781.24366087,967979.79761946,1044589.17386859,199875.767066018,1243901.23055181,221871.400897752,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1924,72,North Clackamas SD 12,Whitcomb Elementary School,4108830.0,4108830.0,38500303200000.0,410883000080.0,401.0,KG-05,2.0,407.070844797598,ADM,,,17706.9865153786,,,7207997.95963484,,3460204.45361978,1140889.58741087,1048691.42775087,186983.589777241,1163668.41679253,207560.484283542,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1996,296,North Douglas SD 22,North Douglas Elementary School,4104350.0,4104350.0,38501000700000.0,410435000316.0,256.0,KG-08,3.0,249.031791907463,ADM,,,13097.2174040956,,,3261623.51914353,12263.5802147465,1634249.85,316036.325298231,913447.673939334,221845.253318326,73446.4178406518,102597.998747001,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,1996,297,North Douglas SD 22,North Douglas High School,4104350.0,4104350.0,38501000700000.0,410435000317.0,82.0,09-12,4.0,79.5433526011325,ADM,,,21449.2574811608,,,1706145.85085645,20615.6202918117,786145.64,335023.044701769,449509.196060665,70637.5466816739,32059.5521593482,32770.8712529994,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2061,1289,North Lake SD 14,North Lake School,4111400.0,4111400.0,38501901000000.0,411140001381.0,224.0,KG-12,4.0,224.596670697761,ADM,,,18878.1620263005,,,4239972.33999999,17364.8926513005,1913256.65,600792.1,1001235.78,300453.85,99614.07,324619.89,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2141,726,North Marion SD 15,North Marion High School,4108880.0,4108880.0,38502403300000.0,410888000772.0,621.0,09-12,4.0,602.576470588177,ADM,,,14351.6550510948,,,8647969.64778768,13583.4254333374,4086165.45284151,2125556.76870523,1728788.98438384,274268.635824061,80009.457360547,353180.348672483,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2141,724,North Marion SD 15,North Marion Intermediate School,4108880.0,4108880.0,38502403300000.0,410888000771.0,403.0,03-05,2.0,406.111764705856,ADM,,,12408.9182117349,,,5039407.67305829,11640.6885939775,2551043.44755028,958942.808890165,1086778.37351332,184845.78328997,19768.2267213812,238029.033093191,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2141,725,North Marion SD 15,North Marion Middle School,4108880.0,4108880.0,38502403300000.0,410888001326.0,482.0,06-08,3.0,477.917647058793,ADM,,,12391.018701238,,,5921886.50235716,11622.7890834806,3044510.72102015,998271.515113781,1359559.90943197,217528.940297179,21899.7308281601,280115.68566592,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2141,3146,North Marion SD 15,North Marion Primary School,4108880.0,4108880.0,38502403300000.0,410888001424.0,375.0,PK-02,2.0,379.671245408291,ADM,,,12794.0800789182,,,4857544.31741627,12025.8504611608,2521397.05809517,879171.932607267,1042379.071844,172811.119621234,19253.3415605424,222531.793688074,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2214,3365,North Powder SD 8J,North Powder Charter School,4108940.0,4108940.0,38503101000000.0,410894001135.0,270.0,KG-12,4.0,273.428057553945,ADM,,,17369.9188462507,,,4749423.16999999,15805.3885869914,2454150.44,668196.77,915891.62,306708.93,267750.62,136724.79,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2143,656,North Santiam SD 29J,Mari-Linn Elementary School,4100020.0,4100020.0,38502404900000.0,410002000693.0,207.0,KG-08,3.0,212.294254719557,ADM,,,11165.2242326629,,,2370312.9572499,,1133345.90969158,370249.418591336,473044.106871575,139653.281936588,124639.507874827,129380.732283987,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,2143,788,North Santiam SD 29J,Stayton Elementary School,4100020.0,4100020.0,38502404900000.0,410002000833.0,372.0,KG-03,2.0,364.106759906709,ADM,,,12650.4072121363,,,4606098.78151141,,2478632.38508924,681875.772191257,770399.527888839,239519.925131469,213769.738745968,221901.432464626,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,2143,809,North Santiam SD 29J,Stayton High School,4100020.0,4100020.0,38502404900000.0,410002000854.0,718.0,09-12,4.0,697.395918791076,ADM,,,14403.7236900612,,,10045098.116843,,4776093.30922938,2310426.93374211,1665343.12285048,458767.14373177,409446.238791805,425021.368497455,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,2143,789,North Santiam SD 29J,Stayton Middle School,4100020.0,4100020.0,38502404900000.0,410002000834.0,589.0,04-08,3.0,594.145032335206,ADM,,,11170.3204995239,,,6636790.43438424,,3257392.09862628,1102174.85984981,1175454.76424955,390845.73353877,348826.889047747,362096.089072073,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,2143,717,North Santiam SD 29J,Sublimity Elementary School,4100020.0,4100020.0,38502404900000.0,410002000765.0,371.0,KG-08,3.0,369.918030533851,ADM,,,12041.5936011868,,,4454402.58944004,,2446516.85407917,595336.898008343,726581.456090912,243342.746509156,217181.578185766,225443.056566669,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,4131,1093,North Wasco County SD 21,Chenowith Elementary School,4100048.0,4100048.0,38503301100000.0,410004801151.0,459.0,KG-05,2.0,447.643300177432,ADM,,,13975.9627108983,,,6256246.07106324,,3286370.40658693,1073187.20019735,1066592.26417468,252391.999776126,411973.961412991,165730.238915173,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,4131,1097,North Wasco County SD 21,Colonel Wright Elementary School,4100048.0,4100048.0,38503301100000.0,410004801155.0,328.0,KG-05,2.0,326.112049435097,ADM,,,14189.5316334838,,,4627377.24151954,,2363863.31800452,852084.471282556,806697.128668132,183869.773713558,300126.624964641,120735.924886116,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,4131,1098,North Wasco County SD 21,Dry Hollow Elementary School,4100048.0,4100048.0,38503301100000.0,410004801156.0,459.0,KG-05,2.0,452.39705235848,ADM,,,13657.7978309408,,,6178747.48042566,,3236189.74928017,992107.834374868,1111538.48236475,255072.278960332,416348.922719964,167490.212725563,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,4131,1095,North Wasco County SD 21,Mosier Community School,4100048.0,4100048.0,38503301100000.0,410004801153.0,200.0,KG-08,3.0,198.833359507519,ADM,,,5754.11900189639,,,1144110.81215311,,340967.823867462,130704.351154025,303728.06754253,112107.003965918,182989.81967316,73613.7459500149,0,No notes provided,No notes provided,0,0,1,1,0,1,1
OR,2018-2019,4131,1101,North Wasco County SD 21,The Dalles High School,4100048.0,4100048.0,38503301100000.0,410004801159.0,834.0,09-12,4.0,791.782244443085,ADM,,,15768.2095966935,,,12484988.3853189,,6055592.06102466,2801506.87056151,2118233.54138389,478106.267978677,738409.413100527,293140.231269702,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,4131,1100,North Wasco County SD 21,The Dalles Middle School,4100048.0,4100048.0,38503301100000.0,410004801158.0,613.0,06-08,3.0,600.704917492599,ADM,,,13032.2623150905,,,7828544.05872834,,3665474.95237261,1459077.18337245,1590062.88797501,338691.800684194,552839.245894219,222397.988429867,0,No notes provided,No notes provided,0,0,1,1,0,0,1
