state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_IN,enrollmetric,pp_stloc_raw_IN,pp_fed_raw_IN,pp_total_raw_IN,schoolstloc_raw_IN,schoolfed_raw_IN,schooltot_raw_IN,pp_total_norm_NERDS,pp_instruction_site_raw_IN,pp_otherinstruct_site_raw_IN,pp_instruction_centshare_raw_IN,pp_operations_site_raw_IN,pp_operations_centshare_raw_IN,pp_instruction_raw_IN,pp_noninstruction_raw_IN,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
IN,2018-2019,8030,8593,Vigo County School Corp,Riley Elementary School,1812090,1812090,15508450100000.0,181209001913.0,381.0,PK-05,2.0,381,October Count Day,9658.2,228,9886.2,3679774.2,86868,3766642.2,10998.60304,6568.47,264.09,1156.84,647.67,1249.12,7725.31,2160.89,1,0,1,1,0,0,0
IN,2018-2019,8030,8525,Vigo County School Corp,Rio Grande Elementary School,1812090,1812090,15508450100000.0,181209001914.0,494.0,PK-05,2.0,494,October Count Day,8332.98,198.06,8531.04,4116492.11999999,97841.64,4214333.76,9643.443041,5307.47,176.07,1156.84,641.54,1249.12,6464.31,2066.73,1,0,1,1,0,0,0
IN,2018-2019,8030,8481,Vigo County School Corp,Sarah Scott Middle School,1812090,1812090,15508450100000.0,181209001915.0,418.0,06-08,3.0,418,October Count Day,9821.67,887.04,10708.7,4105458.06,370782.72,4476236.6,11821.10304,7106.23,196.63,1156.84,999.89,1249.12,8263.07,2445.63,1,0,1,1,0,0,0
IN,2018-2019,8030,8497,Vigo County School Corp,Sugar Creek Consolidated Elem Sch,1812090,1812090,15508450100000.0,181209001899.0,321.0,PK-05,2.0,321,October Count Day,8304.07,327.01,8631.09,2665606.46999999,104970.209999999,2770579.89,9743.493041,5380.13,171.42,1156.84,673.57,1249.12,6536.97,2094.12,1,0,1,1,0,0,0
IN,2018-2019,8030,8605,Vigo County School Corp,Sugar Grove Elementary School,1812090,1812090,15508450100000.0,181209001916.0,392.0,PK-05,2.0,392,October Count Day,8219.95,606.39,8826.34,3222220.4,237704.88,3459925.28,9938.743041,5490.25,320.93,1156.84,609.19,1249.12,6647.09,2179.25,1,0,1,1,0,0,0
IN,2018-2019,8030,8441,Vigo County School Corp,Terre Haute North Vigo High School,1812090,1812090,15508450100000.0,181209001917.0,1770.0,09-12,4.0,1770,October Count Day,8939.74,180.27,9120.01,15823339.7999999,319077.9,16142417.7,10232.41304,5914.09,18.41,1156.84,781.55,1249.12,7070.93,2049.08,1,0,1,1,0,0,0
IN,2018-2019,8030,8457,Vigo County School Corp,Terre Haute South Vigo High School,1812090,1812090,15508450100000.0,181209001918.0,1733.0,09-12,4.0,1733,October Count Day,9118.92,205.93,9324.85,15803088.36,356876.69,16159965.05,10437.25304,6056.67,60.27,1156.84,801.95,1249.12,7213.51,2111.34,1,0,1,1,0,0,0
IN,2018-2019,8030,8607,Vigo County School Corp,Terre Town Elementary School,1812090,1812090,15508450100000.0,181209001919.0,651.0,PK-05,2.0,651,October Count Day,7742.44,850.53,8592.97,5040328.43999999,553695.03,5594023.47,9705.373041,5534.51,113.65,1156.84,538.84,1249.12,6691.35,1901.61999999999,1,0,1,1,0,0,0
IN,2018-2019,8030,8483,Vigo County School Corp,Vigo Virtual School Academy,1812090,1812090,15508450100000.0,181209002676.0,,06-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
IN,2018-2019,8030,8609,Vigo County School Corp,West Vigo Elementary School,1812090,1812090,15508450100000.0,181209001922.0,278.0,PK-05,2.0,278,October Count Day,8483.52,1216.75,9700.27,2358418.56,338256.5,2696675.06,10812.67304,5910.83,516.47,1156.84,867.01,1249.12,7067.67,2632.6,1,0,1,1,0,0,0
IN,2018-2019,8030,8453,Vigo County School Corp,West Vigo High School,1812090,1812090,15508450100000.0,181209001923.0,590.0,09-12,4.0,590,October Count Day,11086.98,180.27,11267.26,6541318.2,106359.3,6647683.4,12379.66304,7501.13,81.83,1156.84,1278.33,1249.12,8657.97,2609.29,1,0,1,1,0,0,0
IN,2018-2019,8030,8461,Vigo County School Corp,West Vigo Middle School,1812090,1812090,15508450100000.0,181209001924.0,406.0,06-08,3.0,406,October Count Day,10666.77,180.27,10847.04,4330708.62,73189.62,4403898.24,11959.44304,7803.53,95.13,1156.84,542.42,1249.12,8960.36999999999,1886.67,1,0,1,1,0,0,0
IN,2018-2019,8030,8485,Vigo County School Corp,Woodrow Wilson Middle School,1812090,1812090,15508450100000.0,181209001925.0,815.0,06-08,3.0,815,October Count Day,8357.45,180.27,8537.73,6811321.75,146920.05,6958249.94999999,9650.133041,5450.96,99.24,1156.84,581.57,1249.12,6607.8,1929.92999999999,1,0,1,1,0,0,0
IN,2018-2019,4335,3509,Vincennes Community School Corp,Benjamin Franklin Elementary Sch,1812120,1812120,15504200900000.0,181212001926.0,498.0,KG-05,2.0,498,October Count Day,6335.46,573.12,6908.58,3155059.08,285413.76,3440472.84,8348.759894,4330.22,0.94,729.49,178.2,1669.73,5059.71,1848.87,1,0,1,1,0,0,0
IN,2018-2019,4335,3581,Vincennes Community School Corp,Francis Vigo Elementary School,1812120,1812120,15504200900000.0,181212001927.0,294.0,PK-05,2.0,294,October Count Day,8863.55,1582.9,10446.44,2605883.69999999,465372.6,3071253.36,11886.61989,7620.86,0,729.49,426.36,1669.73,8350.35,2096.09,1,0,1,1,0,0,0
IN,2018-2019,4335,3557,Vincennes Community School Corp,George Rogers Clark School,1812120,1812120,15504200900000.0,181212001928.0,641.0,06-08,3.0,641,October Count Day,8321.88,208.88,8530.75,5334325.07999999,133892.08,5468210.75,9970.929894,5608.07,109.61,729.49,413.85,1669.73,6337.55999999999,2193.19,1,0,1,1,0,0,0
IN,2018-2019,4335,3573,Vincennes Community School Corp,James Whitcomb Riley Elem Sch,1812120,1812120,15504200900000.0,181212001929.0,198.0,KG-05,2.0,198,October Count Day,8190.83,1456.91,9647.74,1621784.34,288468.18,1910252.52,11087.91989,6709.52,225.86,729.49,313.16,1669.73,7439.01,2208.72999999999,1,0,1,1,0,0,0
IN,2018-2019,4335,3553,Vincennes Community School Corp,Lincoln High School,1812120,1812120,15504200900000.0,181212001931.0,736.0,09-12,4.0,736,October Count Day,9063.86,549,9612.86,6671000.96,404064,7075064.96,11053.03989,6653.42,86.33,729.49,473.9,1669.73,7382.91,2229.95,1,0,1,1,0,0,0
IN,2018-2019,4335,3577,Vincennes Community School Corp,Tecumseh-Harrison Elementary Sch,1812120,1812120,15504200900000.0,181212001932.0,370.0,KG-05,2.0,370,October Count Day,7141.92,1290.43,8432.36,2642510.4,477459.1,3119973.2,9872.539894,5570.78,97.83,729.49,364.53,1669.73,6300.26999999999,2132.09,1,0,1,1,0,0,0
IN,2018-2019,9935,5899,Vision Academy,Vision Academy,1800146,1800146,,180014602566.0,429.0,KG-08,3.0,429,October Count Day,6924.54,1404.81,8329.36,2970627.66,602663.49,3573295.44,8885.780886,7729.07,0,0,600.28,0,7729.07,600.29,1,0,1,1,0,0,0
IN,2018-2019,2285,1743,Wa-Nee Community Schools,Nappanee Elementary School,1812240,1812240,15502001400000.0,181224001954.0,394.0,KG-05,2.0,394,October Count Day,8379.48,496.19,8875.68,3301515.11999999,195498.86,3497017.92,9601.438529,5638.51,0,1071.36,683.07,1482.73,6709.87,2165.81,1,0,1,1,0,0,0
IN,2018-2019,2285,1737,Wa-Nee Community Schools,North Wood High School,1812240,1812240,15502001400000.0,181224001956.0,905.0,09-12,4.0,905,October Count Day,9609.5,265.45,9874.95,8696597.5,240232.25,8936829.75,10600.70853,6048.87,263.83,1071.36,1008.15,1482.73,7120.23,2754.72,1,0,1,1,0,0,0
IN,2018-2019,2285,1669,Wa-Nee Community Schools,North Wood Middle School,1812240,1812240,15502001400000.0,181224001958.0,773.0,06-09,3.0,773,October Count Day,7814.88,222.45,8037.33,6040902.24,171953.849999999,6212856.09,8763.088529,4883.3,0,1071.36,599.94,1482.73,5954.66,2082.67,1,0,1,1,0,0,0
IN,2018-2019,2285,1735,Wa-Nee Community Schools,Wakarusa Elementary School,1812240,1812240,15502001400000.0,181224000028.0,522.0,KG-05,2.0,522,October Count Day,7528.05,222.45,7750.51,3929642.1,116118.9,4045766.22,8476.268529,4643.42,0,1071.36,552.99,1482.73,5714.78,2035.73,1,0,1,1,0,0,0
IN,2018-2019,2285,1747,Wa-Nee Community Schools,Woodview Elementary School,1812240,1812240,15502001400000.0,181224000034.0,466.0,KG-05,2.0,466,October Count Day,7839.89,530.72,8370.62,3653388.74,247315.52,3900708.92,9096.378529,5129.3,0,1071.36,687.22,1482.73,6200.66,2169.96,1,0,1,1,0,0,0
IN,2018-2019,8060,8706,Wabash City Schools,O J Neighbours Elementary School,1812150,1812150,15508500800000.0,181215001937.0,642.0,PK-04,2.0,642,October Count Day,7747.97,543.64,8291.61,4974196.74,349016.88,5323213.62,8948.994807,4901.04,0,1210.93,431.22,1748.42,6111.97,2179.64,1,0,1,1,0,0,0
IN,2018-2019,8060,8693,Wabash City Schools,Wabash High School,1812150,1812150,15508500800000.0,181215001940.0,456.0,09-12,4.0,456,October Count Day,11021.37,48.56,11069.93,5025744.72,22143.36,5047888.08,11727.31481,7297.62,0,1210.93,812.97,1748.42,8508.55,2561.38,1,0,1,1,0,0,0
IN,2018-2019,8060,8694,Wabash City Schools,Wabash Middle School,1812150,1812150,15508500800000.0,181215002301.0,483.0,05-08,3.0,483,October Count Day,8130.68,48.56,8179.24,3927118.44,23454.48,3950572.92,8836.624807,4527.73,0,1210.93,692.16,1748.42,5738.66,2440.58,1,0,1,1,0,0,0
IN,2018-2019,8130,8789,Warrick County School Corp,Boonville High School,1812390,1812390,15508770100000.0,181239001975.0,919.0,09-12,4.0,919,October Count Day,9251.16,368.73,9619.89,8501816.04,338862.87,8840678.91,11022.82802,6416.66,107.38,999.17,304.63,1792.05,7415.83,2204.05999999999,1,0,1,1,0,0,0
IN,2018-2019,8130,8793,Warrick County School Corp,Boonville Middle School,1812390,1812390,15508770100000.0,181239001976.0,688.0,05-08,3.0,688,October Count Day,8295.17,488.6,8783.77,5707076.96,336156.8,6043233.76,10186.70802,5732.78,40.3,999.17,219.46,1792.05,6731.95,2051.82,1,0,1,1,0,0,0
IN,2018-2019,8130,8809,Warrick County School Corp,Castle High School,1812390,1812390,15508770100000.0,181239001977.0,1976.0,09-12,4.0,1976,October Count Day,7593.5,274.57,7868.07,15004756,542550.32,15547306.32,9271.008023,4732.01,35.27,999.17,309.57,1792.05,5731.18,2136.88999999999,1,0,1,1,0,0,0
IN,2018-2019,8130,8775,Warrick County School Corp,Castle North Middle School,1812390,1812390,15508770100000.0,181239001978.0,783.0,06-08,3.0,783,October Count Day,7284.62,290.02,7574.64,5703857.46,227085.659999999,5930943.12,8977.578023,4578.03,0,999.17,205.4,1792.05,5577.2,1997.44,1,0,1,1,0,0,0
IN,2018-2019,8130,8760,Warrick County School Corp,Castle South Middle School,1812390,1812390,15508770100000.0,181239002454.0,705.0,06-08,3.0,705,October Count Day,8127.69,328.9,8456.59,5730021.44999999,231874.499999999,5961895.95,9859.528023,5411.04,0,999.17,254.33,1792.05,6410.21,2046.38,1,0,1,1,0,0,0
IN,2018-2019,8130,8813,Warrick County School Corp,Chandler Elementary School,1812390,1812390,15508770100000.0,181239001979.0,560.0,KG-05,2.0,560,October Count Day,7859.3,527.36,8386.67,4401208,295321.6,4696535.2,9789.608023,4894.52,500.05,999.17,200.88,1792.05,5893.69,2492.97999999999,1,0,1,1,0,0,0
IN,2018-2019,8130,8769,Warrick County School Corp,Elberfeld Elementary School,1812390,1812390,15508770100000.0,181239001980.0,194.0,KG-05,2.0,194,October Count Day,8129.78,440.32,8570.1,1577177.32,85422.08,1662599.4,9973.038023,5411.02,1.32,999.17,366.54,1792.05,6410.19,2159.91,1,0,1,1,0,0,0
IN,2018-2019,8130,8764,Warrick County School Corp,John H Castle Elementary School,1812390,1812390,15508770100000.0,181239001981.0,948.0,KG-05,2.0,948,October Count Day,6700.54,260.15,6960.69,6352111.92,246622.199999999,6598734.11999999,8363.628023,4011.82,1.24,999.17,156.41,1792.05,5010.99,1949.69999999999,1,0,1,1,0,0,0
IN,2018-2019,8130,8777,Warrick County School Corp,Loge Elementary School,1812390,1812390,15508770100000.0,181239001982.0,406.0,KG-05,2.0,406,October Count Day,8801.54,618.38,9419.92,3573425.24,251062.28,3824487.52,10822.85802,5788.45,573,999.17,267.25,1792.05,6787.62,2632.3,1,0,1,1,0,0,0
IN,2018-2019,8130,8773,Warrick County School Corp,Lynnville Elementary School,1812390,1812390,15508770100000.0,181239001983.0,187.0,KG-05,2.0,187,October Count Day,10487.89,641.1,11128.99,1961235.43,119885.7,2081121.13,12531.92802,7998.9,1.26,999.17,337.62,1792.05,8998.07,2130.92,1,0,1,1,0,0,0
IN,2018-2019,8130,8817,Warrick County School Corp,Newburgh Elementary School,1812390,1812390,15508770100000.0,181239001984.0,639.0,KG-05,2.0,639,October Count Day,7871.27,320.25,8191.52,5029741.53,204639.75,5234381.28,9594.458023,5164,1.27,999.17,235.03,1792.05,6163.17,2028.35,1,0,1,1,0,0,0
IN,2018-2019,8130,8801,Warrick County School Corp,Oakdale Elementary School,1812390,1812390,15508770100000.0,181239001985.0,513.0,KG-05,2.0,513,October Count Day,7147.5,523.71,7671.2,3666667.5,268663.23,3935325.6,9074.138023,4704.16,1.23,999.17,174.6,1792.05,5703.33,1967.87,1,0,1,1,0,0,0
IN,2018-2019,8130,8819,Warrick County School Corp,Sharon Elementary School,1812390,1812390,15508770100000.0,181239002179.0,743.0,KG-05,2.0,743,October Count Day,6315.76,322.34,6638.1,4692609.68,239498.62,4932108.3,8041.038023,3699.69,1.22,999.17,145.97,1792.05,4698.86,1939.24,1,0,1,1,0,0,0
IN,2018-2019,8130,8772,Warrick County School Corp,Tecumseh High School,1812390,1812390,15508770100000.0,181239001986.0,302.0,09-12,4.0,302,October Count Day,10991.7,342.04,11333.74,3319493.4,103296.08,3422789.48,12736.67802,7767.33,41.94,999.17,733.26,1792.05,8766.5,2567.24,1,0,1,1,0,0,0
IN,2018-2019,8130,8771,Warrick County School Corp,Tecumseh Middle School,1812390,1812390,15508770100000.0,181239002609.0,220.0,06-08,3.0,220,October Count Day,9184.33,280.37,9464.71,2020552.6,61681.4,2082236.19999999,10867.64802,6634.76,0,999.17,38.74,1792.05,7633.93,1830.77999999999,1,0,1,1,0,0,0
IN,2018-2019,8130,8785,Warrick County School Corp,Tennyson Elementary School,1812390,1812390,15508770100000.0,181239001987.0,76.0,KG-05,2.0,76,October Count Day,12640.19,1071.71,13711.91,960654.44,81449.96,1042105.16,15114.84802,9841.33,1.33,999.17,1078.03,1792.05,10840.5,2871.41,1,0,1,1,0,0,0
IN,2018-2019,8130,8779,Warrick County School Corp,Warrick County Preschool,1812390,1812390,15508770100000.0,181239002512.0,70.0,PK-PK,1.0,70,October Count Day,2586.3,204.91,2791.22,181041,14343.6999999999,195385.4,4194.158023,0,0,999.17,0,1792.05,999.17,1792.04999999999,1,0,1,1,0,1,0
IN,2018-2019,8130,8761,Warrick County School Corp,Yankeetown Elementary School,1812390,1812390,15508770100000.0,181239001988.0,313.0,KG-05,2.0,313,October Count Day,6773.24,310.61,7083.84,2120024.12,97220.93,2217241.92,8486.778023,4252.7,1.2,999.17,38.72,1792.05,5251.87,1831.97,1,0,1,1,0,0,0
IN,2018-2019,4415,3589,Warsaw Community Schools,Claypool Elementary School,1812420,1812420,15504301500000.0,181242002468.0,303.0,KG-06,2.0,303,October Count Day,9170.32,809.84,9980.16,2778606.96,245381.52,3023988.48,11092.31959,5632.17,0,1775.6,943.62,1628.77,7407.77,2572.38999999999,1,0,1,1,0,0,0
IN,2018-2019,4415,3653,Warsaw Community Schools,Edgewood Middle School,1812420,1812420,15504301500000.0,181242002000.0,577.0,07-08,3.0,577,October Count Day,7983.08,312.7,8295.78,4606237.16,180427.9,4786665.06,9407.939592,4493.04,0,1775.6,398.37,1628.77,6268.63999999999,2027.14,1,0,1,1,0,0,0
IN,2018-2019,4415,3608,Warsaw Community Schools,Eisenhower Elementary School,1812420,1812420,15504301500000.0,181242002371.0,458.0,KG-06,2.0,458,October Count Day,7868.3,306.95,8175.25,3603681.4,140583.1,3744264.5,9287.409592,4166.47,0,1775.6,604.41,1628.77,5942.07,2233.18,1,0,1,1,0,0,0
IN,2018-2019,4415,3610,Warsaw Community Schools,Harrison Elementary School,1812420,1812420,15504301500000.0,181242002372.0,505.0,KG-06,2.0,505,October Count Day,7766.7,607.12,8373.81,3922183.5,306595.6,4228774.05,9485.969592,4419.52,0,1775.6,549.93,1628.77,6195.12,2178.68999999999,1,0,1,1,0,0,0
IN,2018-2019,4415,3661,Warsaw Community Schools,Jefferson Elementary School,1812420,1812420,15504301500000.0,181242001992.0,484.0,PK-06,2.0,484,October Count Day,7962.34,634.66,8597,3853772.56,307175.44,4160948,9709.159592,4535.77,0,1775.6,656.86,1628.77,6311.37,2285.62999999999,1,0,1,1,0,0,0
IN,2018-2019,4415,3607,Warsaw Community Schools,Lakeview Middle School,1812420,1812420,15504301500000.0,181242002364.0,519.0,07-08,3.0,519,October Count Day,9114.69,670.98,9785.67,4730524.11,348238.62,5078762.73,10897.82959,5363.43,0,1775.6,1017.87,1628.77,7139.03,2646.63999999999,1,0,1,1,0,0,0
IN,2018-2019,4415,3613,Warsaw Community Schools,Leesburg Elementary School,1812420,1812420,15504301500000.0,181242001993.0,444.0,KG-06,2.0,444,October Count Day,7986.28,591.52,8577.8,3545908.32,262634.88,3808543.19999999,9689.959592,4369.25,0,1775.6,804.18,1628.77,6144.85,2432.94999999999,1,0,1,1,0,0,0
IN,2018-2019,4415,3665,Warsaw Community Schools,Lincoln Elementary School,1812420,1812420,15504301500000.0,181242001994.0,476.0,KG-06,2.0,476,October Count Day,7792.53,587.77,8380.3,3709244.28,279778.52,3989022.8,9492.459592,4397.21,0,1775.6,578.73,1628.77,6172.80999999999,2207.49,1,0,1,1,0,0,0
IN,2018-2019,4415,3673,Warsaw Community Schools,Madison Elementary School,1812420,1812420,15504301500000.0,181242001995.0,559.0,KG-06,2.0,559,October Count Day,7560,409.61,7969.62,4226040,228971.99,4455017.58,9081.779592,4155.21,0,1775.6,410.04,1628.77,5930.80999999999,2038.81,1,0,1,1,0,0,0
IN,2018-2019,4415,3647,Warsaw Community Schools,Warsaw Community High School,1812420,1812420,15504301500000.0,181242001999.0,2115.0,09-12,4.0,2115,October Count Day,9023.1,408.49,9431.59,19083856.5,863956.35,19947812.85,10543.74959,5200.11,0,1775.6,827.1,1628.77,6975.70999999999,2455.88,1,0,1,1,0,0,0
IN,2018-2019,4415,3677,Warsaw Community Schools,Washington Elementary School,1812420,1812420,15504301500000.0,181242002001.0,543.0,KG-06,2.0,543,October Count Day,7713.28,306.95,8020.24,4188311.04,166673.85,4354990.32,9132.399592,4164.41,0,1775.6,451.46,1628.77,5940.01,2080.22999999999,1,0,1,1,0,0,0
IN,2018-2019,1405,1133,Washington Community Schools,Helen Griffith Elementary School,1812450,1812450,15501401000000.0,181245002002.0,412.0,KG-06,2.0,412,October Count Day,6650.82,890.61,7541.44,2740137.84,366931.32,3107073.28,,4221.47,0,1994.34,0,1325.63,6215.81,1325.62999999999,1,0,1,1,0,1,1
IN,2018-2019,1405,1103,Washington Community Schools,Lena Dunn Elementary School,1812450,1812450,15501401000000.0,181245002003.0,431.0,KG-06,2.0,431,October Count Day,7656.26,1086.18,8742.45,3299848.06,468143.58,3767995.95,,5422.09,0,1994.34,0.39,1325.63,7416.43,1326.02,1,0,1,1,0,1,1
IN,2018-2019,1405,1129,Washington Community Schools,North Elementary School,1812450,1812450,15501401000000.0,181245002004.0,410.0,KG-06,2.0,410,October Count Day,6800.9,110.8,6911.7,2788369,45428,2833797,,3591.74,0,1994.34,0,1325.63,5586.08,1325.62,1,0,1,1,0,1,1
IN,2018-2019,1405,1105,Washington Community Schools,Veale Elementary School,1812450,1812450,15501401000000.0,181245002005.0,169.0,KG-06,2.0,169,October Count Day,7975.2,141.04,8116.24,1347808.8,23835.76,1371644.56,,4796.28,0,1994.34,0,1325.63,6790.62,1325.62,1,0,1,1,0,1,1
IN,2018-2019,1405,1125,Washington Community Schools,Washington High School,1812450,1812450,15501401000000.0,181245002006.0,751.0,09-12,4.0,751,October Count Day,8604.2,138.28,8742.48,6461754.2,103848.28,6565602.47999999,,5422.52,0,1994.34,0,1325.63,7416.86,1325.61999999999,1,0,1,1,0,1,1
IN,2018-2019,1405,1123,Washington Community Schools,Washington Junior High School,1812450,1812450,15501401000000.0,181245002007.0,397.0,07-08,3.0,397,October Count Day,7126.33,77.4,7203.72,2829153.01,30727.8,2859876.84,,3883.76,0,1994.34,0,1325.63,5878.1,1325.62,1,0,1,1,0,1,1
IN,2018-2019,4345,3635,Wawasee Community School Corp,Milford School,1805550,1805550,15504370100000.0,180555001001.0,537.0,KG-08,3.0,537,October Count Day,8532.47,525.2,9057.67,4581936.39,282032.4,4863968.79,10596.65011,6176.96,0,543.31,633.56,1703.84,6720.27,2337.39999999999,1,0,1,1,0,0,0
IN,2018-2019,4345,3625,Wawasee Community School Corp,North Webster Elementary School,1805550,1805550,15504370100000.0,180555001003.0,431.0,KG-05,2.0,431,October Count Day,9528.59,732.12,10260.71,4106822.29,315543.72,4422366.01,11799.69011,6915.7,217.9,543.31,879.96,1703.84,7459.01,2801.69999999999,1,0,1,1,0,0,0
IN,2018-2019,4345,3637,Wawasee Community School Corp,Syracuse Elementary School,1805550,1805550,15504370100000.0,180555001005.0,500.0,KG-05,2.0,500,October Count Day,8521.13,605.39,9126.52,4260565,302695,4563260,10665.50011,6051.63,32.42,543.31,795.32,1703.84,6594.94,2531.58,1,0,1,1,0,0,0
IN,2018-2019,4345,3639,Wawasee Community School Corp,Wawasee High School,1805550,1805550,15504370100000.0,180555001007.0,939.0,09-12,4.0,939,October Count Day,9352.35,281.88,9634.22,8781856.65,264685.32,9046532.58,11173.20011,6260.76,0,543.31,1126.31,1703.84,6804.07,2830.14999999999,1,0,1,1,0,0,0
IN,2018-2019,4345,3630,Wawasee Community School Corp,Wawasee Middle School,1805550,1805550,15504370100000.0,180555002354.0,532.0,06-08,3.0,532,October Count Day,9102.61,165.83,9268.44,4842588.52,88221.56,4930810.08,10807.42011,5823,0,543.31,1198.29,1703.84,6366.30999999999,2902.13,1,0,1,1,0,0,0
IN,2018-2019,1885,1413,Wes-Del Community Schools,Wes-Del Elementary School,1804500,1804500,15501800500000.0,180450000758.0,380.0,KG-05,2.0,380,October Count Day,7176.82,889.52,8066.34,2727191.6,338017.6,3065209.2,8922.801904,5218.5,0,540.17,479.55,1828.12,5758.67,2307.67,1,0,1,1,0,0,0
IN,2018-2019,1885,1372,Wes-Del Community Schools,Wes-Del Middle/Senior High School,1804500,1804500,15501800500000.0,180450000761.0,479.0,06-12,4.0,479,October Count Day,9056.09,332.92,9389.01,4337867.11,159468.68,4497335.79,10245.4719,6418.18,0,540.17,602.55,1828.12,6958.35,2430.66,1,0,1,1,0,0,0
